Vertices,Gen set,Diameter,Average distance,BW,Connections
100,1 16 22,4,3.07071,78,300
100,2 9 44,4,3.07071,110,300
100,2 41 44,4,3.07071,174,300
100,3 34 48,4,3.07071,170,300
100,4 18 19,4,3.07071,82,300
100,4 18 31,4,3.07071,106,300
100,6 23 32,4,3.07071,122,300
100,6 27 32,4,3.07071,130,300
100,7 12 46,4,3.07071,130,300
100,8 13 14,4,3.07071,70,300
100,8 14 37,4,3.07071,118,300
100,11 24 42,4,3.07071,154,300
100,12 43 46,4,3.07071,202,300
100,16 22 49,4,3.07071,174,300
100,17 26 28,4,3.07071,142,300
100,21 36 38,4,3.07071,190,300
100,24 39 42,4,3.07071,210,300
100,26 28 33,4,3.07071,174,300
100,29 36 38,4,3.07071,206,300
100,34 47 48,4,3.07071,258,300
