Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
260,1 40 94,6,4.26255,270,780
260,2 47 60,6,4.26255,218,780
260,2 60 83,6,4.26255,290,780
260,3 22 120,6,4.26255,290,780
260,6 11 80,6,4.26255,194,780
260,6 80 119,6,4.26255,410,780
260,7 20 122,6,4.26255,298,780
260,9 66 100,6,4.26255,350,780
260,14 61 100,6,4.26255,350,780
260,14 69 100,6,4.26255,366,780
260,17 38 100,6,4.26255,310,780
260,18 20 33,6,4.26255,142,780
260,18 20 97,6,4.26255,270,780
260,19 20 34,6,4.26255,146,780
260,20 34 111,6,4.26255,330,780
260,20 59 86,6,4.26255,330,780
260,20 71 86,6,4.26255,354,780
260,20 122 123,6,4.26255,530,780
260,21 60 106,6,4.26255,374,780
260,22 120 127,6,4.26255,538,780
260,23 82 120,6,4.26255,450,780
260,27 40 62,6,4.26255,258,780
260,29 120 126,6,4.26255,550,780
260,31 54 60,6,4.26255,290,780
260,37 80 98,6,4.26255,430,780
260,38 100 113,6,4.26255,502,780
260,40 42 53,6,4.26255,270,780
260,40 42 77,6,4.26255,318,780
260,40 51 114,6,4.26255,410,780
260,40 62 103,6,4.26255,410,780
260,40 79 114,6,4.26255,466,780
260,40 94 129,6,4.26255,526,780
260,41 46 80,6,4.26255,334,780
260,43 100 118,6,4.26255,522,780
260,46 80 89,6,4.26255,430,780
260,49 74 120,6,4.26255,486,780
260,54 60 99,6,4.26255,426,780
260,57 60 102,6,4.26255,438,780
260,58 63 80,6,4.26255,402,780
260,58 67 80,6,4.26255,410,780
260,60 73 102,6,4.26255,470,780
260,60 106 109,6,4.26255,550,780
260,66 100 121,6,4.26255,574,780
260,74 81 120,6,4.26255,550,780
260,80 93 98,6,4.26255,542,780
260,82 107 120,6,4.26255,618,780
260,87 100 118,6,4.26255,610,780
260,101 120 126,6,4.26255,694,780
