Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
114,1 7 44,5,3.22124,104,342
114,1 7 48,5,3.22124,112,342
114,1 10 49,5,3.22124,120,342
114,1 25 34,5,3.22124,120,342
114,1 26 41,5,3.22124,136,342
114,1 42 49,5,3.22124,184,342
114,2 13 23,5,3.22124,76,342
114,2 35 47,5,3.22124,168,342
114,4 11 31,5,3.22124,92,342
114,4 13 37,5,3.22124,108,342
114,5 8 35,5,3.22124,96,342
114,5 11 56,5,3.22124,144,342
114,5 12 35,5,3.22124,104,342
114,5 16 23,5,3.22124,88,342
114,5 17 18,5,3.22124,80,342
114,5 17 50,5,3.22124,144,342
114,6 7 49,5,3.22124,124,342
114,6 11 31,5,3.22124,96,342
114,7 10 53,5,3.22124,140,342
114,7 34 49,5,3.22124,180,342
114,7 46 55,5,3.22124,216,342
114,8 17 31,5,3.22124,112,342
114,11 28 37,5,3.22124,152,342
114,11 32 47,5,3.22124,180,342
114,11 37 42,5,3.22124,180,342
114,12 41 43,5,3.22124,192,342
114,13 14 17,5,3.22124,88,342
114,13 16 47,5,3.22124,152,342
114,13 23 54,5,3.22124,180,342
114,13 24 47,5,3.22124,168,342
114,14 23 47,5,3.22124,168,342
114,17 30 35,5,3.22124,164,342
114,17 35 56,5,3.22124,216,342
114,18 43 55,5,3.22124,232,342
114,20 41 55,5,3.22124,232,342
114,20 43 49,5,3.22124,224,342
114,22 25 29,5,3.22124,152,342
114,22 43 53,5,3.22124,236,342
114,23 28 31,5,3.22124,164,342
114,23 36 47,5,3.22124,212,342
114,24 25 29,5,3.22124,156,342
114,25 40 53,5,3.22124,236,342
114,25 52 55,5,3.22124,264,342
114,25 53 54,5,3.22124,264,342
114,26 43 55,5,3.22124,248,342
114,29 36 53,5,3.22124,236,342
114,29 40 41,5,3.22124,220,342
114,29 44 49,5,3.22124,244,342
114,29 52 53,5,3.22124,268,342
114,30 41 55,5,3.22124,252,342
114,31 32 37,5,3.22124,200,342
114,31 37 48,5,3.22124,232,342
114,35 37 50,5,3.22124,244,342
114,41 43 46,5,3.22124,260,342
