Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
383,1 10 146,7,4.89529,314,1149
383,1 62 115,7,4.89529,356,1149
383,1 105 181,7,4.89529,574,1149
383,2 20 91,7,4.89529,226,1149
383,2 21 173,7,4.89529,392,1149
383,2 124 153,7,4.89529,558,1149
383,3 30 55,7,4.89529,176,1149
383,3 38 186,7,4.89529,454,1149
383,3 68 160,7,4.89529,462,1149
383,4 37 42,7,4.89529,166,1149
383,4 40 182,7,4.89529,452,1149
383,4 77 135,7,4.89529,432,1149
383,5 36 50,7,4.89529,182,1149
383,5 73 191,7,4.89529,538,1149
383,5 139 142,7,4.89529,572,1149
383,6 11 76,7,4.89529,186,1149
383,6 60 110,7,4.89529,352,1149
383,6 63 136,7,4.89529,410,1149
383,7 31 118,7,4.89529,312,1149
383,7 39 51,7,4.89529,194,1149
383,7 70 127,7,4.89529,408,1149
383,8 19 80,7,4.89529,214,1149
383,8 74 84,7,4.89529,332,1149
383,8 113 154,7,4.89529,550,1149
383,9 90 165,7,4.89529,528,1149
383,9 97 179,7,4.89529,570,1149
383,9 114 175,7,4.89529,596,1149
383,10 72 100,7,4.89529,364,1149
383,10 99 105,7,4.89529,428,1149
383,11 74 110,7,4.89529,390,1149
383,11 84 116,7,4.89529,422,1149
383,12 22 152,7,4.89529,372,1149
383,12 111 126,7,4.89529,498,1149
383,12 120 163,7,4.89529,590,1149
383,13 17 130,7,4.89529,320,1149
383,13 37 40,7,4.89529,180,1149
383,13 55 167,7,4.89529,470,1149
383,14 62 147,7,4.89529,446,1149
383,14 78 102,7,4.89529,388,1149
383,14 129 140,7,4.89529,566,1149
383,15 34 43,7,4.89529,184,1149
383,15 108 150,7,4.89529,546,1149
383,15 164 190,7,4.89529,738,1149
383,16 38 160,7,4.89529,428,1149
383,16 75 157,7,4.89529,496,1149
383,16 148 168,7,4.89529,664,1149
383,17 40 95,7,4.89529,304,1149
383,17 170 184,7,4.89529,742,1149
383,18 25 189,7,4.89529,464,1149
383,18 33 155,7,4.89529,412,1149
383,18 53 180,7,4.89529,502,1149
383,19 29 113,7,4.89529,322,1149
383,19 93 190,7,4.89529,604,1149
383,20 144 183,7,4.89529,694,1149
383,20 173 185,7,4.89529,756,1149
383,21 29 93,7,4.89529,286,1149
383,21 117 153,7,4.89529,582,1149
383,22 148 163,7,4.89529,666,1149
383,22 151 168,7,4.89529,682,1149
383,23 36 106,7,4.89529,330,1149
383,23 50 117,7,4.89529,380,1149
383,23 89 153,7,4.89529,530,1149
383,24 44 79,7,4.89529,294,1149
383,24 57 143,7,4.89529,448,1149
383,24 131 161,7,4.89529,632,1149
383,25 56 71,7,4.89529,304,1149
383,25 133 180,7,4.89529,676,1149
383,26 34 123,7,4.89529,366,1149
383,26 49 110,7,4.89529,370,1149
383,26 74 80,7,4.89529,360,1149
383,27 41 142,7,4.89529,420,1149
383,27 92 154,7,4.89529,546,1149
383,27 112 113,7,4.89529,504,1149
383,28 89 124,7,4.89529,482,1149
383,28 103 125,7,4.89529,512,1149
383,28 156 179,7,4.89529,726,1149
383,29 112 117,7,4.89529,516,1149
383,30 68 86,7,4.89529,368,1149
383,30 83 167,7,4.89529,560,1149
383,31 70 73,7,4.89529,348,1149
383,31 134 191,7,4.89529,712,1149
383,32 47 87,7,4.89529,332,1149
383,32 63 76,7,4.89529,342,1149
383,32 69 150,7,4.89529,502,1149
383,33 35 131,7,4.89529,398,1149
383,33 53 161,7,4.89529,494,1149
383,34 80 190,7,4.89529,608,1149
383,35 128 188,7,4.89529,702,1149
383,35 155 176,7,4.89529,732,1149
383,36 66 73,7,4.89529,350,1149
383,37 55 186,7,4.89529,556,1149
383,38 58 157,7,4.89529,506,1149
383,39 111 120,7,4.89529,540,1149
383,39 118 165,7,4.89529,644,1149
383,41 92 144,7,4.89529,554,1149
383,41 119 139,7,4.89529,598,1149
383,42 58 186,7,4.89529,572,1149
383,42 77 149,7,4.89529,536,1149
383,43 47 150,7,4.89529,480,1149
383,43 81 123,7,4.89529,494,1149
383,44 47 81,7,4.89529,344,1149
383,44 57 87,7,4.89529,376,1149
383,45 59 67,7,4.89529,342,1149
383,45 102 129,7,4.89529,552,1149
383,45 109 187,7,4.89529,682,1149
383,46 72 171,7,4.89529,578,1149
383,46 77 178,7,4.89529,602,1149
383,46 100 149,7,4.89529,590,1149
383,48 61 121,7,4.89529,460,1149
383,48 88 158,7,4.89529,588,1149
383,48 97 114,7,4.89529,518,1149
383,49 60 166,7,4.89529,550,1149
383,49 107 123,7,4.89529,558,1149
383,50 112 142,7,4.89529,608,1149
383,51 98 120,7,4.89529,538,1149
383,51 127 169,7,4.89529,694,1149
383,52 68 137,7,4.89529,514,1149
383,52 98 163,7,4.89529,626,1149
383,52 148 160,7,4.89529,720,1149
383,53 78 147,7,4.89529,556,1149
383,54 75 184,7,4.89529,626,1149
383,54 82 99,7,4.89529,470,1149
383,54 157 159,7,4.89529,740,1149
383,56 133 177,7,4.89529,732,1149
383,56 135 178,7,4.89529,738,1149
383,57 104 187,7,4.89529,696,1149
383,58 149 159,7,4.89529,732,1149
383,59 109 172,7,4.89529,680,1149
383,59 176 188,7,4.89529,846,1149
383,60 136 172,7,4.89529,736,1149
383,61 66 106,7,4.89529,466,1149
383,61 97 156,7,4.89529,628,1149
383,62 140 146,7,4.89529,696,1149
383,63 87 104,7,4.89529,508,1149
383,64 83 138,7,4.89529,570,1149
383,64 94 174,7,4.89529,664,1149
