Vertices,Gen set,Diameter,Average distance,BW,Connections
1275,1 50,25,16.8367,102,2550
1275,1 52,25,16.8367,106,2550
1275,1 101,25,16.8367,204,2550
1275,1 103,25,16.8367,208,2550
1275,1 152,25,16.8367,306,2550
1275,1 154,25,16.8367,310,2550
1275,1 203,25,16.8367,408,2550
1275,1 205,25,16.8367,412,2550
1275,1 305,25,16.8367,612,2550
1275,1 307,25,16.8367,616,2550
1275,1 356,25,16.8367,714,2550
1275,1 358,25,16.8367,718,2550
1275,1 407,25,16.8367,816,2550
1275,1 409,25,16.8367,820,2550
1275,1 458,25,16.8367,918,2550
1275,1 460,25,16.8367,922,2550
1275,1 560,25,16.8367,1122,2550
1275,1 562,25,16.8367,1126,2550
1275,1 611,25,16.8367,1224,2550
1275,1 613,25,16.8367,1228,2550
