Vertices,Gen set,Diameter,Average distance,BW,Connections
1485,1 54,27,18.1698,110,2970
1485,1 56,27,18.1698,114,2970
1485,1 109,27,18.1698,220,2970
1485,1 111,27,18.1698,224,2970
1485,1 219,27,18.1698,440,2970
1485,1 221,27,18.1698,444,2970
1485,1 274,27,18.1698,550,2970
1485,1 276,27,18.1698,554,2970
1485,1 384,27,18.1698,770,2970
1485,1 386,27,18.1698,774,2970
1485,1 439,27,18.1698,880,2970
1485,1 441,27,18.1698,884,2970
1485,1 549,27,18.1698,1100,2970
1485,1 551,27,18.1698,1104,2970
1485,1 604,27,18.1698,1210,2970
1485,1 606,27,18.1698,1214,2970
1485,1 714,27,18.1698,1430,2970
1485,1 716,27,18.1698,1434,2970
