Vertices,Gen set,Diameter,Average distance,BW,Connections
1058,1 45,23,15.3406,92,2116
1058,1 47,23,15.3406,96,2116
1058,1 91,23,15.3406,184,2116
1058,1 93,23,15.3406,188,2116
1058,1 137,23,15.3406,276,2116
1058,1 139,23,15.3406,280,2116
1058,1 183,23,15.3406,368,2116
1058,1 185,23,15.3406,372,2116
1058,1 229,23,15.3406,460,2116
1058,1 231,23,15.3406,464,2116
1058,1 275,23,15.3406,552,2116
1058,1 277,23,15.3406,556,2116
1058,1 321,23,15.3406,644,2116
1058,1 323,23,15.3406,648,2116
1058,1 367,23,15.3406,736,2116
1058,1 369,23,15.3406,740,2116
1058,1 413,23,15.3406,828,2116
1058,1 415,23,15.3406,832,2116
1058,1 459,23,15.3406,920,2116
1058,1 461,23,15.3406,924,2116
1058,1 484,23,15.3406,970,2116
1058,1 505,23,15.3406,1012,2116
1058,1 507,23,15.3406,1016,2116
