Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
124,1 4 10 17 46,3,2.43089,156,620
124,1 4 10 17 49,3,2.43089,162,620
124,1 4 10 23 53,3,2.43089,182,620
124,1 4 10 23 54,3,2.43089,184,620
124,1 4 10 25 48,3,2.43089,176,620
124,1 4 10 28 45,3,2.43089,176,620
124,1 4 10 28 51,3,2.43089,188,620
124,1 4 10 29 36,3,2.43089,160,620
124,1 4 10 29 46,3,2.43089,180,620
124,1 4 10 29 50,3,2.43089,188,620
124,1 4 10 32 47,3,2.43089,188,620
124,1 4 10 32 53,3,2.43089,200,620
124,1 4 10 33 49,3,2.43089,194,620
124,1 4 10 33 50,3,2.43089,196,620
124,1 4 10 33 51,3,2.43089,198,620
124,1 4 10 34 51,3,2.43089,200,620
124,1 4 10 34 53,3,2.43089,204,620
124,1 4 10 35 48,3,2.43089,196,620
124,1 4 10 35 51,3,2.43089,202,620
124,1 4 10 37 56,3,2.43089,216,620
124,1 4 10 42 49,3,2.43089,212,620
124,1 4 11 17 44,3,2.43089,154,620
124,1 4 11 20 46,3,2.43089,164,620
124,1 4 11 20 47,3,2.43089,166,620
124,1 4 11 20 53,3,2.43089,178,620
124,1 4 11 20 59,3,2.43089,190,620
124,1 4 11 24 54,3,2.43089,188,620
124,1 4 11 24 55,3,2.43089,190,620
124,1 4 11 27 36,3,2.43089,158,620
124,1 4 11 27 52,3,2.43089,190,620
124,1 4 11 29 38,3,2.43089,166,620
124,1 4 11 29 50,3,2.43089,190,620
124,1 4 11 30 54,3,2.43089,200,620
124,1 4 11 32 50,3,2.43089,196,620
124,1 4 11 32 55,3,2.43089,206,620
124,1 4 11 34 48,3,2.43089,196,620
124,1 4 11 34 50,3,2.43089,200,620
124,1 4 11 34 59,3,2.43089,218,620
124,1 4 11 36 54,3,2.43089,212,620
124,1 4 11 39 55,3,2.43089,220,620
124,1 4 11 39 59,3,2.43089,228,620
124,1 4 11 42 55,3,2.43089,226,620
124,1 4 11 42 59,3,2.43089,234,620
124,1 4 13 19 44,3,2.43089,162,620
124,1 4 13 20 38,3,2.43089,152,620
124,1 4 13 23 43,3,2.43089,168,620
124,1 4 13 23 48,3,2.43089,178,620
124,1 4 13 23 54,3,2.43089,190,620
124,1 4 13 24 42,3,2.43089,168,620
124,1 4 13 24 53,3,2.43089,190,620
124,1 4 13 28 38,3,2.43089,168,620
124,1 4 13 28 47,3,2.43089,186,620
124,1 4 13 29 35,3,2.43089,164,620
124,1 4 13 29 44,3,2.43089,182,620
124,1 4 13 29 52,3,2.43089,198,620
124,1 4 13 32 43,3,2.43089,186,620
124,1 4 13 32 50,3,2.43089,200,620
124,1 4 13 32 57,3,2.43089,214,620
124,1 4 13 33 43,3,2.43089,188,620
124,1 4 13 33 44,3,2.43089,190,620
124,1 4 13 33 51,3,2.43089,204,620
124,1 4 13 34 54,3,2.43089,212,620
124,1 4 13 35 59,3,2.43089,224,620
124,1 4 13 38 53,3,2.43089,218,620
124,1 4 13 38 57,3,2.43089,226,620
124,1 4 13 38 59,3,2.43089,230,620
124,1 4 13 42 52,3,2.43089,224,620
124,1 4 13 43 50,3,2.43089,222,620
124,1 4 13 44 50,3,2.43089,224,620
124,1 4 13 46 57,3,2.43089,242,620
124,1 4 14 20 47,3,2.43089,172,620
124,1 4 14 21 45,3,2.43089,170,620
124,1 4 14 21 54,3,2.43089,188,620
124,1 4 14 23 35,3,2.43089,154,620
124,1 4 14 23 44,3,2.43089,172,620
124,1 4 14 25 44,3,2.43089,176,620
124,1 4 14 25 52,3,2.43089,192,620
124,1 4 14 25 59,3,2.43089,206,620
124,1 4 14 26 35,3,2.43089,160,620
124,1 4 14 26 59,3,2.43089,208,620
124,1 4 14 30 52,3,2.43089,202,620
124,1 4 14 33 56,3,2.43089,216,620
124,1 4 14 34 51,3,2.43089,208,620
124,1 4 14 35 47,3,2.43089,202,620
124,1 4 14 35 59,3,2.43089,226,620
124,1 4 14 36 59,3,2.43089,228,620
124,1 4 14 38 59,3,2.43089,232,620
124,1 4 14 43 49,3,2.43089,222,620
124,1 4 14 43 59,3,2.43089,242,620
124,1 4 14 45 54,3,2.43089,236,620
124,1 4 14 49 56,3,2.43089,248,620
124,1 4 15 22 46,3,2.43089,176,620
124,1 4 15 24 42,3,2.43089,172,620
124,1 4 15 24 46,3,2.43089,180,620
124,1 4 15 24 59,3,2.43089,206,620
124,1 4 15 25 43,3,2.43089,176,620
124,1 4 15 25 52,3,2.43089,194,620
124,1 4 15 28 35,3,2.43089,166,620
124,1 4 15 28 59,3,2.43089,214,620
124,1 4 15 32 39,3,2.43089,182,620
124,1 4 15 32 42,3,2.43089,188,620
124,1 4 15 32 50,3,2.43089,204,620
124,1 4 15 36 59,3,2.43089,230,620
124,1 4 15 38 50,3,2.43089,216,620
124,1 4 15 38 51,3,2.43089,218,620
124,1 4 15 38 59,3,2.43089,234,620
124,1 4 15 39 57,3,2.43089,232,620
124,1 4 15 42 51,3,2.43089,226,620
124,1 4 15 43 49,3,2.43089,224,620
124,1 4 15 43 52,3,2.43089,230,620
124,1 4 15 44 53,3,2.43089,234,620
124,1 4 15 44 57,3,2.43089,242,620
124,1 4 15 46 53,3,2.43089,238,620
124,1 4 15 50 57,3,2.43089,254,620
124,1 4 16 22 47,3,2.43089,180,620
124,1 4 16 22 57,3,2.43089,200,620
124,1 4 16 23 37,3,2.43089,162,620
124,1 4 16 25 47,3,2.43089,186,620
124,1 4 16 26 59,3,2.43089,212,620
124,1 4 16 27 34,3,2.43089,164,620
124,1 4 16 27 45,3,2.43089,186,620
124,1 4 16 27 57,3,2.43089,210,620
124,1 4 16 29 35,3,2.43089,170,620
124,1 4 16 29 38,3,2.43089,176,620
