Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
98,1 4 10 17 29,3,2.27835,122,490
98,1 4 10 17 43,3,2.27835,150,490
98,1 4 10 22 29,3,2.27835,132,490
98,1 4 10 22 35,3,2.27835,144,490
98,1 4 10 22 37,3,2.27835,148,490
98,1 4 10 22 41,3,2.27835,156,490
98,1 4 10 23 35,3,2.27835,146,490
98,1 4 10 23 40,3,2.27835,156,490
98,1 4 10 23 41,3,2.27835,158,490
98,1 4 10 25 32,3,2.27835,144,490
98,1 4 10 25 43,3,2.27835,166,490
98,1 4 10 26 43,3,2.27835,168,490
98,1 4 10 31 38,3,2.27835,168,490
98,1 4 11 17 31,3,2.27835,128,490
98,1 4 11 17 36,3,2.27835,138,490
98,1 4 11 17 37,3,2.27835,140,490
98,1 4 11 17 42,3,2.27835,150,490
98,1 4 11 20 46,3,2.27835,164,490
98,1 4 11 24 30,3,2.27835,140,490
98,1 4 11 24 40,3,2.27835,160,490
98,1 4 11 24 41,3,2.27835,162,490
98,1 4 11 24 42,3,2.27835,164,490
98,1 4 11 27 46,3,2.27835,178,490
98,1 4 11 32 41,3,2.27835,178,490
98,1 4 11 32 46,3,2.27835,188,490
98,1 4 11 36 42,3,2.27835,188,490
98,1 4 13 19 29,3,2.27835,132,490
98,1 4 13 19 35,3,2.27835,144,490
98,1 4 13 19 44,3,2.27835,162,490
98,1 4 13 20 31,3,2.27835,138,490
98,1 4 13 20 35,3,2.27835,146,490
98,1 4 13 23 41,3,2.27835,164,490
98,1 4 13 24 31,3,2.27835,146,490
98,1 4 13 24 40,3,2.27835,164,490
98,1 4 13 31 38,3,2.27835,174,490
98,1 4 13 38 44,3,2.27835,200,490
98,1 4 14 20 31,3,2.27835,140,490
98,1 4 14 20 43,3,2.27835,164,490
98,1 4 14 21 30,3,2.27835,140,490
98,1 4 14 21 37,3,2.27835,154,490
98,1 4 14 23 30,3,2.27835,144,490
98,1 4 14 23 39,3,2.27835,162,490
98,1 4 14 25 31,3,2.27835,150,490
