Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
41,1 2 3 10 16,2,1.75,64,205
41,1 2 3 10 17,2,1.75,66,205
41,1 2 3 11 17,2,1.75,68,205
41,1 2 3 11 18,2,1.75,70,205
41,1 2 4 10 17,2,1.75,68,205
41,1 2 4 11 16,2,1.75,68,205
41,1 2 4 11 18,2,1.75,72,205
41,1 2 5 12 20,2,1.75,80,205
41,1 2 6 14 16,2,1.75,78,205
41,1 2 6 15 16,2,1.75,80,205
41,1 2 7 9 19,2,1.75,76,205
41,1 2 7 13 17,2,1.75,80,205
41,1 2 7 13 18,2,1.75,82,205
41,1 2 8 9 13,2,1.75,66,205
41,1 2 8 12 17,2,1.75,80,205
41,1 2 8 12 18,2,1.75,82,205
41,1 2 8 13 17,2,1.75,82,205
41,1 2 8 13 18,2,1.75,84,205
41,1 2 8 13 19,2,1.75,86,205
41,1 2 8 14 19,2,1.75,88,205
41,1 2 8 15 20,2,1.75,92,205
41,1 2 9 10 15,2,1.75,74,205
41,1 2 9 15 20,2,1.75,94,205
41,1 2 10 16 18,2,1.75,94,205
41,1 2 10 17 18,2,1.75,96,205
41,1 3 4 7 16,2,1.75,62,205
41,1 3 4 14 16,2,1.75,76,205
41,1 3 4 15 16,2,1.75,78,205
41,1 3 5 7 16,2,1.75,64,205
41,1 3 5 9 16,2,1.75,68,205
41,1 3 5 10 17,2,1.75,72,205
41,1 3 5 10 19,2,1.75,76,205
41,1 3 5 12 17,2,1.75,76,205
41,1 3 5 12 19,2,1.75,80,205
41,1 3 5 14 17,2,1.75,80,205
41,1 3 5 16 17,2,1.75,84,205
41,1 3 6 7 18,2,1.75,70,205
41,1 3 6 16 17,2,1.75,86,205
41,1 3 7 8 20,2,1.75,78,205
41,1 3 7 9 12,2,1.75,64,205
41,1 3 7 10 15,2,1.75,72,205
41,1 3 7 12 17,2,1.75,80,205
41,1 3 7 12 18,2,1.75,82,205
41,1 3 7 12 19,2,1.75,84,205
41,1 3 8 9 13,2,1.75,68,205
41,1 3 8 11 12,2,1.75,70,205
41,1 3 8 12 19,2,1.75,86,205
41,1 3 8 13 18,2,1.75,86,205
41,1 3 8 13 20,2,1.75,90,205
41,1 3 9 10 15,2,1.75,76,205
41,1 3 9 11 16,2,1.75,80,205
41,1 3 10 13 18,2,1.75,90,205
41,1 3 10 14 19,2,1.75,94,205
41,1 3 10 15 18,2,1.75,94,205
41,1 3 11 12 17,2,1.75,88,205
41,1 3 11 14 18,2,1.75,94,205
41,1 3 11 16 17,2,1.75,96,205
41,1 3 11 16 18,2,1.75,98,205
41,1 3 12 14 19,2,1.75,98,205
41,1 3 15 16 18,2,1.75,106,205
41,1 4 5 6 19,2,1.75,70,205
41,1 4 5 8 19,2,1.75,74,205
41,1 4 5 10 17,2,1.75,74,205
41,1 4 5 12 19,2,1.75,82,205
41,1 4 5 13 17,2,1.75,80,205
41,1 4 5 15 17,2,1.75,84,205
41,1 4 5 16 18,2,1.75,88,205
41,1 4 6 7 16,2,1.75,68,205
41,1 4 6 9 15,2,1.75,70,205
41,1 4 6 9 20,2,1.75,80,205
41,1 4 6 10 13,2,1.75,68,205
41,1 4 6 12 15,2,1.75,76,205
41,1 4 6 12 20,2,1.75,86,205
41,1 4 6 13 17,2,1.75,82,205
41,1 4 6 14 16,2,1.75,82,205
41,1 4 6 15 17,2,1.75,86,205
41,1 4 7 9 13,2,1.75,68,205
41,1 4 7 11 20,2,1.75,86,205
41,1 4 7 13 18,2,1.75,86,205
41,1 4 8 10 14,2,1.75,74,205
41,1 4 8 10 18,2,1.75,82,205
41,1 4 8 12 14,2,1.75,78,205
41,1 4 8 12 18,2,1.75,86,205
41,1 4 8 14 16,2,1.75,86,205
41,1 4 9 10 16,2,1.75,80,205
41,1 4 9 11 15,2,1.75,80,205
41,1 4 9 14 20,2,1.75,96,205
41,1 4 9 15 16,2,1.75,90,205
41,1 4 10 11 12,2,1.75,76,205
41,1 4 10 11 14,2,1.75,80,205
41,1 4 10 11 17,2,1.75,86,205
41,1 4 10 12 19,2,1.75,92,205
41,1 4 10 13 20,2,1.75,96,205
41,1 4 10 16 18,2,1.75,98,205
41,1 4 10 17 19,2,1.75,102,205
41,1 4 11 13 17,2,1.75,92,205
41,1 4 11 14 20,2,1.75,100,205
41,1 4 11 15 17,2,1.75,96,205
41,1 4 11 16 17,2,1.75,98,205
41,1 4 12 13 19,2,1.75,98,205
41,1 4 12 14 20,2,1.75,102,205
41,1 4 13 17 18,2,1.75,106,205
41,1 4 14 16 20,2,1.75,110,205
41,1 5 6 9 19,2,1.75,80,205
41,1 5 6 13 16,2,1.75,82,205
41,1 5 6 13 19,2,1.75,88,205
41,1 5 6 14 17,2,1.75,86,205
41,1 5 6 14 19,2,1.75,90,205
41,1 5 6 15 18,2,1.75,90,205
41,1 5 7 8 19,2,1.75,80,205
41,1 5 7 10 18,2,1.75,82,205
41,1 5 8 9 20,2,1.75,86,205
41,1 5 8 10 17,2,1.75,82,205
41,1 5 8 10 19,2,1.75,86,205
41,1 5 8 11 13,2,1.75,76,205
41,1 5 8 13 17,2,1.75,88,205
41,1 5 8 13 19,2,1.75,92,205
41,1 5 8 15 17,2,1.75,92,205
41,1 5 8 19 20,2,1.75,106,205
41,1 5 9 12 13,2,1.75,80,205
41,1 5 9 12 17,2,1.75,88,205
41,1 5 9 12 20,2,1.75,94,205
41,1 5 9 13 16,2,1.75,88,205
41,1 5 10 12 13,2,1.75,82,205
41,1 5 10 13 17,2,1.75,92,205
41,1 5 12 13 19,2,1.75,100,205
41,1 5 12 19 20,2,1.75,114,205
41,1 5 13 15 19,2,1.75,106,205
41,1 5 13 16 17,2,1.75,104,205
41,1 5 13 16 18,2,1.75,106,205
41,1 5 13 16 20,2,1.75,110,205
41,1 5 13 17 19,2,1.75,110,205
41,1 5 14 15 19,2,1.75,108,205
41,1 5 14 16 17,2,1.75,106,205
41,1 5 15 17 18,2,1.75,112,205
41,1 6 7 9 10,2,1.75,66,205
41,1 6 7 9 11,2,1.75,68,205
41,1 6 7 10 13,2,1.75,74,205
41,1 6 7 10 16,2,1.75,80,205
41,1 6 7 10 19,2,1.75,86,205
41,1 6 8 18 19,2,1.75,104,205
41,1 6 9 10 14,2,1.75,80,205
41,1 6 9 10 18,2,1.75,88,205
41,1 6 9 12 13,2,1.75,82,205
41,1 6 9 13 15,2,1.75,88,205
41,1 6 9 15 19,2,1.75,100,205
41,1 6 10 13 14,2,1.75,88,205
41,1 6 10 13 18,2,1.75,96,205
41,1 6 10 14 19,2,1.75,100,205
41,1 6 10 15 18,2,1.75,100,205
41,1 6 10 18 20,2,1.75,110,205
41,1 6 11 14 18,2,1.75,100,205
41,1 6 11 15 19,2,1.75,104,205
41,1 6 14 17 18,2,1.75,112,205
41,1 7 8 9 12,2,1.75,74,205
41,1 7 8 10 12,2,1.75,76,205
41,1 7 8 11 12,2,1.75,78,205
41,1 7 8 11 13,2,1.75,80,205
41,1 7 8 12 19,2,1.75,94,205
41,1 7 9 12 13,2,1.75,84,205
41,1 7 9 12 16,2,1.75,90,205
41,1 7 9 18 19,2,1.75,108,205
41,1 7 10 12 16,2,1.75,92,205
41,1 7 10 18 19,2,1.75,110,205
41,1 7 11 13 16,2,1.75,96,205
41,1 7 11 14 16,2,1.75,98,205
41,1 7 11 14 18,2,1.75,102,205
41,1 7 12 16 19,2,1.75,110,205
41,1 7 13 17 19,2,1.75,114,205
41,1 7 13 18 19,2,1.75,116,205
41,1 8 9 12 14,2,1.75,88,205
41,1 8 9 12 18,2,1.75,96,205
41,1 8 9 13 19,2,1.75,100,205
41,1 8 10 13 14,2,1.75,92,205
41,1 8 10 14 19,2,1.75,104,205
41,1 8 11 13 17,2,1.75,100,205
41,1 8 12 13 19,2,1.75,106,205
41,1 8 12 14 17,2,1.75,104,205
41,1 8 12 14 19,2,1.75,108,205
41,1 8 12 15 18,2,1.75,108,205
41,1 8 12 18 19,2,1.75,116,205
41,1 8 13 14 17,2,1.75,106,205
41,1 8 13 18 19,2,1.75,118,205
41,1 9 10 15 19,2,1.75,108,205
41,1 9 12 16 18,2,1.75,112,205
41,1 9 13 17 19,2,1.75,118,205
41,1 9 14 15 19,2,1.75,116,205
41,1 9 14 17 20,2,1.75,122,205
41,1 9 15 19 20,2,1.75,128,205
41,1 10 13 16 20,2,1.75,120,205
41,1 10 13 17 18,2,1.75,118,205
41,1 11 12 16 19,2,1.75,118,205
41,1 11 13 17 19,2,1.75,122,205
41,1 11 15 17 19,2,1.75,126,205
41,1 11 16 17 20,2,1.75,130,205
41,1 12 14 16 19,2,1.75,124,205
41,1 12 14 17 20,2,1.75,128,205
41,1 12 15 19 20,2,1.75,134,205
41,1 13 14 17 19,2,1.75,128,205
41,1 13 15 18 19,2,1.75,132,205
41,1 14 15 16 19,2,1.75,130,205
