Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
212,1 6 36 93,4,3.16588,272,848
212,1 6 40 61,4,3.16588,216,848
212,1 7 24 77,4,3.16588,218,848
212,1 7 39 50,4,3.16588,194,848
212,1 8 61 95,4,3.16588,330,848
212,1 9 48 80,4,3.16588,276,848
212,1 10 36 90,4,3.16588,274,848
212,1 11 27 72,4,3.16588,222,848
212,1 11 52 77,4,3.16588,282,848
212,1 11 64 91,4,3.16588,334,848
212,1 14 48 73,4,3.16588,272,848
212,1 14 64 102,4,3.16588,362,848
212,1 14 79 87,4,3.16588,362,848
212,1 15 51 78,4,3.16588,290,848
212,1 15 54 96,4,3.16588,332,848
212,1 15 68 103,4,3.16588,374,848
212,1 16 58 67,4,3.16588,284,848
212,1 18 30 69,4,3.16588,236,848
212,1 18 43 74,4,3.16588,272,848
212,1 18 61 69,4,3.16588,298,848
212,1 19 42 92,4,3.16588,308,848
212,1 20 29 73,4,3.16588,246,848
212,1 20 73 82,4,3.16588,352,848
212,1 21 52 99,4,3.16588,346,848
212,1 27 87 102,4,3.16588,434,848
212,1 28 35 81,4,3.16588,290,848
212,1 29 42 52,4,3.16588,248,848
212,1 30 74 97,4,3.16588,404,848
212,1 31 55 68,4,3.16588,310,848
212,1 32 41 77,4,3.16588,302,848
212,1 35 48 101,4,3.16588,370,848
212,1 36 46 99,4,3.16588,364,848
212,1 38 64 95,4,3.16588,396,848
212,1 39 90 99,4,3.16588,458,848
212,1 42 51 73,4,3.16588,334,848
212,1 43 74 79,4,3.16588,394,848
212,1 47 56 76,4,3.16588,360,848
212,1 52 60 74,4,3.16588,374,848
212,1 52 61 73,4,3.16588,374,848
212,1 52 61 86,4,3.16588,400,848
212,1 52 65 89,4,3.16588,414,848
212,1 55 91 98,4,3.16588,490,848
212,1 57 68 82,4,3.16588,416,848
212,1 59 74 86,4,3.16588,440,848
212,1 60 78 86,4,3.16588,450,848
212,1 75 84 103,4,3.16588,526,848
