Vertices,Gen set,Diameter,Average distance,BW,Connections
307,1 13 48 126,5,3.51634,376,1228
307,1 14 39 86,5,3.51634,280,1228
307,1 15 100 134,5,3.51634,500,1228
307,1 17 78 142,5,3.51634,476,1228
307,1 18 100 131,5,3.51634,500,1228
307,1 22 50 63,5,3.51634,272,1228
307,1 24 42 147,5,3.51634,428,1228
307,1 25 43 54,5,3.51634,246,1228
307,1 32 41 109,5,3.51634,366,1228
307,1 39 63 108,5,3.51634,422,1228
307,1 64 75 109,5,3.51634,498,1228
307,1 71 88 138,5,3.51634,596,1228
307,1 75 122 132,5,3.51634,660,1228
307,1 80 100 132,5,3.51634,626,1228
307,1 95 131 150,5,3.51634,754,1228
307,1 118 132 138,5,3.51634,778,1228
