Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
176,1 6 45 70,4,2.99429,244,704
176,1 6 48 71,4,2.99429,252,704
176,1 7 40 76,4,2.99429,248,704
176,1 7 65 76,4,2.99429,298,704
176,1 8 20 71,4,2.99429,200,704
176,1 8 21 60,4,2.99429,180,704
176,1 8 28 67,4,2.99429,208,704
176,1 9 39 52,4,2.99429,202,704
176,1 9 50 71,4,2.99429,262,704
176,1 9 60 81,4,2.99429,302,704
176,1 10 47 53,4,2.99429,222,704
176,1 10 57 80,4,2.99429,296,704
176,1 11 30 46,4,2.99429,176,704
176,1 11 40 65,4,2.99429,234,704
176,1 11 61 80,4,2.99429,306,704
176,1 12 29 84,4,2.99429,252,704
176,1 12 65 73,4,2.99429,302,704
176,1 14 39 47,4,2.99429,202,704
176,1 15 26 85,4,2.99429,254,704
176,1 15 34 57,4,2.99429,214,704
176,1 15 37 42,4,2.99429,190,704
176,1 16 55 75,4,2.99429,294,704
176,1 18 43 82,4,2.99429,288,704
176,1 19 67 82,4,2.99429,338,704
176,1 20 26 56,4,2.99429,206,704
176,1 21 28 80,4,2.99429,260,704
176,1 21 38 47,4,2.99429,214,704
176,1 24 57 68,4,2.99429,300,704
176,1 25 36 41,4,2.99429,206,704
176,1 25 36 56,4,2.99429,236,704
176,1 29 36 48,4,2.99429,228,704
176,1 29 50 83,4,2.99429,326,704
176,1 30 42 77,4,2.99429,300,704
176,1 32 68 85,4,2.99429,372,704
176,1 36 76 85,4,2.99429,396,704
176,1 39 63 84,4,2.99429,374,704
176,1 56 71 76,4,2.99429,408,704
176,1 57 72 84,4,2.99429,428,704
176,1 60 67 80,4,2.99429,416,704
