Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
172,1 6 29 49,4,2.97076,170,688
172,1 7 31 42,4,2.97076,162,688
172,1 7 40 64,4,2.97076,224,688
172,1 8 29 62,4,2.97076,200,688
172,1 8 35 56,4,2.97076,200,688
172,1 9 40 64,4,2.97076,228,688
172,1 10 25 67,4,2.97076,206,688
172,1 12 19 72,4,2.97076,208,688
172,1 14 24 83,4,2.97076,244,688
172,1 14 35 59,4,2.97076,218,688
172,1 16 28 37,4,2.97076,164,688
172,1 18 61 83,4,2.97076,326,688
172,1 20 45 52,4,2.97076,236,688
172,1 21 26 35,4,2.97076,166,688
172,1 22 29 39,4,2.97076,182,688
172,1 24 29 68,4,2.97076,244,688
172,1 24 35 40,4,2.97076,200,688
172,1 24 60 79,4,2.97076,328,688
172,1 25 68 83,4,2.97076,354,688
172,1 29 37 80,4,2.97076,294,688
172,1 31 66 83,4,2.97076,362,688
172,1 32 72 83,4,2.97076,376,688
172,1 33 77 82,4,2.97076,386,688
172,1 34 41 59,4,2.97076,270,688
172,1 34 55 73,4,2.97076,326,688
172,1 36 44 59,4,2.97076,280,688
172,1 40 48 59,4,2.97076,296,688
172,1 40 49 68,4,2.97076,316,688
172,1 44 55 79,4,2.97076,358,688
172,1 60 65 76,4,2.97076,404,688
172,1 61 70 75,4,2.97076,414,688
