Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
65,1 4 10 26,3,2.25,82,260
65,1 4 10 29,3,2.25,88,260
65,1 4 11 17,3,2.25,66,260
65,1 4 11 20,3,2.25,72,260
65,1 4 11 24,3,2.25,80,260
65,1 4 11 28,3,2.25,88,260
65,1 4 13 19,3,2.25,74,260
65,1 4 13 20,3,2.25,76,260
65,1 4 13 29,3,2.25,94,260
65,1 4 14 20,3,2.25,78,260
65,1 4 14 21,3,2.25,80,260
65,1 4 15 21,3,2.25,82,260
65,1 4 15 24,3,2.25,88,260
65,1 4 15 28,3,2.25,96,260
65,1 4 16 26,3,2.25,94,260
65,1 4 17 28,3,2.25,100,260
65,1 4 17 29,3,2.25,102,260
65,1 4 18 27,3,2.25,100,260
65,1 4 19 29,3,2.25,106,260
65,1 4 20 27,3,2.25,104,260
65,1 4 21 28,3,2.25,108,260
65,1 5 8 23,3,2.25,74,260
65,1 5 8 25,3,2.25,78,260
65,1 5 8 27,3,2.25,82,260
65,1 5 12 21,3,2.25,78,260
65,1 5 12 28,3,2.25,92,260
65,1 5 12 31,3,2.25,98,260
65,1 5 13 16,3,2.25,70,260
65,1 5 13 24,3,2.25,86,260
65,1 5 13 28,3,2.25,94,260
65,1 5 13 29,3,2.25,96,260
65,1 5 14 21,3,2.25,82,260
65,1 5 14 31,3,2.25,102,260
65,1 5 16 19,3,2.25,82,260
65,1 5 16 23,3,2.25,90,260
65,1 5 16 29,3,2.25,102,260
65,1 5 17 25,3,2.25,96,260
65,1 5 17 28,3,2.25,102,260
65,1 5 18 25,3,2.25,98,260
65,1 5 18 27,3,2.25,102,260
65,1 5 19 31,3,2.25,112,260
65,1 5 21 29,3,2.25,112,260
65,1 5 23 26,3,2.25,110,260
65,1 5 23 31,3,2.25,120,260
65,1 5 24 27,3,2.25,114,260
65,1 5 25 28,3,2.25,118,260
65,1 6 9 20,3,2.25,72,260
65,1 6 9 23,3,2.25,78,260
65,1 6 9 26,3,2.25,84,260
65,1 6 10 23,3,2.25,80,260
65,1 6 10 24,3,2.25,82,260
65,1 6 10 31,3,2.25,96,260
65,1 6 14 24,3,2.25,90,260
65,1 6 15 19,3,2.25,82,260
65,1 6 15 23,3,2.25,90,260
65,1 6 15 26,3,2.25,96,260
65,1 6 16 19,3,2.25,84,260
65,1 6 16 20,3,2.25,86,260
65,1 6 17 20,3,2.25,88,260
65,1 6 17 26,3,2.25,100,260
65,1 6 20 28,3,2.25,110,260
65,1 6 21 31,3,2.25,118,260
65,1 6 23 26,3,2.25,112,260
65,1 6 23 27,3,2.25,114,260
65,1 6 23 31,3,2.25,122,260
65,1 6 24 27,3,2.25,116,260
65,1 6 24 28,3,2.25,118,260
65,1 7 10 23,3,2.25,82,260
65,1 7 10 26,3,2.25,88,260
65,1 7 11 16,3,2.25,70,260
65,1 7 11 20,3,2.25,78,260
65,1 7 11 26,3,2.25,90,260
65,1 7 11 28,3,2.25,94,260
65,1 7 11 30,3,2.25,98,260
65,1 7 11 31,3,2.25,100,260
65,1 7 12 16,3,2.25,72,260
65,1 7 12 28,3,2.25,96,260
65,1 7 16 19,3,2.25,86,260
65,1 7 16 20,3,2.25,88,260
65,1 7 17 20,3,2.25,90,260
65,1 7 17 26,3,2.25,102,260
65,1 7 17 28,3,2.25,106,260
65,1 7 18 31,3,2.25,114,260
65,1 7 19 30,3,2.25,114,260
65,1 7 20 30,3,2.25,116,260
65,1 7 23 27,3,2.25,116,260
65,1 7 25 28,3,2.25,122,260
65,1 7 26 30,3,2.25,128,260
65,1 8 11 25,3,2.25,90,260
65,1 8 11 26,3,2.25,92,260
65,1 8 12 18,3,2.25,78,260
65,1 8 12 30,3,2.25,102,260
65,1 8 12 31,3,2.25,104,260
65,1 8 13 23,3,2.25,90,260
65,1 8 14 18,3,2.25,82,260
65,1 8 14 31,3,2.25,108,260
65,1 8 20 30,3,2.25,118,260
65,1 8 20 31,3,2.25,120,260
65,1 8 21 25,3,2.25,110,260
65,1 8 21 27,3,2.25,114,260
65,1 9 12 16,3,2.25,76,260
65,1 9 13 16,3,2.25,78,260
65,1 9 13 20,3,2.25,86,260
65,1 9 13 24,3,2.25,94,260
65,1 9 13 29,3,2.25,104,260
65,1 9 14 20,3,2.25,88,260
65,1 9 14 31,3,2.25,110,260
65,1 9 16 21,3,2.25,94,260
65,1 9 16 30,3,2.25,112,260
65,1 9 21 25,3,2.25,112,260
65,1 9 23 26,3,2.25,118,260
65,1 9 23 29,3,2.25,124,260
65,1 9 23 30,3,2.25,126,260
65,1 9 24 29,3,2.25,126,260
65,1 9 24 30,3,2.25,128,260
65,1 9 25 29,3,2.25,128,260
65,1 10 13 17,3,2.25,82,260
65,1 10 13 18,3,2.25,84,260
65,1 10 15 18,3,2.25,88,260
65,1 10 15 23,3,2.25,98,260
65,1 10 17 23,3,2.25,102,260
65,1 10 18 31,3,2.25,120,260
65,1 10 24 29,3,2.25,128,260
65,1 10 26 31,3,2.25,136,260
65,1 11 14 19,3,2.25,90,260
65,1 11 14 30,3,2.25,112,260
65,1 11 16 20,3,2.25,96,260
65,1 11 16 29,3,2.25,114,260
65,1 11 17 25,3,2.25,108,260
65,1 11 19 25,3,2.25,112,260
65,1 11 25 31,3,2.25,136,260
65,1 11 26 30,3,2.25,136,260
65,1 11 26 31,3,2.25,138,260
65,1 12 15 21,3,2.25,98,260
65,1 12 16 19,3,2.25,96,260
65,1 12 17 20,3,2.25,100,260
65,1 12 17 21,3,2.25,102,260
65,1 12 18 21,3,2.25,104,260
65,1 12 20 30,3,2.25,126,260
65,1 13 16 21,3,2.25,102,260
65,1 13 17 20,3,2.25,102,260
65,1 13 17 23,3,2.25,108,260
65,1 13 17 28,3,2.25,118,260
65,1 13 19 24,3,2.25,114,260
65,1 13 19 29,3,2.25,124,260
65,1 13 19 30,3,2.25,126,260
65,1 13 20 28,3,2.25,124,260
65,1 13 20 30,3,2.25,128,260
65,1 13 21 28,3,2.25,126,260
65,1 13 23 31,3,2.25,136,260
65,1 13 24 31,3,2.25,138,260
65,1 14 18 21,3,2.25,108,260
65,1 14 24 30,3,2.25,138,260
65,1 15 18 26,3,2.25,120,260
65,1 15 18 27,3,2.25,122,260
65,1 15 19 24,3,2.25,118,260
65,1 15 21 26,3,2.25,126,260
65,1 16 23 28,3,2.25,136,260
65,1 16 26 30,3,2.25,146,260
65,1 17 21 29,3,2.25,136,260
65,1 17 23 27,3,2.25,136,260
65,1 17 23 28,3,2.25,138,260
65,1 17 25 28,3,2.25,142,260
65,1 17 25 29,3,2.25,144,260
65,1 17 26 29,3,2.25,146,260
65,1 18 25 31,3,2.25,150,260
65,1 18 27 31,3,2.25,154,260
65,1 19 24 31,3,2.25,150,260
65,1 19 25 29,3,2.25,148,260
65,1 20 27 30,3,2.25,156,260
65,1 21 25 28,3,2.25,150,260
65,1 21 25 31,3,2.25,156,260
65,1 21 26 29,3,2.25,154,260
65,1 21 27 30,3,2.25,158,260
65,1 21 27 31,3,2.25,160,260
65,1 23 26 30,3,2.25,160,260
