Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
20,1 2 3 7,2,1.57895,26,80
20,1 2 3 8,2,1.57895,28,80
20,1 2 3 9,2,1.57895,30,80
20,1 2 4 5,2,1.57895,24,80
20,1 2 4 8,2,1.57895,30,80
20,1 2 4 9,2,1.57895,32,80
20,1 2 5 6,2,1.57895,28,80
20,1 2 5 7,2,1.57895,30,80
20,1 2 5 8,2,1.57895,32,80
20,1 2 5 9,2,1.57895,34,80
20,1 2 6 8,2,1.57895,34,80
20,1 2 6 9,2,1.57895,36,80
20,1 2 7 8,2,1.57895,36,80
20,1 2 7 9,2,1.57895,38,80
20,1 3 4 5,2,1.57895,26,80
20,1 3 4 6,2,1.57895,28,80
20,1 3 4 7,2,1.57895,30,80
20,1 3 4 9,2,1.57895,34,80
20,1 3 5 6,2,1.57895,30,80
20,1 3 5 8,2,1.57895,34,80
20,1 3 6 7,2,1.57895,34,80
20,1 3 6 9,2,1.57895,38,80
20,1 3 7 8,2,1.57895,38,80
20,1 3 8 9,2,1.57895,42,80
20,1 4 5 6,2,1.57895,32,80
20,1 4 5 7,2,1.57895,34,80
20,1 4 5 8,2,1.57895,36,80
20,1 4 5 9,2,1.57895,38,80
20,1 4 6 7,2,1.57895,36,80
20,1 4 6 8,2,1.57895,38,80
20,1 4 6 9,2,1.57895,40,80
20,1 4 7 9,2,1.57895,42,80
20,1 5 6 8,2,1.57895,40,80
20,1 5 6 9,2,1.57895,42,80
20,1 5 7 8,2,1.57895,42,80
20,1 5 8 9,2,1.57895,46,80
20,1 6 7 9,2,1.57895,46,80
20,1 6 8 9,2,1.57895,48,80
20,1 7 8 9,2,1.57895,50,80
