Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
60,1 4 10 17,3,2.18644,64,240
60,1 4 10 22,3,2.18644,74,240
60,1 4 11 17,3,2.18644,66,240
60,1 4 13 19,3,2.18644,74,240
60,1 4 16 23,3,2.18644,88,240
60,1 4 16 25,3,2.18644,92,240
60,1 4 17 23,3,2.18644,90,240
60,1 4 17 24,3,2.18644,92,240
60,1 4 18 27,3,2.18644,100,240
60,1 4 19 25,3,2.18644,98,240
60,1 5 8 19,3,2.18644,66,240
60,1 5 8 23,3,2.18644,74,240
60,1 5 12 21,3,2.18644,78,240
60,1 5 12 26,3,2.18644,88,240
60,1 5 13 16,3,2.18644,70,240
60,1 5 13 22,3,2.18644,82,240
60,1 5 14 17,3,2.18644,74,240
60,1 5 14 21,3,2.18644,82,240
60,1 5 14 22,3,2.18644,84,240
60,1 5 14 26,3,2.18644,92,240
60,1 5 16 19,3,2.18644,82,240
60,1 5 16 24,3,2.18644,92,240
60,1 5 19 26,3,2.18644,102,240
60,1 5 21 24,3,2.18644,102,240
60,1 5 23 26,3,2.18644,110,240
60,1 6 9 28,3,2.18644,88,240
60,1 6 10 23,3,2.18644,80,240
60,1 6 14 17,3,2.18644,76,240
60,1 6 14 25,3,2.18644,92,240
60,1 6 21 25,3,2.18644,106,240
60,1 6 23 26,3,2.18644,112,240
60,1 7 10 22,3,2.18644,80,240
60,1 7 10 28,3,2.18644,92,240
60,1 7 11 16,3,2.18644,70,240
60,1 7 12 22,3,2.18644,84,240
60,1 7 12 28,3,2.18644,96,240
60,1 7 16 19,3,2.18644,86,240
60,1 7 17 28,3,2.18644,106,240
60,1 7 18 22,3,2.18644,96,240
60,1 7 19 28,3,2.18644,110,240
60,1 7 22 25,3,2.18644,110,240
60,1 8 11 28,3,2.18644,96,240
60,1 8 13 19,3,2.18644,82,240
60,1 8 13 28,3,2.18644,100,240
60,1 8 14 25,3,2.18644,96,240
60,1 8 21 25,3,2.18644,110,240
60,1 8 23 27,3,2.18644,118,240
60,1 9 12 28,3,2.18644,100,240
60,1 9 13 16,3,2.18644,78,240
60,1 10 13 18,3,2.18644,84,240
60,1 10 13 28,3,2.18644,104,240
60,1 10 14 17,3,2.18644,84,240
60,1 10 16 23,3,2.18644,100,240
60,1 12 19 27,3,2.18644,118,240
60,1 13 18 22,3,2.18644,108,240
60,1 13 22 28,3,2.18644,128,240
60,1 14 17 24,3,2.18644,112,240
60,1 14 19 25,3,2.18644,118,240
60,1 16 21 25,3,2.18644,126,240
60,1 16 23 26,3,2.18644,132,240
60,1 17 23 28,3,2.18644,138,240
60,1 19 24 27,3,2.18644,142,240
60,1 19 25 28,3,2.18644,146,240
