Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
175,1 6 28 65,4,2.98851,200,700
175,1 7 40 76,4,2.98851,248,700
175,1 7 65 76,4,2.98851,298,700
175,1 8 45 72,4,2.98851,252,700
175,1 9 22 60,4,2.98851,184,700
175,1 11 18 63,4,2.98851,186,700
175,1 11 30 46,4,2.98851,176,700
175,1 12 33 40,4,2.98851,172,700
175,1 14 32 38,4,2.98851,170,700
175,1 15 25 78,4,2.98851,238,700
175,1 16 36 45,4,2.98851,196,700
175,1 16 42 62,4,2.98851,242,700
175,1 17 23 54,4,2.98851,190,700
175,1 17 30 40,4,2.98851,176,700
175,1 17 39 65,4,2.98851,244,700
175,1 17 42 55,4,2.98851,230,700
175,1 18 30 75,4,2.98851,248,700
175,1 19 31 85,4,2.98851,272,700
175,1 19 34 45,4,2.98851,198,700
175,1 20 25 82,4,2.98851,256,700
175,1 20 25 83,4,2.98851,258,700
175,1 20 53 64,4,2.98851,276,700
175,1 23 28 36,4,2.98851,176,700
175,1 23 62 81,4,2.98851,334,700
175,1 24 30 81,4,2.98851,272,700
175,1 25 60 68,4,2.98851,308,700
175,1 26 46 60,4,2.98851,266,700
175,1 28 50 65,4,2.98851,288,700
175,1 29 40 63,4,2.98851,266,700
175,1 30 53 65,4,2.98851,298,700
175,1 32 60 75,4,2.98851,336,700
175,1 33 45 60,4,2.98851,278,700
175,1 34 77 82,4,2.98851,388,700
175,1 38 48 54,4,2.98851,282,700
175,1 38 72 81,4,2.98851,384,700
175,1 41 55 73,4,2.98851,340,700
175,1 45 51 69,4,2.98851,332,700
175,1 45 54 71,4,2.98851,342,700
175,1 48 68 84,4,2.98851,402,700
175,1 49 65 72,4,2.98851,374,700
175,1 60 72 80,4,2.98851,426,700
175,1 65 74 79,4,2.98851,438,700
