Vertices,Gen set,Diameter,Average distance,BW,Connections
471,1 8 143 212,6,3.94894,728,1884
471,1 18 103 149,6,3.94894,542,1884
471,1 20 34 160,6,3.94894,430,1884
471,1 23 56 97,6,3.94894,354,1884
471,1 27 65 164,6,3.94894,514,1884
471,1 29 46 159,6,3.94894,470,1884
471,1 31 111 132,6,3.94894,550,1884
471,1 32 58 105,6,3.94894,392,1884
471,1 39 203 213,6,3.94894,912,1884
471,1 41 59 209,6,3.94894,620,1884
471,1 42 76 141,6,3.94894,520,1884
471,1 58 93 108,6,3.94894,520,1884
471,1 73 135 228,6,3.94894,874,1884
471,1 75 116 135,6,3.94894,654,1884
471,1 87 153 200,6,3.94894,882,1884
471,1 90 195 226,6,3.94894,1024,1884
471,1 98 120 203,6,3.94894,844,1884
471,1 112 198 215,6,3.94894,1052,1884
471,1 134 159 192,6,3.94894,972,1884
471,1 153 183 223,6,3.94894,1120,1884
