Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
129,1 4 22 57,4,2.73438,168,516
129,1 5 35 51,4,2.73438,184,516
129,1 6 27 44,4,2.73438,156,516
129,1 6 33 53,4,2.73438,186,516
129,1 7 26 36,4,2.73438,140,516
129,1 7 30 41,4,2.73438,158,516
129,1 8 20 42,4,2.73438,142,516
129,1 8 27 58,4,2.73438,188,516
129,1 9 33 58,4,2.73438,202,516
129,1 10 45 51,4,2.73438,214,516
129,1 11 27 61,4,2.73438,200,516
129,1 13 18 60,4,2.73438,184,516
129,1 14 24 55,4,2.73438,188,516
129,1 15 20 51,4,2.73438,174,516
129,1 15 22 25,4,2.73438,126,516
129,1 15 35 41,4,2.73438,184,516
129,1 15 52 58,4,2.73438,252,516
129,1 16 25 45,4,2.73438,174,516
129,1 16 27 62,4,2.73438,212,516
129,1 18 22 29,4,2.73438,140,516
129,1 18 32 59,4,2.73438,220,516
129,1 20 24 31,4,2.73438,152,516
129,1 21 29 47,4,2.73438,196,516
129,1 23 40 54,4,2.73438,236,516
129,1 28 36 41,4,2.73438,212,516
129,1 30 44 51,4,2.73438,252,516
129,1 31 37 51,4,2.73438,240,516
129,1 37 42 59,4,2.73438,278,516
129,1 40 55 63,4,2.73438,318,516
129,1 42 51 56,4,2.73438,300,516
129,1 44 51 63,4,2.73438,318,516
129,1 45 49 61,4,2.73438,312,516
129,1 46 50 57,4,2.73438,308,516
