Vertices,Gen set,Diameter,Average distance,BW,Connections
1259,1 338,25,16.7329,678,2518
1259,1 555,25,16.7329,1112,2518
1259,2 149,25,16.7329,302,2518
1259,2 583,25,16.7329,1170,2518
1259,3 245,25,16.7329,496,2518
1259,3 406,25,16.7329,818,2518
1259,4 93,25,16.7329,194,2518
1259,4 298,25,16.7329,604,2518
1259,5 257,25,16.7329,524,2518
1259,5 431,25,16.7329,872,2518
1259,6 447,25,16.7329,906,2518
1259,6 490,25,16.7329,992,2518
1259,7 108,25,16.7329,230,2518
1259,7 152,25,16.7329,318,2518
1259,8 186,25,16.7329,388,2518
1259,8 596,25,16.7329,1208,2518
1259,9 41,25,16.7329,100,2518
1259,9 524,25,16.7329,1066,2518
1259,10 397,25,16.7329,814,2518
1259,10 514,25,16.7329,1048,2518
1259,11 59,25,16.7329,140,2518
1259,11 190,25,16.7329,402,2518
1259,12 279,25,16.7329,582,2518
1259,12 365,25,16.7329,754,2518
1259,13 339,25,16.7329,704,2518
1259,13 617,25,16.7329,1260,2518
1259,14 216,25,16.7329,460,2518
1259,14 304,25,16.7329,636,2518
1259,15 34,25,16.7329,98,2518
1259,15 488,25,16.7329,1006,2518
1259,16 67,25,16.7329,166,2518
1259,16 372,25,16.7329,776,2518
1259,17 549,25,16.7329,1132,2518
1259,17 622,25,16.7329,1278,2518
1259,18 82,25,16.7329,200,2518
1259,18 211,25,16.7329,458,2518
1259,19 127,25,16.7329,292,2518
1259,19 473,25,16.7329,984,2518
1259,20 231,25,16.7329,502,2518
1259,20 465,25,16.7329,970,2518
1259,21 324,25,16.7329,690,2518
1259,21 456,25,16.7329,954,2518
1259,22 118,25,16.7329,280,2518
1259,22 380,25,16.7329,804,2518
1259,23 175,25,16.7329,396,2518
1259,23 220,25,16.7329,486,2518
1259,24 529,25,16.7329,1106,2518
1259,24 558,25,16.7329,1164,2518
1259,25 26,25,16.7329,102,2518
1259,25 363,25,16.7329,776,2518
1259,26 581,25,16.7329,1214,2518
1259,27 123,25,16.7329,300,2518
1259,27 313,25,16.7329,680,2518
1259,28 432,25,16.7329,920,2518
1259,28 608,25,16.7329,1272,2518
1259,29 270,25,16.7329,598,2518
1259,29 272,25,16.7329,602,2518
1259,30 68,25,16.7329,196,2518
1259,30 283,25,16.7329,626,2518
1259,31 406,25,16.7329,874,2518
1259,31 421,25,16.7329,904,2518
1259,32 134,25,16.7329,332,2518
1259,32 515,25,16.7329,1094,2518
1259,33 177,25,16.7329,420,2518
1259,33 570,25,16.7329,1206,2518
1259,34 161,25,16.7329,390,2518
1259,35 499,25,16.7329,1068,2518
1259,35 540,25,16.7329,1150,2518
1259,36 164,25,16.7329,400,2518
1259,36 422,25,16.7329,916,2518
1259,37 84,25,16.7329,242,2518
1259,37 391,25,16.7329,856,2518
1259,38 254,25,16.7329,584,2518
1259,38 313,25,16.7329,702,2518
1259,39 242,25,16.7329,562,2518
1259,39 592,25,16.7329,1262,2518
1259,40 329,25,16.7329,738,2518
1259,40 462,25,16.7329,1004,2518
1259,41 93,25,16.7329,268,2518
1259,42 347,25,16.7329,778,2518
1259,42 611,25,16.7329,1306,2518
1259,43 56,25,16.7329,198,2518
1259,43 574,25,16.7329,1234,2518
1259,44 236,25,16.7329,560,2518
1259,44 499,25,16.7329,1086,2518
1259,45 102,25,16.7329,294,2518
1259,45 205,25,16.7329,500,2518
1259,46 350,25,16.7329,792,2518
1259,46 440,25,16.7329,972,2518
1259,47 354,25,16.7329,802,2518
1259,47 481,25,16.7329,1056,2518
1259,48 143,25,16.7329,382,2518
1259,48 201,25,16.7329,498,2518
1259,49 195,25,16.7329,488,2518
1259,49 503,25,16.7329,1104,2518
1259,50 52,25,16.7329,204,2518
1259,50 533,25,16.7329,1166,2518
1259,51 388,25,16.7329,878,2518
1259,51 607,25,16.7329,1316,2518
1259,52 97,25,16.7329,298,2518
1259,53 288,25,16.7329,682,2518
1259,53 458,25,16.7329,1022,2518
1259,54 246,25,16.7329,600,2518
1259,54 626,25,16.7329,1360,2518
1259,55 295,25,16.7329,700,2518
1259,55 309,25,16.7329,728,2518
1259,56 395,25,16.7329,902,2518
1259,57 160,25,16.7329,434,2518
1259,57 381,25,16.7329,876,2518
1259,58 540,25,16.7329,1196,2518
1259,58 544,25,16.7329,1204,2518
1259,59 202,25,16.7329,522,2518
1259,60 136,25,16.7329,392,2518
1259,60 566,25,16.7329,1252,2518
1259,61 138,25,16.7329,398,2518
1259,61 474,25,16.7329,1070,2518
1259,62 417,25,16.7329,958,2518
1259,62 447,25,16.7329,1018,2518
1259,63 109,25,16.7329,344,2518
1259,63 287,25,16.7329,700,2518
1259,64 229,25,16.7329,586,2518
1259,64 268,25,16.7329,664,2518
1259,65 436,25,16.7329,1002,2518
1259,65 567,25,16.7329,1264,2518
1259,66 119,25,16.7329,370,2518
1259,66 354,25,16.7329,840,2518
1259,67 585,25,16.7329,1304,2518
1259,68 322,25,16.7329,780,2518
1259,69 525,25,16.7329,1188,2518
1259,69 599,25,16.7329,1336,2518
1259,70 179,25,16.7329,498,2518
1259,70 261,25,16.7329,662,2518
1259,71 77,25,16.7329,296,2518
1259,71 376,25,16.7329,894,2518
1259,72 328,25,16.7329,800,2518
1259,72 415,25,16.7329,974,2518
1259,73 227,25,16.7329,600,2518
1259,73 506,25,16.7329,1158,2518
1259,74 168,25,16.7329,484,2518
1259,74 477,25,16.7329,1102,2518
1259,75 78,25,16.7329,306,2518
1259,75 170,25,16.7329,490,2518
1259,76 508,25,16.7329,1168,2518
1259,76 626,25,16.7329,1404,2518
1259,77 413,25,16.7329,980,2518
1259,78 484,25,16.7329,1124,2518
1259,79 220,25,16.7329,598,2518
1259,79 263,25,16.7329,684,2518
