Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
1046,1 90,23,15.2526,182,2092
1046,1 306,23,15.2526,614,2092
1046,2 93,23,15.2526,190,2092
1046,2 335,23,15.2526,674,2092
1046,3 128,23,15.2526,262,2092
1046,3 270,23,15.2526,546,2092
1046,4 147,23,15.2526,302,2092
1046,4 337,23,15.2526,682,2092
1046,5 450,23,15.2526,910,2092
1046,5 484,23,15.2526,978,2092
1046,6 41,23,15.2526,94,2092
1046,6 279,23,15.2526,570,2092
1046,7 50,23,15.2526,114,2092
1046,7 416,23,15.2526,846,2092
1046,8 151,23,15.2526,318,2092
1046,8 229,23,15.2526,474,2092
1046,9 236,23,15.2526,490,2092
1046,9 384,23,15.2526,786,2092
1046,10 417,23,15.2526,854,2092
1046,10 465,23,15.2526,950,2092
1046,11 56,23,15.2526,134,2092
1046,11 228,23,15.2526,478,2092
1046,12 35,23,15.2526,94,2092
1046,12 441,23,15.2526,906,2092
1046,13 124,23,15.2526,274,2092
1046,13 206,23,15.2526,438,2092
1046,14 253,23,15.2526,534,2092
1046,14 395,23,15.2526,818,2092
1046,15 304,23,15.2526,638,2092
1046,15 406,23,15.2526,842,2092
1046,16 65,23,15.2526,162,2092
1046,16 221,23,15.2526,474,2092
1046,17 28,23,15.2526,90,2092
1046,17 484,23,15.2526,1002,2092
1046,18 123,23,15.2526,282,2092
1046,18 209,23,15.2526,454,2092
1046,19 382,23,15.2526,802,2092
1046,19 462,23,15.2526,962,2092
1046,20 311,23,15.2526,662,2092
1046,20 407,23,15.2526,854,2092
1046,21 150,23,15.2526,342,2092
1046,21 202,23,15.2526,446,2092
1046,22 23,23,15.2526,90,2092
1046,22 499,23,15.2526,1042,2092
1046,23 284,23,15.2526,614,2092
1046,24 359,23,15.2526,766,2092
1046,24 453,23,15.2526,954,2092
1046,25 158,23,15.2526,366,2092
1046,25 328,23,15.2526,706,2092
1046,26 163,23,15.2526,378,2092
1046,26 171,23,15.2526,394,2092
1046,27 106,23,15.2526,266,2092
1046,27 338,23,15.2526,730,2092
1046,28 267,23,15.2526,590,2092
1046,29 506,23,15.2526,1070,2092
1046,29 518,23,15.2526,1094,2092
1046,30 205,23,15.2526,470,2092
1046,30 349,23,15.2526,758,2092
1046,31 72,23,15.2526,206,2092
1046,31 348,23,15.2526,758,2092
1046,32 81,23,15.2526,226,2092
1046,32 393,23,15.2526,850,2092
1046,33 168,23,15.2526,402,2092
1046,33 362,23,15.2526,790,2092
1046,34 465,23,15.2526,998,2092
1046,34 511,23,15.2526,1090,2092
1046,35 250,23,15.2526,570,2092
1046,36 105,23,15.2526,282,2092
1046,36 277,23,15.2526,626,2092
1046,37 184,23,15.2526,442,2092
1046,37 192,23,15.2526,458,2092
1046,38 89,23,15.2526,254,2092
1046,38 325,23,15.2526,726,2092
1046,39 372,23,15.2526,822,2092
1046,39 428,23,15.2526,934,2092
1046,40 99,23,15.2526,278,2092
1046,40 291,23,15.2526,662,2092
1046,41 494,23,15.2526,1070,2092
1046,42 139,23,15.2526,362,2092
1046,42 287,23,15.2526,658,2092
1046,43 314,23,15.2526,714,2092
1046,43 440,23,15.2526,966,2092
1046,44 475,23,15.2526,1038,2092
1046,44 477,23,15.2526,1042,2092
1046,45 134,23,15.2526,358,2092
1046,45 172,23,15.2526,434,2092
1046,46 47,23,15.2526,186,2092
1046,46 383,23,15.2526,858,2092
1046,47 262,23,15.2526,618,2092
1046,48 195,23,15.2526,486,2092
1046,48 383,23,15.2526,862,2092
1046,49 226,23,15.2526,550,2092
1046,49 350,23,15.2526,798,2092
1046,50 233,23,15.2526,566,2092
1046,51 84,23,15.2526,270,2092
1046,51 406,23,15.2526,914,2092
1046,52 181,23,15.2526,466,2092
1046,52 197,23,15.2526,498,2092
