Vertices,Gen set,Diameter,Average distance,BW,Connections
1312,1 106,26,17.0755,214,2624
1312,2 99,26,17.0755,202,2624
1312,2 557,26,17.0755,1118,2624
1312,3 318,26,17.0755,642,2624
1312,5 530,26,17.0755,1070,2624
1312,6 297,26,17.0755,606,2624
1312,6 359,26,17.0755,730,2624
1312,7 570,26,17.0755,1154,2624
1312,9 358,26,17.0755,734,2624
1312,10 161,26,17.0755,342,2624
1312,10 495,26,17.0755,1010,2624
1312,11 146,26,17.0755,314,2624
1312,13 66,26,17.0755,158,2624
1312,14 37,26,17.0755,102,2624
1312,14 619,26,17.0755,1266,2624
1312,15 278,26,17.0755,586,2624
1312,17 490,26,17.0755,1014,2624
1312,18 235,26,17.0755,506,2624
1312,18 421,26,17.0755,878,2624
1312,19 610,26,17.0755,1258,2624
1312,21 398,26,17.0755,838,2624
1312,22 223,26,17.0755,490,2624
1312,22 433,26,17.0755,910,2624
1312,23 186,26,17.0755,418,2624
1312,25 26,26,17.0755,102,2624
1312,26 631,26,17.0755,1314,2624
1312,27 238,26,17.0755,530,2624
1312,29 450,26,17.0755,958,2624
1312,30 173,26,17.0755,406,2624
1312,30 483,26,17.0755,1026,2624
1312,31 650,26,17.0755,1362,2624
1312,33 438,26,17.0755,942,2624
1312,34 285,26,17.0755,638,2624
1312,34 371,26,17.0755,810,2624
1312,35 226,26,17.0755,522,2624
1312,38 87,26,17.0755,250,2624
1312,38 569,26,17.0755,1214,2624
1312,39 198,26,17.0755,474,2624
1312,42 111,26,17.0755,306,2624
1312,42 545,26,17.0755,1174,2624
1312,43 622,26,17.0755,1330,2624
1312,45 478,26,17.0755,1046,2624
1312,46 309,26,17.0755,710,2624
1312,46 347,26,17.0755,786,2624
1312,47 266,26,17.0755,626,2624
1312,49 54,26,17.0755,206,2624
1312,50 149,26,17.0755,398,2624
1312,50 507,26,17.0755,1114,2624
1312,51 158,26,17.0755,418,2624
1312,53 370,26,17.0755,846,2624
1312,54 607,26,17.0755,1322,2624
1312,55 582,26,17.0755,1274,2624
1312,57 518,26,17.0755,1150,2624
1312,58 247,26,17.0755,610,2624
1312,58 409,26,17.0755,934,2624
1312,59 306,26,17.0755,730,2624
