Vertices,Gen set,Diameter,Average distance,BW,Connections
1470,2 511,27,18.0796,1026,2940
1470,3 112,27,18.0796,230,2940
1470,3 602,27,18.0796,1210,2940
1470,4 287,27,18.0796,582,2940
1470,7 46,27,18.0796,106,2940
1470,7 164,27,18.0796,342,2940
1470,7 256,27,18.0796,526,2940
1470,7 374,27,18.0796,762,2940
1470,7 466,27,18.0796,946,2940
1470,7 584,27,18.0796,1182,2940
1470,7 676,27,18.0796,1366,2940
1470,8 161,27,18.0796,338,2940
1470,9 154,27,18.0796,326,2940
1470,9 644,27,18.0796,1306,2940
1470,14 39,27,18.0796,106,2940
1470,14 171,27,18.0796,370,2940
1470,14 249,27,18.0796,526,2940
1470,14 381,27,18.0796,790,2940
1470,14 459,27,18.0796,946,2940
1470,14 591,27,18.0796,1210,2940
1470,14 669,27,18.0796,1366,2940
1470,16 413,27,18.0796,858,2940
1470,22 259,27,18.0796,562,2940
1470,26 707,27,18.0796,1466,2940
1470,27 28,27,18.0796,110,2940
1470,27 518,27,18.0796,1090,2940
1470,28 183,27,18.0796,422,2940
1470,28 237,27,18.0796,530,2940
1470,28 393,27,18.0796,842,2940
1470,28 447,27,18.0796,950,2940
1470,28 603,27,18.0796,1262,2940
1470,28 657,27,18.0796,1370,2940
1470,32 91,27,18.0796,246,2940
1470,33 238,27,18.0796,542,2940
1470,33 728,27,18.0796,1522,2940
1470,34 133,27,18.0796,334,2940
1470,38 581,27,18.0796,1238,2940
1470,39 476,27,18.0796,1030,2940
1470,44 217,27,18.0796,522,2940
1470,51 56,27,18.0796,214,2940
1470,51 434,27,18.0796,970,2940
1470,52 679,27,18.0796,1462,2940
1470,56 159,27,18.0796,430,2940
1470,56 261,27,18.0796,634,2940
1470,56 369,27,18.0796,850,2940
1470,56 471,27,18.0796,1054,2940
1470,56 579,27,18.0796,1270,2940
1470,56 681,27,18.0796,1474,2940
1470,57 322,27,18.0796,758,2940
1470,57 658,27,18.0796,1430,2940
1470,58 119,27,18.0796,354,2940
1470,62 329,27,18.0796,782,2940
1470,64 553,27,18.0796,1234,2940
1470,68 469,27,18.0796,1074,2940
1470,69 364,27,18.0796,866,2940
1470,69 616,27,18.0796,1370,2940
1470,74 203,27,18.0796,554,2940
1470,76 427,27,18.0796,1006,2940
1470,77 86,27,18.0796,326,2940
1470,77 124,27,18.0796,402,2940
1470,77 296,27,18.0796,746,2940
1470,77 334,27,18.0796,822,2940
1470,77 506,27,18.0796,1166,2940
1470,77 544,27,18.0796,1242,2940
1470,77 716,27,18.0796,1586,2940
1470,81 406,27,18.0796,974,2940
1470,81 574,27,18.0796,1310,2940
1470,82 371,27,18.0796,906,2940
1470,87 182,27,18.0796,538,2940
1470,87 308,27,18.0796,790,2940
1470,88 301,27,18.0796,778,2940
1470,91 178,27,18.0796,538,2940
1470,91 242,27,18.0796,666,2940
1470,91 388,27,18.0796,958,2940
1470,91 452,27,18.0796,1086,2940
1470,91 598,27,18.0796,1378,2940
1470,91 662,27,18.0796,1506,2940
1470,92 721,27,18.0796,1626,2940
1470,93 448,27,18.0796,1082,2940
1470,93 532,27,18.0796,1250,2940
1470,94 497,27,18.0796,1182,2940
1470,99 224,27,18.0796,646,2940
1470,99 266,27,18.0796,730,2940
1470,104 623,27,18.0796,1454,2940
1470,106 623,27,18.0796,1458,2940
1470,111 224,27,18.0796,670,2940
1470,111 266,27,18.0796,754,2940
1470,112 207,27,18.0796,638,2940
1470,112 213,27,18.0796,650,2940
1470,112 417,27,18.0796,1058,2940
1470,112 423,27,18.0796,1070,2940
1470,112 627,27,18.0796,1478,2940
1470,112 633,27,18.0796,1490,2940
1470,116 497,27,18.0796,1226,2940
1470,117 448,27,18.0796,1130,2940
1470,117 532,27,18.0796,1298,2940
1470,118 721,27,18.0796,1678,2940
1470,119 152,27,18.0796,542,2940
1470,119 268,27,18.0796,774,2940
1470,119 362,27,18.0796,962,2940
1470,119 478,27,18.0796,1194,2940
1470,119 572,27,18.0796,1382,2940
1470,119 688,27,18.0796,1614,2940
1470,122 301,27,18.0796,846,2940
1470,123 182,27,18.0796,610,2940
1470,123 308,27,18.0796,862,2940
1470,128 371,27,18.0796,998,2940
1470,129 406,27,18.0796,1070,2940
1470,129 574,27,18.0796,1406,2940
1470,133 176,27,18.0796,618,2940
1470,133 244,27,18.0796,754,2940
1470,133 386,27,18.0796,1038,2940
1470,133 454,27,18.0796,1174,2940
1470,133 596,27,18.0796,1458,2940
1470,133 664,27,18.0796,1594,2940
1470,134 427,27,18.0796,1122,2940
1470,136 203,27,18.0796,678,2940
1470,141 364,27,18.0796,1010,2940
