Vertices,Gen set,Diameter,Average distance,BW,Connections
1122,1 438,24,15.793,878,2244
1122,5 54,24,15.793,118,2244
1122,6 41,24,15.793,94,2244
1122,6 415,24,15.793,842,2244
1122,7 300,24,15.793,614,2244
1122,12 269,24,15.793,562,2244
1122,12 479,24,15.793,982,2244
1122,13 84,24,15.793,194,2244
1122,18 251,24,15.793,538,2244
1122,18 497,24,15.793,1030,2244
1122,19 468,24,15.793,974,2244
1122,23 24,24,15.793,94,2244
1122,24 397,24,15.793,842,2244
1122,25 270,24,15.793,590,2244
1122,29 360,24,15.793,778,2244
1122,30 169,24,15.793,398,2244
1122,30 205,24,15.793,470,2244
1122,31 114,24,15.793,290,2244
1122,35 378,24,15.793,826,2244
1122,36 59,24,15.793,190,2244
1122,36 433,24,15.793,938,2244
1122,37 498,24,15.793,1070,2244
1122,42 287,24,15.793,658,2244
1122,42 461,24,15.793,1006,2244
1122,43 240,24,15.793,566,2244
1122,47 390,24,15.793,874,2244
1122,48 233,24,15.793,562,2244
1122,48 515,24,15.793,1126,2244
1122,49 144,24,15.793,386,2244
1122,53 348,24,15.793,802,2244
1122,54 379,24,15.793,866,2244
1122,60 151,24,15.793,422,2244
1122,60 223,24,15.793,566,2244
1122,61 210,24,15.793,542,2244
1122,65 420,24,15.793,970,2244
1122,67 174,24,15.793,482,2244
1122,71 318,24,15.793,778,2244
1122,72 305,24,15.793,754,2244
1122,72 443,24,15.793,1030,2244
1122,73 558,24,15.793,1262,2244
1122,78 215,24,15.793,586,2244
1122,78 533,24,15.793,1222,2244
1122,79 180,24,15.793,518,2244
1122,83 450,24,15.793,1066,2244
1122,84 361,24,15.793,890,2244
1122,89 288,24,15.793,754,2244
1122,90 133,24,15.793,446,2244
1122,90 241,24,15.793,662,2244
1122,91 534,24,15.793,1250,2244
1122,95 96,24,15.793,382,2244
1122,96 469,24,15.793,1130,2244
1122,97 150,24,15.793,494,2244
1122,101 480,24,15.793,1162,2244
1122,103 234,24,15.793,674,2244
1122,107 258,24,15.793,730,2244
1122,108 197,24,15.793,610,2244
1122,108 551,24,15.793,1318,2244
1122,109 504,24,15.793,1226,2244
1122,113 126,24,15.793,478,2244
1122,114 343,24,15.793,914,2244
1122,115 120,24,15.793,470,2244
1122,120 259,24,15.793,758,2244
1122,125 228,24,15.793,706,2244
1122,126 487,24,15.793,1226,2244
1122,127 474,24,15.793,1202,2244
1122,131 156,24,15.793,574,2244
1122,137 540,24,15.793,1354,2244
1122,138 179,24,15.793,634,2244
1122,138 553,24,15.793,1382,2244
1122,139 294,24,15.793,866,2244
1122,144 325,24,15.793,938,2244
1122,145 444,24,15.793,1178,2244
1122,149 186,24,15.793,670,2244
1122,150 277,24,15.793,854,2244
1122,155 552,24,15.793,1414,2244
1122,156 505,24,15.793,1322,2244
1122,157 324,24,15.793,962,2244
1122,161 168,24,15.793,658,2244
1122,162 359,24,15.793,1042,2244
1122,162 389,24,15.793,1102,2244
1122,163 414,24,15.793,1154,2244
1122,167 216,24,15.793,766,2244
1122,168 535,24,15.793,1406,2244
1122,173 522,24,15.793,1390,2244
1122,174 307,24,15.793,962,2244
1122,175 354,24,15.793,1058,2244
1122,180 295,24,15.793,950,2244
1122,181 384,24,15.793,1130,2244
1122,185 246,24,15.793,862,2244
1122,186 523,24,15.793,1418,2244
1122,191 492,24,15.793,1366,2244
1122,192 371,24,15.793,1126,2244
1122,192 377,24,15.793,1138,2244
1122,193 384,24,15.793,1154,2244
1122,199 354,24,15.793,1106,2244
1122,203 276,24,15.793,958,2244
1122,210 313,24,15.793,1046,2244
1122,211 414,24,15.793,1250,2244
1122,216 541,24,15.793,1514,2244
1122,217 324,24,15.793,1082,2244
1122,222 353,24,15.793,1150,2244
1122,222 395,24,15.793,1234,2244
1122,227 432,24,15.793,1318,2244
1122,228 499,24,15.793,1454,2244
1122,229 444,24,15.793,1346,2244
1122,234 271,24,15.793,1010,2244
1122,235 294,24,15.793,1058,2244
1122,239 336,24,15.793,1150,2244
1122,240 331,24,15.793,1142,2244
1122,245 402,24,15.793,1294,2244
1122,246 559,24,15.793,1610,2244
1122,247 474,24,15.793,1442,2244
1122,252 335,24,15.793,1174,2244
1122,252 413,24,15.793,1330,2244
1122,257 366,24,15.793,1246,2244
1122,258 481,24,15.793,1478,2244
1122,263 372,24,15.793,1270,2244
1122,265 504,24,15.793,1538,2244
1122,270 349,24,15.793,1238,2244
1122,276 545,24,15.793,1642,2244
1122,281 342,24,15.793,1246,2244
1122,282 317,24,15.793,1198,2244
1122,282 431,24,15.793,1426,2244
1122,283 534,24,15.793,1634,2244
1122,288 463,24,15.793,1502,2244
1122,293 426,24,15.793,1438,2244
1122,299 312,24,15.793,1222,2244
1122,300 367,24,15.793,1334,2244
1122,301 558,24,15.793,1718,2244
1122,311 456,24,15.793,1534,2244
1122,312 449,24,15.793,1522,2244
1122,318 445,24,15.793,1526,2244
1122,329 486,24,15.793,1630,2244
1122,336 509,24,15.793,1690,2244
1122,337 498,24,15.793,1670,2244
1122,342 467,24,15.793,1618,2244
1122,347 516,24,15.793,1726,2244
1122,348 427,24,15.793,1550,2244
1122,355 468,24,15.793,1646,2244
1122,360 403,24,15.793,1526,2244
1122,365 546,24,15.793,1822,2244
1122,366 491,24,15.793,1714,2244
1122,372 485,24,15.793,1714,2244
1122,373 438,24,15.793,1622,2244
1122,378 409,24,15.793,1574,2244
1122,383 546,24,15.793,1858,2244
1122,390 421,24,15.793,1622,2244
1122,401 516,24,15.793,1834,2244
1122,402 503,24,15.793,1810,2244
1122,419 486,24,15.793,1810,2244
1122,420 439,24,15.793,1718,2244
1122,426 455,24,15.793,1762,2244
1122,432 521,24,15.793,1906,2244
1122,437 456,24,15.793,1786,2244
1122,450 457,24,15.793,1814,2244
1122,475 480,24,15.793,1910,2244
1122,492 557,24,15.793,2098,2244
1122,511 540,24,15.793,2102,2244
1122,522 547,24,15.793,2138,2244
1122,529 552,24,15.793,2162,2244
