Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
345,1 52,13,8.76744,106,690
345,1 73,13,8.76744,148,690
345,2 104,13,8.76744,212,690
345,2 146,13,8.76744,296,690
345,4 53,13,8.76744,114,690
345,4 137,13,8.76744,282,690
345,7 19,13,8.76744,52,690
345,7 166,13,8.76744,346,690
345,8 71,13,8.76744,158,690
345,8 106,13,8.76744,228,690
345,11 113,13,8.76744,248,690
345,11 118,13,8.76744,258,690
345,13 14,13,8.76744,54,690
345,13 86,13,8.76744,198,690
345,14 38,13,8.76744,104,690
345,16 133,13,8.76744,298,690
345,16 142,13,8.76744,316,690
345,17 139,13,8.76744,312,690
345,17 151,13,8.76744,336,690
345,19 47,13,8.76744,132,690
345,22 109,13,8.76744,262,690
345,22 119,13,8.76744,282,690
345,26 28,13,8.76744,108,690
345,26 172,13,8.76744,396,690
345,28 76,13,8.76744,208,690
345,29 47,13,8.76744,152,690
345,29 128,13,8.76744,314,690
345,31 113,13,8.76744,288,690
345,31 152,13,8.76744,366,690
345,32 61,13,8.76744,186,690
345,32 79,13,8.76744,222,690
345,34 43,13,8.76744,154,690
345,34 67,13,8.76744,202,690
345,37 59,13,8.76744,192,690
345,37 146,13,8.76744,366,690
345,38 94,13,8.76744,264,690
345,41 62,13,8.76744,206,690
345,41 112,13,8.76744,306,690
345,43 166,13,8.76744,418,690
345,44 107,13,8.76744,302,690
345,44 127,13,8.76744,342,690
345,49 127,13,8.76744,352,690
345,49 133,13,8.76744,364,690
345,52 56,13,8.76744,216,690
345,53 74,13,8.76744,254,690
345,56 152,13,8.76744,416,690
345,58 89,13,8.76744,294,690
345,58 94,13,8.76744,304,690
345,59 167,13,8.76744,452,690
345,61 67,13,8.76744,256,690
345,62 119,13,8.76744,362,690
345,64 122,13,8.76744,372,690
345,64 158,13,8.76744,444,690
345,68 86,13,8.76744,308,690
345,68 134,13,8.76744,404,690
345,71 103,13,8.76744,348,690
345,73 154,13,8.76744,454,690
345,74 118,13,8.76744,384,690
345,76 157,13,8.76744,466,690
345,77 101,13,8.76744,356,690
345,77 136,13,8.76744,426,690
345,79 98,13,8.76744,354,690
345,82 121,13,8.76744,406,690
345,82 124,13,8.76744,412,690
345,83 151,13,8.76744,468,690
345,83 169,13,8.76744,504,690
345,88 91,13,8.76744,358,690
345,88 131,13,8.76744,438,690
345,89 143,13,8.76744,464,690
345,91 98,13,8.76744,378,690
345,97 131,13,8.76744,456,690
345,97 164,13,8.76744,522,690
345,101 128,13,8.76744,458,690
345,103 164,13,8.76744,534,690
345,104 112,13,8.76744,432,690
345,106 148,13,8.76744,508,690
345,107 124,13,8.76744,462,690
345,109 148,13,8.76744,514,690
345,116 157,13,8.76744,546,690
345,116 167,13,8.76744,566,690
345,121 137,13,8.76744,516,690
345,122 134,13,8.76744,512,690
345,136 172,13,8.76744,616,690
345,139 142,13,8.76744,562,690
345,143 154,13,8.76744,594,690
345,149 158,13,8.76744,614,690
345,149 163,13,8.76744,624,690
345,163 169,13,8.76744,664,690
