Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
448,1 210,15,9.98881,422,896
448,3 182,15,9.98881,370,896
448,5 154,15,9.98881,318,896
448,7 24,15,9.98881,62,896
448,7 40,15,9.98881,94,896
448,7 88,15,9.98881,190,896
448,7 104,15,9.98881,222,896
448,7 152,15,9.98881,318,896
448,7 216,15,9.98881,446,896
448,8 21,15,9.98881,58,896
448,8 35,15,9.98881,86,896
448,8 77,15,9.98881,170,896
448,8 91,15,9.98881,198,896
448,8 133,15,9.98881,282,896
448,8 147,15,9.98881,310,896
448,8 189,15,9.98881,394,896
448,8 203,15,9.98881,422,896
448,9 98,15,9.98881,214,896
448,11 70,15,9.98881,162,896
448,13 42,15,9.98881,110,896
448,14 15,15,9.98881,58,896
448,14 17,15,9.98881,62,896
448,14 47,15,9.98881,122,896
448,14 79,15,9.98881,186,896
448,14 81,15,9.98881,190,896
448,14 111,15,9.98881,250,896
448,14 113,15,9.98881,254,896
448,14 143,15,9.98881,314,896
448,14 145,15,9.98881,318,896
448,14 177,15,9.98881,382,896
448,14 207,15,9.98881,442,896
448,14 209,15,9.98881,446,896
448,19 42,15,9.98881,122,896
448,21 72,15,9.98881,186,896
448,21 120,15,9.98881,282,896
448,21 136,15,9.98881,314,896
448,21 184,15,9.98881,410,896
448,21 200,15,9.98881,442,896
448,23 98,15,9.98881,242,896
448,24 49,15,9.98881,146,896
448,24 63,15,9.98881,174,896
448,24 105,15,9.98881,258,896
448,24 119,15,9.98881,286,896
448,24 161,15,9.98881,370,896
448,24 175,15,9.98881,398,896
448,24 217,15,9.98881,482,896
448,25 126,15,9.98881,302,896
448,27 154,15,9.98881,362,896
448,29 182,15,9.98881,422,896
448,31 210,15,9.98881,482,896
448,33 210,15,9.98881,486,896
448,35 72,15,9.98881,214,896
448,35 120,15,9.98881,310,896
448,35 136,15,9.98881,342,896
448,35 184,15,9.98881,438,896
448,35 200,15,9.98881,470,896
448,37 154,15,9.98881,382,896
448,39 126,15,9.98881,330,896
448,40 49,15,9.98881,178,896
448,40 63,15,9.98881,206,896
448,40 105,15,9.98881,290,896
448,40 119,15,9.98881,318,896
448,40 161,15,9.98881,402,896
448,40 175,15,9.98881,430,896
448,40 217,15,9.98881,514,896
448,41 98,15,9.98881,278,896
448,42 45,15,9.98881,174,896
448,42 51,15,9.98881,186,896
448,42 83,15,9.98881,250,896
448,42 109,15,9.98881,302,896
448,42 115,15,9.98881,314,896
448,42 141,15,9.98881,366,896
448,42 173,15,9.98881,430,896
448,42 179,15,9.98881,442,896
448,42 205,15,9.98881,494,896
448,42 211,15,9.98881,506,896
448,43 70,15,9.98881,226,896
448,49 88,15,9.98881,274,896
448,49 104,15,9.98881,306,896
448,49 152,15,9.98881,402,896
448,49 216,15,9.98881,530,896
448,53 70,15,9.98881,246,896
448,55 98,15,9.98881,306,896
448,57 126,15,9.98881,366,896
448,59 154,15,9.98881,426,896
448,61 182,15,9.98881,486,896
448,63 88,15,9.98881,302,896
448,63 104,15,9.98881,334,896
448,63 152,15,9.98881,430,896
448,63 216,15,9.98881,558,896
448,65 210,15,9.98881,550,896
448,67 182,15,9.98881,498,896
448,69 154,15,9.98881,446,896
448,70 75,15,9.98881,290,896
448,70 85,15,9.98881,310,896
448,70 107,15,9.98881,354,896
448,70 117,15,9.98881,374,896
448,70 139,15,9.98881,418,896
448,70 149,15,9.98881,438,896
448,70 171,15,9.98881,482,896
448,70 181,15,9.98881,502,896
448,70 213,15,9.98881,566,896
448,71 126,15,9.98881,394,896
448,72 77,15,9.98881,298,896
448,72 91,15,9.98881,326,896
448,72 133,15,9.98881,410,896
448,72 147,15,9.98881,438,896
