Vertices,Gen set,Diameter,Average distance,BW,Connections
1416,2 111,27,17.7392,226,2832
1416,2 597,27,17.7392,1198,2832
1416,3 370,27,17.7392,746,2832
1416,3 574,27,17.7392,1154,2832
1416,9 166,27,17.7392,350,2832
1416,9 638,27,17.7392,1294,2832
1416,10 153,27,17.7392,326,2832
1416,10 555,27,17.7392,1130,2832
1416,14 69,27,17.7392,166,2832
1416,14 639,27,17.7392,1306,2832
1416,15 38,27,17.7392,106,2832
1416,15 434,27,17.7392,898,2832
1416,21 230,27,17.7392,502,2832
1416,21 242,27,17.7392,526,2832
1416,22 195,27,17.7392,434,2832
1416,22 513,27,17.7392,1070,2832
1416,26 27,27,17.7392,106,2832
1416,26 681,27,17.7392,1414,2832
1416,27 446,27,17.7392,946,2832
1416,33 178,27,17.7392,422,2832
1416,33 650,27,17.7392,1366,2832
1416,34 237,27,17.7392,542,2832
1416,34 471,27,17.7392,1010,2832
1416,38 693,27,17.7392,1462,2832
1416,39 382,27,17.7392,842,2832
1416,39 562,27,17.7392,1202,2832
1416,45 358,27,17.7392,806,2832
1416,45 586,27,17.7392,1262,2832
1416,46 279,27,17.7392,650,2832
1416,46 429,27,17.7392,950,2832
1416,50 57,27,17.7392,214,2832
1416,50 651,27,17.7392,1402,2832
1416,51 154,27,17.7392,410,2832
1416,51 626,27,17.7392,1354,2832
1416,57 422,27,17.7392,958,2832
1416,58 321,27,17.7392,758,2832
1416,58 387,27,17.7392,890,2832
1416,62 99,27,17.7392,322,2832
1416,62 609,27,17.7392,1342,2832
1416,63 218,27,17.7392,562,2832
1416,63 254,27,17.7392,634,2832
1416,69 458,27,17.7392,1054,2832
1416,70 345,27,17.7392,830,2832
1416,70 363,27,17.7392,866,2832
1416,74 141,27,17.7392,430,2832
1416,74 567,27,17.7392,1282,2832
1416,75 190,27,17.7392,530,2832
1416,75 662,27,17.7392,1474,2832
1416,81 394,27,17.7392,950,2832
1416,81 550,27,17.7392,1262,2832
1416,82 303,27,17.7392,770,2832
1416,82 405,27,17.7392,974,2832
1416,86 183,27,17.7392,538,2832
1416,86 525,27,17.7392,1222,2832
1416,87 346,27,17.7392,866,2832
1416,87 598,27,17.7392,1370,2832
1416,93 142,27,17.7392,470,2832
1416,93 614,27,17.7392,1414,2832
1416,94 261,27,17.7392,710,2832
1416,94 447,27,17.7392,1082,2832
1416,98 225,27,17.7392,646,2832
1416,98 483,27,17.7392,1162,2832
1416,99 410,27,17.7392,1018,2832
1416,105 206,27,17.7392,622,2832
1416,105 266,27,17.7392,742,2832
1416,106 219,27,17.7392,650,2832
1416,106 489,27,17.7392,1190,2832
1416,110 267,27,17.7392,754,2832
1416,110 441,27,17.7392,1102,2832
1416,111 470,27,17.7392,1162,2832
1416,117 202,27,17.7392,638,2832
1416,117 674,27,17.7392,1582,2832
1416,122 309,27,17.7392,862,2832
1416,122 399,27,17.7392,1042,2832
1416,123 406,27,17.7392,1058,2832
1416,123 538,27,17.7392,1322,2832
1416,129 334,27,17.7392,926,2832
1416,129 610,27,17.7392,1478,2832
1416,130 135,27,17.7392,530,2832
1416,130 573,27,17.7392,1406,2832
1416,134 351,27,17.7392,970,2832
1416,134 357,27,17.7392,982,2832
1416,135 602,27,17.7392,1474,2832
1416,141 398,27,17.7392,1078,2832
1416,142 615,27,17.7392,1514,2832
1416,146 315,27,17.7392,922,2832
1416,146 393,27,17.7392,1078,2832
1416,147 194,27,17.7392,682,2832
1416,147 278,27,17.7392,850,2832
1416,153 482,27,17.7392,1270,2832
1416,154 657,27,17.7392,1622,2832
1416,158 273,27,17.7392,862,2832
1416,158 435,27,17.7392,1186,2832
1416,159 214,27,17.7392,746,2832
1416,159 686,27,17.7392,1690,2832
1416,165 418,27,17.7392,1166,2832
1416,165 526,27,17.7392,1382,2832
1416,166 699,27,17.7392,1730,2832
1416,170 231,27,17.7392,802,2832
1416,170 477,27,17.7392,1294,2832
1416,171 322,27,17.7392,986,2832
1416,171 622,27,17.7392,1586,2832
1416,178 675,27,17.7392,1706,2832
1416,182 189,27,17.7392,742,2832
1416,182 519,27,17.7392,1402,2832
1416,183 386,27,17.7392,1138,2832
1416,189 290,27,17.7392,958,2832
1416,190 633,27,17.7392,1646,2832
1416,194 561,27,17.7392,1510,2832
1416,195 494,27,17.7392,1378,2832
1416,201 226,27,17.7392,854,2832
1416,201 698,27,17.7392,1798,2832
1416,202 591,27,17.7392,1586,2832
1416,206 603,27,17.7392,1618,2832
1416,207 430,27,17.7392,1274,2832
1416,207 514,27,17.7392,1442,2832
1416,213 310,27,17.7392,1046,2832
1416,213 634,27,17.7392,1694,2832
1416,214 549,27,17.7392,1526,2832
1416,218 645,27,17.7392,1726,2832
1416,219 578,27,17.7392,1594,2832
1416,225 374,27,17.7392,1198,2832
1416,226 507,27,17.7392,1466,2832
1416,230 687,27,17.7392,1834,2832
1416,231 302,27,17.7392,1066,2832
1416,237 506,27,17.7392,1486,2832
1416,238 243,27,17.7392,962,2832
1416,238 465,27,17.7392,1406,2832
1416,242 687,27,17.7392,1858,2832
1416,243 706,27,17.7392,1898,2832
1416,249 442,27,17.7392,1382,2832
1416,249 502,27,17.7392,1502,2832
1416,250 285,27,17.7392,1070,2832
1416,250 423,27,17.7392,1346,2832
1416,254 645,27,17.7392,1798,2832
1416,255 298,27,17.7392,1106,2832
1416,255 646,27,17.7392,1802,2832
1416,261 566,27,17.7392,1654,2832
1416,262 327,27,17.7392,1178,2832
1416,262 381,27,17.7392,1286,2832
1416,266 603,27,17.7392,1738,2832
1416,267 362,27,17.7392,1258,2832
1416,273 314,27,17.7392,1174,2832
1416,274 339,27,17.7392,1226,2832
1416,274 369,27,17.7392,1286,2832
1416,278 561,27,17.7392,1678,2832
1416,279 518,27,17.7392,1594,2832
1416,285 694,27,17.7392,1958,2832
1416,286 297,27,17.7392,1166,2832
1416,286 411,27,17.7392,1394,2832
1416,290 519,27,17.7392,1618,2832
1416,291 454,27,17.7392,1490,2832
1416,291 490,27,17.7392,1562,2832
1416,297 658,27,17.7392,1910,2832
1416,298 453,27,17.7392,1502,2832
1416,302 477,27,17.7392,1558,2832
1416,303 554,27,17.7392,1714,2832
1416,309 350,27,17.7392,1318,2832
1416,310 495,27,17.7392,1610,2832
1416,314 435,27,17.7392,1498,2832
1416,315 326,27,17.7392,1282,2832
1416,321 530,27,17.7392,1702,2832
1416,322 537,27,17.7392,1718,2832
1416,326 393,27,17.7392,1438,2832
1416,327 682,27,17.7392,2018,2832
1416,333 466,27,17.7392,1598,2832
1416,333 478,27,17.7392,1622,2832
1416,334 579,27,17.7392,1826,2832
1416,338 351,27,17.7392,1378,2832
1416,338 357,27,17.7392,1390,2832
1416,339 670,27,17.7392,2018,2832
1416,345 542,27,17.7392,1774,2832
1416,346 621,27,17.7392,1934,2832
1416,350 399,27,17.7392,1498,2832
1416,358 663,27,17.7392,2042,2832
1416,362 441,27,17.7392,1606,2832
1416,363 542,27,17.7392,1810,2832
1416,369 670,27,17.7392,2078,2832
1416,370 705,27,17.7392,2150,2832
1416,374 483,27,17.7392,1714,2832
1416,375 466,27,17.7392,1682,2832
1416,375 478,27,17.7392,1706,2832
1416,381 682,27,17.7392,2126,2832
1416,382 669,27,17.7392,2102,2832
1416,386 525,27,17.7392,1822,2832
1416,387 530,27,17.7392,1834,2832
1416,394 627,27,17.7392,2042,2832
1416,398 567,27,17.7392,1930,2832
1416,405 554,27,17.7392,1918,2832
1416,406 585,27,17.7392,1982,2832
1416,410 609,27,17.7392,2038,2832
1416,411 658,27,17.7392,2138,2832
1416,417 454,27,17.7392,1742,2832
1416,417 490,27,17.7392,1814,2832
1416,418 543,27,17.7392,1922,2832
1416,422 651,27,17.7392,2146,2832
1416,423 694,27,17.7392,2234,2832
1416,429 518,27,17.7392,1894,2832
1416,430 501,27,17.7392,1862,2832
1416,434 693,27,17.7392,2254,2832
1416,442 459,27,17.7392,1802,2832
1416,446 681,27,17.7392,2254,2832
1416,447 566,27,17.7392,2026,2832
1416,453 646,27,17.7392,2198,2832
1416,458 639,27,17.7392,2194,2832
1416,459 502,27,17.7392,1922,2832
1416,465 706,27,17.7392,2342,2832
1416,470 597,27,17.7392,2134,2832
1416,471 506,27,17.7392,1954,2832
