Vertices,Gen set,Diameter,Average distance,BW,Connections
1268,1 354,25,16.7916,710,2536
1268,1 438,25,16.7916,878,2536
1268,2 55,25,16.7916,114,2536
1268,2 197,25,16.7916,398,2536
1268,2 437,25,16.7916,878,2536
1268,2 579,25,16.7916,1162,2536
1268,3 46,25,16.7916,98,2536
1268,3 206,25,16.7916,418,2536
1268,5 346,25,16.7916,702,2536
1268,5 502,25,16.7916,1014,2536
1268,6 43,25,16.7916,98,2536
1268,6 165,25,16.7916,342,2536
1268,6 469,25,16.7916,950,2536
1268,6 591,25,16.7916,1194,2536
1268,7 58,25,16.7916,130,2536
1268,7 530,25,16.7916,1074,2536
1268,9 138,25,16.7916,294,2536
1268,9 618,25,16.7916,1254,2536
1268,10 275,25,16.7916,570,2536
1268,10 283,25,16.7916,586,2536
1268,10 351,25,16.7916,722,2536
1268,10 359,25,16.7916,738,2536
1268,11 90,25,16.7916,202,2536
1268,11 254,25,16.7916,530,2536
1268,13 470,25,16.7916,966,2536
1268,13 622,25,16.7916,1270,2536
1268,14 111,25,16.7916,250,2536
1268,14 249,25,16.7916,526,2536
1268,14 385,25,16.7916,798,2536
1268,14 523,25,16.7916,1074,2536
1268,15 230,25,16.7916,490,2536
1268,15 238,25,16.7916,506,2536
1268,17 162,25,16.7916,358,2536
1268,17 322,25,16.7916,678,2536
1268,18 129,25,16.7916,294,2536
1268,18 139,25,16.7916,314,2536
1268,18 495,25,16.7916,1026,2536
1268,18 505,25,16.7916,1046,2536
1268,19 386,25,16.7916,810,2536
1268,19 554,25,16.7916,1146,2536
1268,21 174,25,16.7916,390,2536
1268,21 322,25,16.7916,686,2536
1268,22 29,25,16.7916,102,2536
1268,22 265,25,16.7916,574,2536
1268,22 369,25,16.7916,782,2536
1268,22 605,25,16.7916,1254,2536
1268,23 70,25,16.7916,186,2536
1268,23 534,25,16.7916,1114,2536
1268,25 26,25,16.7916,102,2536
1268,25 462,25,16.7916,974,2536
1268,26 81,25,16.7916,214,2536
1268,26 553,25,16.7916,1158,2536
1268,26 609,25,16.7916,1270,2536
1268,27 414,25,16.7916,882,2536
1268,27 586,25,16.7916,1226,2536
1268,29 122,25,16.7916,302,2536
1268,30 191,25,16.7916,442,2536
1268,30 215,25,16.7916,490,2536
1268,30 419,25,16.7916,898,2536
1268,30 443,25,16.7916,946,2536
1268,31 370,25,16.7916,802,2536
1268,31 438,25,16.7916,938,2536
1268,33 270,25,16.7916,606,2536
1268,33 506,25,16.7916,1078,2536
1268,34 179,25,16.7916,426,2536
1268,34 301,25,16.7916,670,2536
1268,34 333,25,16.7916,734,2536
1268,34 455,25,16.7916,978,2536
1268,35 114,25,16.7916,298,2536
1268,35 290,25,16.7916,650,2536
1268,37 278,25,16.7916,630,2536
1268,37 418,25,16.7916,910,2536
1268,38 61,25,16.7916,198,2536
1268,38 223,25,16.7916,522,2536
1268,38 411,25,16.7916,898,2536
1268,38 573,25,16.7916,1222,2536
1268,39 142,25,16.7916,362,2536
1268,39 598,25,16.7916,1274,2536
1268,41 206,25,16.7916,494,2536
1268,41 566,25,16.7916,1214,2536
1268,42 113,25,16.7916,310,2536
1268,42 301,25,16.7916,686,2536
1268,42 333,25,16.7916,750,2536
1268,42 521,25,16.7916,1126,2536
1268,43 186,25,16.7916,458,2536
1268,45 554,25,16.7916,1198,2536
1268,45 578,25,16.7916,1246,2536
1268,46 93,25,16.7916,278,2536
1268,46 541,25,16.7916,1174,2536
1268,46 631,25,16.7916,1354,2536
1268,47 154,25,16.7916,402,2536
1268,47 298,25,16.7916,690,2536
1268,49 94,25,16.7916,286,2536
1268,49 406,25,16.7916,910,2536
1268,50 107,25,16.7916,314,2536
1268,50 147,25,16.7916,394,2536
1268,50 487,25,16.7916,1074,2536
1268,50 527,25,16.7916,1154,2536
1268,51 302,25,16.7916,706,2536
1268,51 486,25,16.7916,1074,2536
1268,53 258,25,16.7916,622,2536
1268,53 390,25,16.7916,886,2536
1268,54 217,25,16.7916,542,2536
1268,54 247,25,16.7916,602,2536
1268,54 387,25,16.7916,882,2536
1268,54 417,25,16.7916,942,2536
1268,55 450,25,16.7916,1010,2536
1268,57 110,25,16.7916,334,2536
1268,57 394,25,16.7916,902,2536
1268,58 307,25,16.7916,730,2536
1268,58 327,25,16.7916,770,2536
1268,58 627,25,16.7916,1370,2536
1268,59 482,25,16.7916,1082,2536
1268,59 598,25,16.7916,1314,2536
1268,61 90,25,16.7916,302,2536
1268,62 197,25,16.7916,518,2536
1268,62 233,25,16.7916,590,2536
1268,62 401,25,16.7916,926,2536
1268,62 437,25,16.7916,998,2536
1268,63 302,25,16.7916,730,2536
1268,63 522,25,16.7916,1170,2536
1268,65 186,25,16.7916,502,2536
1268,65 574,25,16.7916,1278,2536
1268,66 87,25,16.7916,306,2536
1268,66 161,25,16.7916,454,2536
1268,66 473,25,16.7916,1078,2536
1268,66 547,25,16.7916,1226,2536
1268,67 182,25,16.7916,498,2536
1268,67 374,25,16.7916,882,2536
1268,69 210,25,16.7916,558,2536
1268,69 334,25,16.7916,806,2536
1268,70 79,25,16.7916,298,2536
1268,70 555,25,16.7916,1250,2536
1268,70 611,25,16.7916,1362,2536
1268,71 226,25,16.7916,594,2536
1268,71 602,25,16.7916,1346,2536
1268,73 274,25,16.7916,694,2536
1268,73 482,25,16.7916,1110,2536
1268,74 133,25,16.7916,414,2536
1268,74 315,25,16.7916,778,2536
1268,74 319,25,16.7916,786,2536
1268,74 501,25,16.7916,1150,2536
1268,75 78,25,16.7916,306,2536
1268,75 118,25,16.7916,386,2536
1268,77 510,25,16.7916,1174,2536
1268,77 630,25,16.7916,1414,2536
1268,78 243,25,16.7916,642,2536
1268,78 391,25,16.7916,938,2536
1268,78 559,25,16.7916,1274,2536
1268,79 366,25,16.7916,890,2536
1268,81 490,25,16.7916,1142,2536
1268,82 165,25,16.7916,494,2536
1268,82 281,25,16.7916,726,2536
1268,82 353,25,16.7916,870,2536
