Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
402,2 117,14,9.46135,238,804
402,3 110,14,9.46135,226,804
402,3 158,14,9.46135,322,804
402,4 33,14,9.46135,74,804
402,8 135,14,9.46135,286,804
402,9 62,14,9.46135,142,804
402,9 196,14,9.46135,410,804
402,10 183,14,9.46135,386,804
402,14 15,14,9.46135,58,804
402,15 148,14,9.46135,326,804
402,16 69,14,9.46135,170,804
402,20 165,14,9.46135,370,804
402,21 34,14,9.46135,110,804
402,21 100,14,9.46135,242,804
402,22 81,14,9.46135,206,804
402,26 87,14,9.46135,226,804
402,27 52,14,9.46135,158,804
402,27 82,14,9.46135,218,804
402,28 171,14,9.46135,398,804
402,32 63,14,9.46135,190,804
402,33 130,14,9.46135,326,804
402,38 189,14,9.46135,454,804
402,39 44,14,9.46135,166,804
402,39 178,14,9.46135,434,804
402,40 129,14,9.46135,338,804
402,45 92,14,9.46135,274,804
402,45 176,14,9.46135,442,804
402,46 123,14,9.46135,338,804
402,50 111,14,9.46135,322,804
402,51 128,14,9.46135,358,804
402,51 140,14,9.46135,382,804
402,56 141,14,9.46135,394,804
402,57 80,14,9.46135,274,804
402,57 188,14,9.46135,490,804
402,58 177,14,9.46135,470,804
402,63 166,14,9.46135,458,804
402,64 75,14,9.46135,278,804
402,68 159,14,9.46135,454,804
402,69 118,14,9.46135,374,804
402,70 75,14,9.46135,290,804
402,74 93,14,9.46135,334,804
402,76 177,14,9.46135,506,804
402,81 112,14,9.46135,386,804
402,86 195,14,9.46135,562,804
402,87 160,14,9.46135,494,804
402,88 123,14,9.46135,422,804
402,93 194,14,9.46135,574,804
402,94 129,14,9.46135,446,804
402,98 105,14,9.46135,406,804
402,99 122,14,9.46135,442,804
402,99 146,14,9.46135,490,804
402,104 147,14,9.46135,502,804
402,105 170,14,9.46135,550,804
402,106 171,14,9.46135,554,804
402,111 184,14,9.46135,590,804
402,116 153,14,9.46135,538,804
402,117 136,14,9.46135,506,804
402,124 183,14,9.46135,614,804
402,135 142,14,9.46135,554,804
402,141 190,14,9.46135,662,804
402,147 164,14,9.46135,622,804
402,152 153,14,9.46135,610,804
402,154 165,14,9.46135,638,804
402,159 200,14,9.46135,718,804
402,172 189,14,9.46135,722,804
402,182 195,14,9.46135,754,804
