Vertices,Gen set,Diameter,Average distance,BW,Connections
1375,1 50,26,17.4847,102,2750
1375,1 477,26,17.4847,956,2750
1375,1 663,26,17.4847,1328,2750
1375,2 49,26,17.4847,102,2750
1375,2 100,26,17.4847,204,2750
1375,2 421,26,17.4847,846,2750
1375,3 56,26,17.4847,118,2750
1375,3 150,26,17.4847,306,2750
1375,3 614,26,17.4847,1234,2750
1375,4 98,26,17.4847,204,2750
1375,4 200,26,17.4847,408,2750
1375,4 533,26,17.4847,1074,2750
1375,6 112,26,17.4847,236,2750
1375,6 147,26,17.4847,306,2750
1375,6 300,26,17.4847,612,2750
1375,7 350,26,17.4847,714,2750
1375,7 516,26,17.4847,1046,2750
1375,7 589,26,17.4847,1192,2750
1375,8 196,26,17.4847,408,2750
1375,8 309,26,17.4847,634,2750
1375,8 400,26,17.4847,816,2750
1375,9 168,26,17.4847,354,2750
1375,9 450,26,17.4847,918,2750
1375,9 467,26,17.4847,952,2750
1375,12 224,26,17.4847,472,2750
1375,12 294,26,17.4847,612,2750
1375,12 600,26,17.4847,1224,2750
1375,13 369,26,17.4847,764,2750
1375,13 650,26,17.4847,1326,2750
1375,13 674,26,17.4847,1374,2750
1375,14 197,26,17.4847,422,2750
1375,14 343,26,17.4847,714,2750
1375,14 675,26,17.4847,1378,2750
1375,16 392,26,17.4847,816,2750
1375,16 575,26,17.4847,1182,2750
1375,16 618,26,17.4847,1268,2750
1375,17 141,26,17.4847,316,2750
1375,17 271,26,17.4847,576,2750
1375,17 525,26,17.4847,1084,2750
1375,18 336,26,17.4847,708,2750
1375,18 441,26,17.4847,918,2750
1375,18 475,26,17.4847,986,2750
1375,19 222,26,17.4847,482,2750
1375,19 425,26,17.4847,888,2750
1375,19 562,26,17.4847,1162,2750
1375,21 173,26,17.4847,388,2750
1375,21 325,26,17.4847,692,2750
1375,21 392,26,17.4847,826,2750
1375,23 29,26,17.4847,104,2750
1375,23 124,26,17.4847,294,2750
1375,23 225,26,17.4847,496,2750
1375,24 175,26,17.4847,398,2750
1375,24 448,26,17.4847,944,2750
1375,24 588,26,17.4847,1224,2750
1375,25 27,26,17.4847,104,2750
1375,25 28,26,17.4847,106,2750
1375,25 82,26,17.4847,214,2750
1375,25 83,26,17.4847,216,2750
1375,25 137,26,17.4847,324,2750
1375,25 138,26,17.4847,326,2750
1375,25 192,26,17.4847,434,2750
1375,25 193,26,17.4847,436,2750
1375,25 247,26,17.4847,544,2750
1375,25 248,26,17.4847,546,2750
1375,25 302,26,17.4847,654,2750
1375,25 303,26,17.4847,656,2750
1375,25 357,26,17.4847,764,2750
1375,25 358,26,17.4847,766,2750
1375,25 412,26,17.4847,874,2750
1375,25 413,26,17.4847,876,2750
1375,25 467,26,17.4847,984,2750
1375,25 468,26,17.4847,986,2750
1375,25 522,26,17.4847,1094,2750
1375,25 523,26,17.4847,1096,2750
1375,25 577,26,17.4847,1204,2750
1375,25 578,26,17.4847,1206,2750
1375,25 632,26,17.4847,1314,2750
1375,25 633,26,17.4847,1316,2750
1375,25 687,26,17.4847,1424,2750
1375,26 27,26,17.4847,106,2750
1375,26 75,26,17.4847,202,2750
1375,26 637,26,17.4847,1326,2750
1375,27 504,26,17.4847,1062,2750
1375,28 394,26,17.4847,844,2750
1375,28 686,26,17.4847,1428,2750
1375,29 75,26,17.4847,208,2750
1375,29 83,26,17.4847,224,2750
1375,31 72,26,17.4847,206,2750
1375,31 175,26,17.4847,412,2750
1375,31 338,26,17.4847,738,2750
1375,32 139,26,17.4847,342,2750
1375,32 225,26,17.4847,514,2750
1375,32 591,26,17.4847,1246,2750
1375,34 282,26,17.4847,632,2750
1375,34 325,26,17.4847,718,2750
1375,34 542,26,17.4847,1152,2750
1375,36 425,26,17.4847,922,2750
1375,36 493,26,17.4847,1058,2750
1375,36 672,26,17.4847,1416,2750
1375,37 219,26,17.4847,512,2750
1375,37 226,26,17.4847,526,2750
1375,37 475,26,17.4847,1024,2750
1375,38 251,26,17.4847,578,2750
