Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
749,1 277,19,12.9037,556,1498
749,1 338,19,12.9037,678,1498
749,2 73,19,12.9037,150,1498
749,2 195,19,12.9037,394,1498
749,3 82,19,12.9037,170,1498
749,3 265,19,12.9037,536,1498
749,4 146,19,12.9037,300,1498
749,4 359,19,12.9037,726,1498
749,5 113,19,12.9037,236,1498
749,5 192,19,12.9037,394,1498
749,6 164,19,12.9037,340,1498
749,6 219,19,12.9037,450,1498
749,8 31,19,12.9037,78,1498
749,8 292,19,12.9037,600,1498
749,9 46,19,12.9037,110,1498
749,9 246,19,12.9037,510,1498
749,10 226,19,12.9037,472,1498
749,10 365,19,12.9037,750,1498
749,11 27,19,12.9037,76,1498
749,11 51,19,12.9037,124,1498
749,12 311,19,12.9037,646,1498
749,12 328,19,12.9037,680,1498
749,13 100,19,12.9037,226,1498
749,13 144,19,12.9037,314,1498
749,15 173,19,12.9037,376,1498
749,15 339,19,12.9037,708,1498
749,16 62,19,12.9037,156,1498
749,16 165,19,12.9037,362,1498
749,17 215,19,12.9037,464,1498
749,17 246,19,12.9037,526,1498
749,18 92,19,12.9037,220,1498
749,18 257,19,12.9037,550,1498
749,19 20,19,12.9037,78,1498
749,19 319,19,12.9037,676,1498
749,20 297,19,12.9037,634,1498
749,22 54,19,12.9037,152,1498
749,22 102,19,12.9037,248,1498
749,23 284,19,12.9037,614,1498
749,23 370,19,12.9037,786,1498
749,24 93,19,12.9037,234,1498
749,24 127,19,12.9037,302,1498
749,25 184,19,12.9037,418,1498
749,25 211,19,12.9037,472,1498
749,26 200,19,12.9037,452,1498
749,26 288,19,12.9037,628,1498
749,27 138,19,12.9037,330,1498
749,29 65,19,12.9037,188,1498
749,29 206,19,12.9037,470,1498
749,30 71,19,12.9037,202,1498
749,30 346,19,12.9037,752,1498
749,31 348,19,12.9037,758,1498
749,32 124,19,12.9037,312,1498
749,32 330,19,12.9037,724,1498
749,33 81,19,12.9037,228,1498
749,33 153,19,12.9037,372,1498
749,34 257,19,12.9037,582,1498
749,34 319,19,12.9037,706,1498
749,36 184,19,12.9037,440,1498
749,36 235,19,12.9037,542,1498
749,37 227,19,12.9037,528,1498
749,37 237,19,12.9037,548,1498
749,38 40,19,12.9037,156,1498
749,38 111,19,12.9037,298,1498
749,39 300,19,12.9037,678,1498
749,39 317,19,12.9037,712,1498
749,40 155,19,12.9037,390,1498
749,41 122,19,12.9037,326,1498
749,41 373,19,12.9037,828,1498
749,43 73,19,12.9037,232,1498
749,43 303,19,12.9037,692,1498
749,44 108,19,12.9037,304,1498
749,44 204,19,12.9037,496,1498
749,45 230,19,12.9037,550,1498
749,45 268,19,12.9037,626,1498
749,46 181,19,12.9037,454,1498
749,47 157,19,12.9037,408,1498
749,47 286,19,12.9037,666,1498
749,48 186,19,12.9037,468,1498
749,48 254,19,12.9037,604,1498
749,50 327,19,12.9037,754,1498
749,50 368,19,12.9037,836,1498
749,51 104,19,12.9037,310,1498
749,52 173,19,12.9037,450,1498
749,52 349,19,12.9037,802,1498
749,53 62,19,12.9037,230,1498
749,53 299,19,12.9037,704,1498
749,54 276,19,12.9037,660,1498
749,55 135,19,12.9037,380,1498
749,55 255,19,12.9037,620,1498
749,57 60,19,12.9037,234,1498
749,57 208,19,12.9037,530,1498
749,58 130,19,12.9037,376,1498
749,58 337,19,12.9037,790,1498
749,59 135,19,12.9037,388,1498
749,59 281,19,12.9037,680,1498
749,60 142,19,12.9037,404,1498
749,61 330,19,12.9037,782,1498
749,61 354,19,12.9037,830,1498
749,64 89,19,12.9037,306,1498
749,64 248,19,12.9037,624,1498
749,65 249,19,12.9037,628,1498
749,66 162,19,12.9037,456,1498
749,66 306,19,12.9037,744,1498
749,67 166,19,12.9037,466,1498
749,67 176,19,12.9037,486,1498
749,68 111,19,12.9037,358,1498
749,68 235,19,12.9037,606,1498
749,69 103,19,12.9037,344,1498
749,69 361,19,12.9037,860,1498
