Vertices,Gen set,Diameter,Average distance,BW,Connections
1265,1 145,25,16.7722,292,2530
1265,2 290,25,16.7722,584,2530
1265,3 435,25,16.7722,876,2530
1265,4 580,25,16.7722,1168,2530
1265,5 96,25,16.7722,202,2530
1265,5 157,25,16.7722,324,2530
1265,5 349,25,16.7722,708,2530
1265,5 602,25,16.7722,1214,2530
1265,6 395,25,16.7722,802,2530
1265,7 250,25,16.7722,514,2530
1265,8 105,25,16.7722,226,2530
1265,9 40,25,16.7722,98,2530
1265,10 61,25,16.7722,142,2530
1265,10 192,25,16.7722,404,2530
1265,10 314,25,16.7722,648,2530
1265,10 567,25,16.7722,1154,2530
1265,12 475,25,16.7722,974,2530
1265,13 620,25,16.7722,1266,2530
1265,14 500,25,16.7722,1028,2530
1265,15 218,25,16.7722,466,2530
1265,15 288,25,16.7722,606,2530
1265,15 471,25,16.7722,972,2530
1265,15 541,25,16.7722,1112,2530
1265,16 210,25,16.7722,452,2530
1265,17 65,25,16.7722,164,2530
1265,18 80,25,16.7722,196,2530
1265,19 225,25,16.7722,488,2530
1265,20 122,25,16.7722,284,2530
1265,20 131,25,16.7722,302,2530
1265,20 384,25,16.7722,808,2530
1265,20 628,25,16.7722,1296,2530
1265,21 515,25,16.7722,1072,2530
1265,24 315,25,16.7722,678,2530
1265,25 26,25,16.7722,102,2530
1265,25 227,25,16.7722,504,2530
1265,25 279,25,16.7722,608,2530
1265,25 532,25,16.7722,1114,2530
1265,27 120,25,16.7722,294,2530
1265,28 265,25,16.7722,586,2530
1265,29 410,25,16.7722,878,2530
1265,30 183,25,16.7722,426,2530
1265,30 323,25,16.7722,706,2530
1265,30 436,25,16.7722,932,2530
1265,30 576,25,16.7722,1212,2530
1265,31 565,25,16.7722,1192,2530
1265,32 420,25,16.7722,904,2530
1265,34 130,25,16.7722,328,2530
1265,35 87,25,16.7722,244,2530
1265,35 166,25,16.7722,402,2530
1265,35 419,25,16.7722,908,2530
1265,35 593,25,16.7722,1256,2530
1265,36 160,25,16.7722,392,2530
1265,37 305,25,16.7722,684,2530
1265,38 450,25,16.7722,976,2530
1265,39 595,25,16.7722,1268,2530
1265,40 244,25,16.7722,568,2530
1265,40 262,25,16.7722,604,2530
