Vertices,Gen set,Diameter,Average distance,BW,Connections
1382,1 564,26,17.5279,1130,2764
1382,2 321,26,17.5279,646,2764
1382,3 310,26,17.5279,626,2764
1382,4 49,26,17.5279,106,2764
1382,5 56,26,17.5279,122,2764
1382,6 419,26,17.5279,850,2764
1382,7 198,26,17.5279,410,2764
1382,8 593,26,17.5279,1202,2764
1382,9 452,26,17.5279,922,2764
1382,10 223,26,17.5279,466,2764
1382,11 676,26,17.5279,1374,2764
1382,12 147,26,17.5279,318,2764
1382,13 422,26,17.5279,870,2764
1382,14 517,26,17.5279,1062,2764
1382,15 168,26,17.5279,366,2764
1382,16 495,26,17.5279,1022,2764
1382,17 86,26,17.5279,206,2764
1382,18 125,26,17.5279,286,2764
1382,19 340,26,17.5279,718,2764
1382,20 245,26,17.5279,530,2764
1382,21 594,26,17.5279,1230,2764
1382,22 615,26,17.5279,1274,2764
1382,23 534,26,17.5279,1114,2764
1382,24 397,26,17.5279,842,2764
1382,25 280,26,17.5279,610,2764
1382,26 27,26,17.5279,106,2764
1382,28 343,26,17.5279,742,2764
1382,29 228,26,17.5279,514,2764
1382,30 669,26,17.5279,1398,2764
1382,31 482,26,17.5279,1026,2764
1382,32 299,26,17.5279,662,2764
1382,33 646,26,17.5279,1358,2764
1382,34 71,26,17.5279,210,2764
1382,35 392,26,17.5279,854,2764
1382,36 441,26,17.5279,954,2764
1382,37 138,26,17.5279,350,2764
1382,38 571,26,17.5279,1218,2764
1382,39 116,26,17.5279,310,2764
1382,40 201,26,17.5279,482,2764
1382,41 370,26,17.5279,822,2764
1382,42 169,26,17.5279,422,2764
1382,43 624,26,17.5279,1334,2764
1382,44 539,26,17.5279,1166,2764
1382,45 504,26,17.5279,1098,2764
1382,46 473,26,17.5279,1038,2764
1382,47 250,26,17.5279,594,2764
1382,48 103,26,17.5279,302,2764
1382,50 267,26,17.5279,634,2764
1382,51 258,26,17.5279,618,2764
1382,52 637,26,17.5279,1378,2764
1382,53 512,26,17.5279,1130,2764
1382,54 375,26,17.5279,858,2764
1382,55 616,26,17.5279,1342,2764
1382,57 362,26,17.5279,838,2764
1382,58 365,26,17.5279,846,2764
