Vertices,Gen set,Diameter,Average distance,BW,Connections
1459,1 53,27,18.0123,108,2918
1459,1 55,27,18.0123,112,2918
1459,1 468,27,18.0123,938,2918
1459,1 504,27,18.0123,1010,2918
1459,2 106,27,18.0123,216,2918
1459,2 110,27,18.0123,224,2918
1459,2 451,27,18.0123,906,2918
1459,2 523,27,18.0123,1050,2918
1459,3 53,27,18.0123,112,2918
1459,3 55,27,18.0123,116,2918
1459,3 159,27,18.0123,324,2918
1459,3 165,27,18.0123,336,2918
1459,4 212,27,18.0123,432,2918
1459,4 220,27,18.0123,448,2918
1459,4 413,27,18.0123,834,2918
1459,4 557,27,18.0123,1122,2918
1459,5 265,27,18.0123,540,2918
1459,5 275,27,18.0123,560,2918
1459,5 398,27,18.0123,806,2918
1459,5 578,27,18.0123,1166,2918
1459,6 106,27,18.0123,224,2918
1459,6 110,27,18.0123,232,2918
1459,6 318,27,18.0123,648,2918
1459,6 330,27,18.0123,672,2918
1459,7 358,27,18.0123,730,2918
1459,7 371,27,18.0123,756,2918
1459,7 385,27,18.0123,784,2918
1459,7 610,27,18.0123,1234,2918
1459,8 345,27,18.0123,706,2918
1459,8 424,27,18.0123,864,2918
1459,8 440,27,18.0123,896,2918
1459,8 633,27,18.0123,1282,2918
1459,9 159,27,18.0123,336,2918
1459,9 165,27,18.0123,348,2918
1459,9 477,27,18.0123,972,2918
1459,9 495,27,18.0123,1008,2918
1459,10 303,27,18.0123,626,2918
1459,10 530,27,18.0123,1080,2918
1459,10 550,27,18.0123,1120,2918
1459,10 663,27,18.0123,1346,2918
1459,11 292,27,18.0123,606,2918
1459,11 583,27,18.0123,1188,2918
1459,11 605,27,18.0123,1232,2918
1459,11 688,27,18.0123,1398,2918
1459,12 212,27,18.0123,448,2918
1459,12 220,27,18.0123,464,2918
1459,12 636,27,18.0123,1296,2918
1459,12 660,27,18.0123,1344,2918
1459,13 248,27,18.0123,522,2918
1459,13 689,27,18.0123,1404,2918
1459,13 715,27,18.0123,1456,2918
1459,13 716,27,18.0123,1458,2918
1459,14 239,27,18.0123,506,2918
1459,14 689,27,18.0123,1406,2918
1459,14 716,27,18.0123,1460,2918
1459,14 717,27,18.0123,1462,2918
1459,15 265,27,18.0123,560,2918
1459,15 275,27,18.0123,580,2918
1459,15 634,27,18.0123,1298,2918
1459,15 664,27,18.0123,1358,2918
1459,16 193,27,18.0123,418,2918
1459,16 579,27,18.0123,1190,2918
1459,16 611,27,18.0123,1254,2918
1459,16 690,27,18.0123,1412,2918
1459,17 186,27,18.0123,406,2918
1459,17 524,27,18.0123,1082,2918
1459,17 558,27,18.0123,1150,2918
1459,17 661,27,18.0123,1356,2918
1459,18 318,27,18.0123,672,2918
1459,18 330,27,18.0123,696,2918
1459,18 469,27,18.0123,974,2918
1459,18 505,27,18.0123,1046,2918
1459,19 138,27,18.0123,314,2918
1459,19 414,27,18.0123,866,2918
1459,19 452,27,18.0123,942,2918
1459,19 637,27,18.0123,1312,2918
