Vertices,Gen set,Diameter,Average distance,BW,Connections
1207,1 337,25,16.3765,676,2414
1207,1 351,25,16.3765,704,2414
1207,2 505,25,16.3765,1014,2414
1207,2 533,25,16.3765,1070,2414
1207,3 154,25,16.3765,314,2414
1207,3 196,25,16.3765,398,2414
1207,4 141,25,16.3765,290,2414
1207,4 197,25,16.3765,402,2414
1207,5 478,25,16.3765,966,2414
1207,5 548,25,16.3765,1106,2414
1207,6 308,25,16.3765,628,2414
1207,6 392,25,16.3765,796,2414
1207,7 43,25,16.3765,100,2414
1207,7 55,25,16.3765,124,2414
1207,8 282,25,16.3765,580,2414
1207,8 394,25,16.3765,804,2414
1207,9 462,25,16.3765,942,2414
1207,9 588,25,16.3765,1194,2414
1207,10 111,25,16.3765,242,2414
1207,10 251,25,16.3765,522,2414
1207,11 86,25,16.3765,194,2414
1207,11 240,25,16.3765,502,2414
1207,12 423,25,16.3765,870,2414
1207,12 591,25,16.3765,1206,2414
1207,13 265,25,16.3765,556,2414
1207,13 447,25,16.3765,920,2414
1207,14 86,25,16.3765,200,2414
1207,14 110,25,16.3765,248,2414
1207,15 227,25,16.3765,484,2414
1207,15 437,25,16.3765,904,2414
1207,16 419,25,16.3765,870,2414
1207,16 564,25,16.3765,1160,2414
1207,18 31,25,16.3765,98,2414
1207,18 283,25,16.3765,602,2414
1207,19 368,25,16.3765,774,2414
1207,19 573,25,16.3765,1184,2414
1207,20 222,25,16.3765,484,2414
1207,20 502,25,16.3765,1044,2414
1207,21 129,25,16.3765,300,2414
1207,21 165,25,16.3765,372,2414
1207,22 172,25,16.3765,388,2414
1207,22 480,25,16.3765,1004,2414
1207,23 376,25,16.3765,798,2414
1207,23 509,25,16.3765,1064,2414
1207,24 25,25,16.3765,98,2414
1207,24 361,25,16.3765,770,2414
1207,25 326,25,16.3765,702,2414
1207,26 313,25,16.3765,678,2414
1207,26 530,25,16.3765,1112,2414
1207,27 179,25,16.3765,412,2414
1207,27 557,25,16.3765,1168,2414
1207,28 172,25,16.3765,400,2414
1207,28 220,25,16.3765,496,2414
1207,29 117,25,16.3765,292,2414
1207,29 523,25,16.3765,1104,2414
1207,30 333,25,16.3765,726,2414
1207,30 454,25,16.3765,968,2414
1207,31 416,25,16.3765,894,2414
1207,32 79,25,16.3765,222,2414
1207,32 369,25,16.3765,802,2414
1207,33 258,25,16.3765,582,2414
1207,33 487,25,16.3765,1040,2414
1207,35 215,25,16.3765,500,2414
1207,35 275,25,16.3765,620,2414
1207,36 62,25,16.3765,196,2414
1207,36 566,25,16.3765,1204,2414
1207,37 290,25,16.3765,654,2414
1207,37 399,25,16.3765,872,2414
1207,38 61,25,16.3765,198,2414
1207,38 471,25,16.3765,1018,2414
1207,39 134,25,16.3765,346,2414
1207,39 412,25,16.3765,902,2414
1207,40 203,25,16.3765,486,2414
1207,40 444,25,16.3765,968,2414
1207,41 93,25,16.3765,268,2414
1207,41 540,25,16.3765,1162,2414
1207,42 258,25,16.3765,600,2414
1207,42 330,25,16.3765,744,2414
1207,43 598,25,16.3765,1282,2414
1207,44 247,25,16.3765,582,2414
1207,44 344,25,16.3765,776,2414
1207,45 104,25,16.3765,298,2414
1207,45 526,25,16.3765,1142,2414
1207,46 189,25,16.3765,470,2414
1207,46 455,25,16.3765,1002,2414
1207,47 148,25,16.3765,390,2414
1207,47 401,25,16.3765,896,2414
1207,48 50,25,16.3765,196,2414
1207,48 485,25,16.3765,1066,2414
1207,49 301,25,16.3765,700,2414
1207,49 385,25,16.3765,868,2414
1207,50 555,25,16.3765,1210,2414
1207,52 147,25,16.3765,398,2414
1207,52 581,25,16.3765,1266,2414
1207,53 244,25,16.3765,594,2414
1207,53 498,25,16.3765,1102,2414
1207,54 93,25,16.3765,294,2414
1207,54 358,25,16.3765,824,2414
1207,55 430,25,16.3765,970,2414
1207,56 344,25,16.3765,800,2414
1207,56 440,25,16.3765,992,2414
1207,57 103,25,16.3765,320,2414
1207,57 512,25,16.3765,1138,2414
1207,58 161,25,16.3765,438,2414
1207,58 234,25,16.3765,584,2414
1207,59 190,25,16.3765,498,2414
1207,59 571,25,16.3765,1260,2414
1207,60 299,25,16.3765,718,2414
1207,60 541,25,16.3765,1202,2414
1207,61 315,25,16.3765,752,2414
1207,62 375,25,16.3765,874,2414
1207,63 387,25,16.3765,900,2414
1207,63 495,25,16.3765,1116,2414
1207,64 158,25,16.3765,444,2414
1207,64 469,25,16.3765,1066,2414
1207,65 118,25,16.3765,366,2414
1207,65 179,25,16.3765,488,2414
1207,66 233,25,16.3765,598,2414
1207,66 516,25,16.3765,1164,2414
1207,67 354,25,16.3765,842,2414
1207,67 584,25,16.3765,1302,2414
1207,69 79,25,16.3765,296,2414
1207,69 320,25,16.3765,778,2414
1207,70 430,25,16.3765,1000,2414
1207,70 550,25,16.3765,1240,2414
1207,72 75,25,16.3765,294,2414
1207,72 124,25,16.3765,392,2414
1207,73 276,25,16.3765,698,2414
1207,73 461,25,16.3765,1068,2414
1207,74 409,25,16.3765,966,2414
1207,74 580,25,16.3765,1308,2414
1207,75 229,25,16.3765,608,2414
1207,76 122,25,16.3765,396,2414
1207,76 265,25,16.3765,682,2414
1207,77 473,25,16.3765,1100,2414
1207,77 602,25,16.3765,1358,2414
1207,78 268,25,16.3765,692,2414
1207,78 383,25,16.3765,922,2414
1207,80 319,25,16.3765,798,2414
1207,80 406,25,16.3765,972,2414
1207,81 464,25,16.3765,1090,2414
1207,81 537,25,16.3765,1236,2414
1207,82 127,25,16.3765,418,2414
1207,82 186,25,16.3765,536,2414
1207,83 165,25,16.3765,496,2414
1207,83 210,25,16.3765,586,2414
1207,84 516,25,16.3765,1200,2414
1207,84 547,25,16.3765,1262,2414
1207,87 351,25,16.3765,876,2414
1207,87 362,25,16.3765,898,2414
1207,88 494,25,16.3765,1164,2414
1207,88 519,25,16.3765,1214,2414
1207,89 143,25,16.3765,464,2414
1207,89 182,25,16.3765,542,2414
1207,90 155,25,16.3765,490,2414
1207,90 208,25,16.3765,596,2414
1207,91 492,25,16.3765,1166,2414
1207,91 559,25,16.3765,1300,2414
1207,92 297,25,16.3765,778,2414
1207,92 378,25,16.3765,940,2414
1207,94 296,25,16.3765,780,2414
