Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
615,1 216,18,11.6873,434,1230
615,2 183,18,11.6873,370,1230
615,3 37,18,11.6873,80,1230
615,3 242,18,11.6873,490,1230
615,4 249,18,11.6873,506,1230
615,6 74,18,11.6873,160,1230
615,6 131,18,11.6873,274,1230
615,7 282,18,11.6873,578,1230
615,8 117,18,11.6873,250,1230
615,9 94,18,11.6873,206,1230
615,9 299,18,11.6873,616,1230
615,11 84,18,11.6873,190,1230
615,12 148,18,11.6873,320,1230
615,12 262,18,11.6873,548,1230
615,13 267,18,11.6873,560,1230
615,14 51,18,11.6873,130,1230
615,16 234,18,11.6873,500,1230
615,17 18,18,11.6873,70,1230
615,18 188,18,11.6873,412,1230
615,19 201,18,11.6873,440,1230
615,21 151,18,11.6873,344,1230
615,21 259,18,11.6873,560,1230
615,22 168,18,11.6873,380,1230
615,23 48,18,11.6873,142,1230
615,24 91,18,11.6873,230,1230
615,24 296,18,11.6873,640,1230
615,26 81,18,11.6873,214,1230
615,27 77,18,11.6873,208,1230
615,27 128,18,11.6873,310,1230
615,28 102,18,11.6873,260,1230
615,29 114,18,11.6873,286,1230
615,31 69,18,11.6873,200,1230
615,32 147,18,11.6873,358,1230
615,33 202,18,11.6873,470,1230
615,33 208,18,11.6873,482,1230
615,34 36,18,11.6873,140,1230
615,36 239,18,11.6873,550,1230
615,38 213,18,11.6873,502,1230
615,39 71,18,11.6873,220,1230
615,39 134,18,11.6873,346,1230
615,42 97,18,11.6873,278,1230
615,42 302,18,11.6873,688,1230
615,43 63,18,11.6873,212,1230
615,44 279,18,11.6873,646,1230
615,46 96,18,11.6873,284,1230
615,47 303,18,11.6873,700,1230
615,48 182,18,11.6873,460,1230
615,49 129,18,11.6873,356,1230
615,51 191,18,11.6873,484,1230
615,52 162,18,11.6873,428,1230
615,53 237,18,11.6873,580,1230
615,54 154,18,11.6873,416,1230
615,54 256,18,11.6873,620,1230
615,56 204,18,11.6873,520,1230
615,57 88,18,11.6873,290,1230
615,57 293,18,11.6873,700,1230
615,58 228,18,11.6873,572,1230
615,59 171,18,11.6873,460,1230
615,61 261,18,11.6873,644,1230
615,62 138,18,11.6873,400,1230
615,63 248,18,11.6873,622,1230
615,64 294,18,11.6873,716,1230
615,66 199,18,11.6873,530,1230
615,66 211,18,11.6873,554,1230
615,67 288,18,11.6873,710,1230
615,68 72,18,11.6873,280,1230
615,69 236,18,11.6873,610,1230
