Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
665,1 38,18,12.1627,78,1330
665,2 76,18,12.1627,156,1330
665,3 114,18,12.1627,234,1330
665,4 152,18,12.1627,312,1330
665,6 228,18,12.1627,468,1330
665,8 304,18,12.1627,624,1330
665,9 323,18,12.1627,664,1330
665,11 247,18,12.1627,516,1330
665,12 209,18,12.1627,442,1330
665,13 171,18,12.1627,368,1330
665,16 57,18,12.1627,146,1330
665,17 19,18,12.1627,72,1330
665,18 19,18,12.1627,74,1330
665,19 52,18,12.1627,142,1330
665,19 53,18,12.1627,144,1330
665,19 87,18,12.1627,212,1330
665,19 88,18,12.1627,214,1330
665,19 122,18,12.1627,282,1330
665,19 123,18,12.1627,284,1330
665,19 157,18,12.1627,352,1330
665,19 158,18,12.1627,354,1330
665,19 192,18,12.1627,422,1330
665,19 193,18,12.1627,424,1330
665,19 227,18,12.1627,492,1330
665,19 262,18,12.1627,562,1330
665,19 263,18,12.1627,564,1330
665,19 297,18,12.1627,632,1330
665,19 298,18,12.1627,634,1330
665,19 332,18,12.1627,702,1330
665,22 171,18,12.1627,386,1330
665,23 209,18,12.1627,464,1330
665,24 247,18,12.1627,542,1330
665,26 323,18,12.1627,698,1330
665,27 304,18,12.1627,662,1330
665,29 228,18,12.1627,514,1330
665,31 152,18,12.1627,366,1330
665,32 114,18,12.1627,292,1330
665,33 76,18,12.1627,218,1330
665,34 38,18,12.1627,144,1330
665,36 38,18,12.1627,148,1330
665,37 76,18,12.1627,226,1330
665,38 69,18,12.1627,214,1330
665,38 71,18,12.1627,218,1330
665,38 104,18,12.1627,284,1330
665,38 106,18,12.1627,288,1330
665,38 139,18,12.1627,354,1330
665,38 141,18,12.1627,358,1330
665,38 174,18,12.1627,424,1330
665,38 176,18,12.1627,428,1330
665,38 211,18,12.1627,498,1330
665,38 244,18,12.1627,564,1330
665,38 246,18,12.1627,568,1330
665,38 279,18,12.1627,634,1330
665,38 281,18,12.1627,638,1330
665,38 314,18,12.1627,704,1330
665,38 316,18,12.1627,708,1330
665,39 152,18,12.1627,382,1330
665,41 228,18,12.1627,538,1330
665,43 304,18,12.1627,694,1330
665,44 323,18,12.1627,734,1330
665,46 247,18,12.1627,586,1330
665,47 209,18,12.1627,512,1330
665,48 171,18,12.1627,438,1330
665,51 57,18,12.1627,216,1330
665,54 57,18,12.1627,222,1330
