Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
394,1 106,14,9.36896,214,788
394,2 171,14,9.36896,346,788
394,3 76,14,9.36896,158,788
394,4 145,14,9.36896,298,788
394,5 136,14,9.36896,282,788
394,6 119,14,9.36896,250,788
394,7 46,14,9.36896,106,788
394,8 93,14,9.36896,202,788
394,9 166,14,9.36896,350,788
394,10 67,14,9.36896,154,788
394,11 16,14,9.36896,54,788
394,12 41,14,9.36896,106,788
394,13 196,14,9.36896,418,788
394,14 15,14,9.36896,58,788
394,17 168,14,9.36896,370,788
394,18 37,14,9.36896,110,788
394,19 44,14,9.36896,126,788
394,20 63,14,9.36896,166,788
394,21 138,14,9.36896,318,788
394,22 89,14,9.36896,222,788
394,23 74,14,9.36896,194,788
394,24 115,14,9.36896,278,788
394,25 108,14,9.36896,266,788
394,26 141,14,9.36896,334,788
394,27 104,14,9.36896,262,788
394,28 167,14,9.36896,390,788
394,29 78,14,9.36896,214,788
394,30 193,14,9.36896,446,788
394,31 134,14,9.36896,330,788
394,32 175,14,9.36896,414,788
394,33 48,14,9.36896,162,788
394,34 149,14,9.36896,366,788
394,35 164,14,9.36896,398,788
394,36 123,14,9.36896,318,788
394,38 97,14,9.36896,270,788
394,39 194,14,9.36896,466,788
394,40 71,14,9.36896,222,788
394,42 45,14,9.36896,174,788
394,43 170,14,9.36896,426,788
394,47 140,14,9.36896,374,788
394,49 72,14,9.36896,242,788
394,50 59,14,9.36896,218,788
394,51 110,14,9.36896,322,788
394,52 85,14,9.36896,274,788
394,53 102,14,9.36896,310,788
394,54 111,14,9.36896,330,788
394,55 80,14,9.36896,270,788
394,56 137,14,9.36896,386,788
394,57 132,14,9.36896,378,788
394,58 163,14,9.36896,442,788
394,60 189,14,9.36896,498,788
394,61 162,14,9.36896,446,788
394,62 179,14,9.36896,482,788
394,64 153,14,9.36896,434,788
394,65 192,14,9.36896,514,788
394,66 127,14,9.36896,386,788
394,68 101,14,9.36896,338,788
394,69 172,14,9.36896,482,788
394,70 75,14,9.36896,290,788
394,73 142,14,9.36896,430,788
394,77 112,14,9.36896,378,788
394,79 100,14,9.36896,358,788
394,81 82,14,9.36896,326,788
394,83 130,14,9.36896,426,788
394,84 107,14,9.36896,382,788
394,86 133,14,9.36896,438,788
394,87 160,14,9.36896,494,788
394,88 159,14,9.36896,494,788
394,90 185,14,9.36896,550,788
394,91 190,14,9.36896,562,788
394,92 183,14,9.36896,550,788
394,94 157,14,9.36896,502,788
394,95 174,14,9.36896,538,788
394,96 131,14,9.36896,454,788
394,98 105,14,9.36896,406,788
394,99 144,14,9.36896,486,788
394,103 114,14,9.36896,434,788
394,109 128,14,9.36896,474,788
394,113 158,14,9.36896,542,788
394,116 129,14,9.36896,490,788
394,117 188,14,9.36896,610,788
394,118 155,14,9.36896,546,788
394,120 181,14,9.36896,602,788
394,121 176,14,9.36896,594,788
394,122 187,14,9.36896,618,788
394,124 161,14,9.36896,570,788
394,125 146,14,9.36896,542,788
394,126 135,14,9.36896,522,788
394,139 156,14,9.36896,590,788
394,143 186,14,9.36896,658,788
394,147 178,14,9.36896,650,788
394,148 151,14,9.36896,598,788
394,150 177,14,9.36896,654,788
394,152 191,14,9.36896,686,788
394,154 165,14,9.36896,638,788
394,169 184,14,9.36896,706,788
394,173 180,14,9.36896,706,788
394,182 195,14,9.36896,754,788
