Vertices,Gen set,Diameter,Average distance,BW,Connections
337,1 11 129,7,4.69048,282,1011
337,1 60 128,7,4.69048,378,1011
337,1 73 92,7,4.69048,332,1011
337,1 9 74,7,4.69643,168,1011
337,1 32 41,7,4.69643,148,1011
337,1 75 158,7,4.69643,468,1011
337,1 15 125,7,4.70238,282,1011
337,1 16 126,7,4.70238,286,1011
337,1 17 58,7,4.70238,152,1011
337,1 21 50,7,4.70238,144,1011
337,1 45 104,7,4.70238,300,1011
337,1 52 122,7,4.70238,350,1011
337,1 62 81,7,4.70238,288,1011
337,1 115 155,7,4.70238,542,1011
337,1 119 162,7,4.70238,564,1011
337,1 8 73,7,4.70833,164,1011
337,1 13 139,7,4.70833,306,1011
337,1 14 124,7,4.70833,278,1011
337,1 15 100,7,4.70833,232,1011
337,1 17 91,7,4.70833,218,1011
337,1 24 57,7,4.70833,164,1011
337,1 26 93,7,4.70833,240,1011
337,1 29 80,7,4.70833,220,1011
337,1 32 78,7,4.70833,222,1011
337,1 32 86,7,4.70833,238,1011
337,1 33 42,7,4.70833,152,1011
337,1 38 105,7,4.70833,288,1011
337,1 39 107,7,4.70833,294,1011
337,1 45 119,7,4.70833,330,1011
337,1 53 138,7,4.70833,384,1011
337,1 60 143,7,4.70833,408,1011
337,1 63 98,7,4.70833,324,1011
337,1 78 145,7,4.70833,448,1011
337,1 86 108,7,4.70833,390,1011
337,1 89 150,7,4.70833,480,1011
337,1 105 164,7,4.70833,540,1011
337,1 106 136,7,4.70833,486,1011
337,1 108 158,7,4.70833,534,1011
337,1 120 129,7,4.70833,500,1011
337,1 121 141,7,4.70833,526,1011
337,1 128 142,7,4.70833,542,1011
337,1 132 159,7,4.70833,584,1011
337,1 133 148,7,4.70833,564,1011
337,1 138 148,7,4.70833,574,1011
337,1 145 158,7,4.70833,608,1011
337,1 10 93,7,4.71429,208,1011
337,1 16 57,7,4.71429,148,1011
337,1 19 136,7,4.71429,312,1011
337,1 21 151,7,4.71429,346,1011
337,1 25 43,7,4.71429,138,1011
337,1 27 150,7,4.71429,356,1011
337,1 29 47,7,4.71429,154,1011
337,1 31 43,7,4.71429,150,1011
337,1 33 147,7,4.71429,362,1011
337,1 34 87,7,4.71429,244,1011
337,1 43 101,7,4.71429,290,1011
337,1 47 109,7,4.71429,314,1011
337,1 47 164,7,4.71429,424,1011
337,1 53 150,7,4.71429,408,1011
337,1 57 72,7,4.71429,260,1011
337,1 69 94,7,4.71429,328,1011
337,1 70 164,7,4.71429,470,1011
337,1 71 117,7,4.71429,378,1011
337,1 89 130,7,4.71429,440,1011
337,1 127 143,7,4.71429,542,1011
337,1 136 154,7,4.71429,582,1011
337,1 9 92,7,4.72024,204,1011
337,1 10 78,7,4.72024,178,1011
337,1 10 140,7,4.72024,302,1011
337,1 11 91,7,4.72024,206,1011
337,1 11 99,7,4.72024,222,1011
337,1 11 138,7,4.72024,300,1011
337,1 14 101,7,4.72024,232,1011
337,1 19 153,7,4.72024,346,1011
337,1 20 115,7,4.72024,272,1011
337,1 24 65,7,4.72024,180,1011
337,1 30 130,7,4.72024,322,1011
337,1 36 63,7,4.72024,200,1011
337,1 41 116,7,4.72024,316,1011
337,1 51 161,7,4.72024,426,1011
337,1 53 92,7,4.72024,292,1011
337,1 61 142,7,4.72024,408,1011
337,1 64 163,7,4.72024,456,1011
337,1 69 108,7,4.72024,356,1011
337,1 70 78,7,4.72024,298,1011
337,1 71 79,7,4.72024,302,1011
337,1 74 159,7,4.72024,468,1011
337,1 75 160,7,4.72024,472,1011
337,1 81 115,7,4.72024,394,1011
337,1 86 103,7,4.72024,380,1011
337,1 89 100,7,4.72024,380,1011
337,1 90 118,7,4.72024,418,1011
