Vertices,Gen set,Diameter,Average distance,BW,Connections
249,1 13 108,6,4.22581,244,747
249,1 30 115,6,4.22581,292,747
249,1 9 104,6,4.23387,228,747
249,1 11 74,6,4.23387,172,747
249,1 12 93,6,4.23387,212,747
249,1 17 74,6,4.23387,184,747
249,1 18 112,6,4.23387,262,747
249,1 19 44,6,4.23387,128,747
249,1 20 111,6,4.23387,264,747
249,1 30 51,6,4.23387,164,747
249,1 36 79,6,4.23387,232,747
249,1 37 91,6,4.23387,258,747
249,1 37 118,6,4.23387,312,747
249,1 52 68,6,4.23387,242,747
249,1 7 96,6,4.24194,208,747
249,1 22 78,6,4.24194,202,747
249,1 24 39,6,4.24194,128,747
249,1 34 87,6,4.24194,244,747
249,1 39 102,6,4.24194,284,747
249,1 71 93,6,4.24194,330,747
249,1 11 58,6,4.25,140,747
249,1 15 52,6,4.25,136,747
249,1 21 117,6,4.25,278,747
249,1 40 68,6,4.25,218,747
249,1 56 73,6,4.25,260,747
249,1 77 104,6,4.25,364,747
249,1 79 107,6,4.25,374,747
249,1 91 120,6,4.25,424,747
249,1 97 121,6,4.25,438,747
249,1 11 96,6,4.25806,216,747
249,1 15 112,6,4.25806,256,747
249,1 20 51,6,4.25806,144,747
249,1 26 70,6,4.25806,194,747
249,1 28 39,6,4.25806,136,747
249,1 32 85,6,4.25806,236,747
249,1 39 111,6,4.25806,302,747
249,1 41 67,6,4.25806,218,747
249,1 47 87,6,4.25806,270,747
249,1 48 111,6,4.25806,320,747
249,1 53 120,6,4.25806,348,747
249,1 54 68,6,4.25806,246,747
249,1 69 117,6,4.25806,374,747
249,1 80 117,6,4.25806,396,747
249,1 13 90,6,4.26613,208,747
249,1 21 110,6,4.26613,264,747
249,1 23 37,6,4.26613,122,747
249,1 24 117,6,4.26613,284,747
249,1 41 74,6,4.26613,232,747
249,1 43 93,6,4.26613,274,747
249,1 45 119,6,4.26613,330,747
249,1 65 85,6,4.26613,302,747
249,1 87 114,6,4.26613,404,747
249,1 105 113,6,4.26613,438,747
249,1 108 115,6,4.26613,448,747
249,1 7 70,6,4.27419,156,747
249,1 10 71,6,4.27419,164,747
249,1 10 91,6,4.27419,204,747
249,1 14 113,6,4.27419,256,747
249,1 16 55,6,4.27419,144,747
249,1 17 92,6,4.27419,220,747
249,1 19 109,6,4.27419,258,747
249,1 22 52,6,4.27419,150,747
249,1 25 32,6,4.27419,116,747
249,1 25 34,6,4.27419,120,747
249,1 30 105,6,4.27419,272,747
249,1 35 46,6,4.27419,164,747
249,1 44 64,6,4.27419,218,747
249,1 60 108,6,4.27419,338,747
249,1 75 93,6,4.27419,338,747
249,1 77 119,6,4.27419,394,747
249,1 86 118,6,4.27419,410,747
249,1 89 97,6,4.27419,374,747
249,1 9 97,6,4.28226,214,747
249,1 12 41,6,4.28226,108,747
249,1 12 110,6,4.28226,246,747
249,1 16 86,6,4.28226,206,747
249,1 17 40,6,4.28226,116,747
249,1 17 44,6,4.28226,124,747
