Vertices,Gen set,Diameter,Average distance,BW,Connections
447,1 9 187,7,5.20628,394,1341
447,1 12 98,7,5.20628,222,1341
447,1 46 159,8,5.15247,412,1341
447,1 68 84,8,5.15247,306,1341
447,1 120 132,8,5.16592,506,1341
447,1 13 120,8,5.1704,268,1341
447,1 25 203,8,5.1704,458,1341
447,1 26 143,8,5.1704,340,1341
447,1 27 205,8,5.1704,466,1341
447,1 78 172,8,5.1704,502,1341
447,1 86 218,8,5.1704,610,1341
447,1 157 216,8,5.1704,748,1341
447,1 11 102,8,5.17489,228,1341
447,1 72 122,8,5.17489,390,1341
447,1 12 185,8,5.17937,396,1341
447,1 16 162,8,5.17937,358,1341
447,1 28 66,8,5.17937,190,1341
447,1 29 99,8,5.17937,258,1341
447,1 33 57,8,5.17937,182,1341
447,1 35 181,8,5.17937,434,1341
447,1 36 50,8,5.17937,174,1341
447,1 50 160,8,5.17937,422,1341
447,1 66 168,8,5.17937,470,1341
447,1 97 166,8,5.17937,528,1341
447,1 106 163,8,5.17937,540,1341
447,1 108 152,8,5.17937,522,1341
447,1 140 176,8,5.17937,634,1341
447,1 141 216,8,5.17937,716,1341
447,1 152 182,8,5.17937,670,1341
447,1 10 123,8,5.18386,268,1341
447,1 24 204,8,5.18386,458,1341
447,1 27 93,8,5.18386,242,1341
447,1 27 127,8,5.18386,310,1341
447,1 30 156,8,5.18386,374,1341
447,1 33 53,8,5.18386,174,1341
447,1 34 124,8,5.18386,318,1341
447,1 40 130,8,5.18386,342,1341
447,1 57 134,8,5.18386,384,1341
447,1 88 141,8,5.18386,460,1341
447,1 92 214,8,5.18386,614,1341
447,1 94 155,8,5.18386,500,1341
447,1 115 190,8,5.18386,612,1341
447,1 116 160,8,5.18386,554,1341
447,1 123 180,8,5.18386,608,1341
447,1 144 194,8,5.18386,678,1341
447,1 146 176,8,5.18386,646,1341
447,1 158 199,8,5.18386,716,1341
447,1 196 206,8,5.18386,806,1341
447,1 24 207,8,5.18834,464,1341
447,1 39 54,8,5.18834,188,1341
447,1 45 144,8,5.18834,380,1341
447,1 159 180,8,5.18834,680,1341
447,1 13 164,8,5.19283,356,1341
447,1 15 190,8,5.19283,412,1341
447,1 18 200,8,5.19283,438,1341
447,1 19 139,8,5.19283,318,1341
447,1 21 186,8,5.19283,416,1341
447,1 31 82,8,5.19283,228,1341
447,1 34 79,8,5.19283,228,1341
447,1 38 210,8,5.19283,498,1341
447,1 40 153,8,5.19283,388,1341
447,1 47 172,8,5.19283,440,1341
447,1 92 116,8,5.19283,418,1341
447,1 118 173,8,5.19283,584,1341
447,1 125 169,8,5.19283,590,1341
447,1 138 219,8,5.19283,716,1341
447,1 158 215,8,5.19283,748,1341
447,1 12 135,8,5.19731,296,1341
447,1 16 118,8,5.19731,270,1341
447,1 16 135,8,5.19731,304,1341
447,1 21 92,8,5.19731,228,1341
447,1 24 86,8,5.19731,222,1341
447,1 26 177,8,5.19731,408,1341
447,1 28 175,8,5.19731,408,1341
447,1 28 204,8,5.19731,466,1341
447,1 31 165,8,5.19731,394,1341
447,1 34 180,8,5.19731,430,1341
447,1 35 60,8,5.19731,192,1341
447,1 36 199,8,5.19731,472,1341
447,1 37 127,8,5.19731,330,1341
447,1 37 141,8,5.19731,358,1341
