Vertices,Gen set,Diameter,Average distance,BW,Connections
646,1 60 73,8,5.92248,268,1938
646,1 177 284,8,5.92248,924,1938
646,1 14 142,8,5.92868,314,1938
646,1 230 242,8,5.94574,946,1938
646,1 13 244,8,5.95659,516,1938
646,1 149 180,8,5.95659,660,1938
646,1 18 150,9,5.83566,338,1938
646,1 90 114,9,5.83566,410,1938
646,1 222 279,9,5.84806,1004,1938
646,1 284 301,9,5.84806,1172,1938
646,1 41 66,9,5.85116,216,1938
646,1 63 282,9,5.85116,692,1938
646,1 270 302,9,5.85426,1146,1938
646,1 26 115,9,5.85736,284,1938
646,1 191 202,9,5.85736,788,1938
646,1 12 189,9,5.85891,404,1938
646,1 76 204,9,5.85891,562,1938
646,1 164 229,9,5.85891,788,1938
646,1 140 153,9,5.86047,588,1938
646,1 158 260,9,5.86047,838,1938
646,1 38 100,9,5.86202,278,1938
646,1 18 236,9,5.86512,510,1938
646,1 77 126,9,5.86512,408,1938
646,1 80 131,9,5.86512,424,1938
646,1 90 212,9,5.86512,606,1938
646,1 143 188,9,5.86512,664,1938
646,1 151 292,9,5.86512,888,1938
646,1 18 194,9,5.86667,426,1938
646,1 58 306,9,5.86667,730,1938
646,1 226 284,9,5.86667,1022,1938
646,1 37 88,9,5.86822,252,1938
646,1 50 227,9,5.86822,556,1938
646,1 262 306,9,5.86822,1138,1938
646,1 22 148,9,5.86977,342,1938
646,1 15 238,9,5.87132,508,1938
646,1 43 102,9,5.87132,292,1938
646,1 70 234,9,5.87132,610,1938
646,1 32 208,9,5.87287,482,1938
646,1 34 230,9,5.87442,530,1938
646,1 54 171,9,5.87442,452,1938
646,1 56 90,9,5.87442,294,1938
646,1 56 97,9,5.87442,308,1938
646,1 60 272,9,5.87442,666,1938
646,1 86 313,9,5.87442,800,1938
646,1 100 119,9,5.87442,440,1938
646,1 182 226,9,5.87442,818,1938
646,1 221 280,9,5.87442,1004,1938
646,1 39 126,9,5.87597,332,1938
646,1 46 64,9,5.87597,222,1938
646,1 66 278,9,5.87597,690,1938
646,1 113 240,9,5.87597,708,1938
646,1 114 166,9,5.87597,562,1938
646,1 134 226,9,5.87597,722,1938
646,1 188 253,9,5.87597,884,1938
646,1 202 265,9,5.87597,936,1938
646,1 263 298,9,5.87597,1124,1938
646,1 278 303,9,5.87597,1164,1938
646,1 80 192,9,5.87752,546,1938
646,1 80 260,9,5.87752,682,1938
646,1 100 228,9,5.87752,658,1938
646,1 10 178,9,5.87907,378,1938
646,1 13 120,9,5.87907,268,1938
646,1 36 298,9,5.87907,670,1938
646,1 46 59,9,5.87907,212,1938
646,1 124 158,9,5.87907,566,1938
646,1 149 208,9,5.87907,716,1938
646,1 170 264,9,5.87907,870,1938
646,1 200 236,9,5.87907,874,1938
646,1 219 262,9,5.87907,964,1938
646,1 228 252,9,5.87907,962,1938
646,1 24 136,9,5.88062,322,1938
646,1 49 79,9,5.88062,258,1938
646,1 75 88,9,5.88062,328,1938
646,1 139 295,9,5.88062,870,1938
646,1 145 173,9,5.88062,638,1938
646,1 198 285,9,5.88062,968,1938
646,1 240 267,9,5.88062,1016,1938
646,1 24 152,9,5.88217,354,1938
646,1 37 84,9,5.88217,244,1938
646,1 68 315,9,5.88217,768,1938
646,1 84 117,9,5.88217,404,1938
646,1 105 152,9,5.88217,516,1938
646,1 110 238,9,5.88217,698,1938
646,1 121 170,9,5.88217,584,1938
646,1 127 314,9,5.88217,884,1938
646,1 132 202,9,5.88217,670,1938
646,1 202 292,9,5.88217,990,1938
646,1 227 312,9,5.88217,1080,1938
646,1 266 283,9,5.88217,1100,1938
646,1 20 135,9,5.88372,312,1938
646,1 48 67,9,5.88372,232,1938
646,1 52 304,9,5.88372,714,1938
646,1 74 262,9,5.88372,674,1938
646,1 164 262,9,5.88372,854,1938
646,1 17 190,9,5.88527,416,1938
646,1 64 305,9,5.88527,740,1938
646,1 124 318,9,5.88527,886,1938
646,1 136 209,9,5.88527,692,1938
646,1 140 305,9,5.88527,892,1938
646,1 141 248,9,5.88527,780,1938
646,1 197 240,9,5.88527,876,1938
646,1 250 318,9,5.88527,1138,1938
646,1 286 302,9,5.88527,1178,1938
646,1 32 84,9,5.88682,234,1938
646,1 100 285,9,5.88682,772,1938
646,1 164 276,9,5.88682,882,1938
646,1 192 284,9,5.88682,954,1938
646,1 11 246,9,5.88837,516,1938
646,1 42 97,9,5.88837,280,1938
646,1 46 294,9,5.88837,682,1938
646,1 53 204,9,5.88837,516,1938
646,1 78 222,9,5.88837,602,1938
646,1 158 199,9,5.88837,716,1938
646,1 195 272,9,5.88837,936,1938
646,1 211 254,9,5.88837,932,1938
646,1 226 313,9,5.88837,1080,1938
646,1 235 316,9,5.88837,1104,1938
646,1 26 289,9,5.88992,632,1938
646,1 31 74,9,5.88992,212,1938
646,1 40 186,9,5.88992,454,1938
646,1 49 260,9,5.88992,620,1938
646,1 62 266,9,5.88992,658,1938
646,1 102 126,9,5.88992,458,1938
646,1 125 206,9,5.88992,664,1938
646,1 131 210,9,5.88992,684,1938
646,1 143 314,9,5.88992,916,1938
646,1 145 232,9,5.88992,756,1938
646,1 202 254,9,5.88992,914,1938
646,1 248 290,9,5.88992,1078,1938
646,1 16 191,9,5.89147,416,1938
646,1 26 265,9,5.89147,584,1938
646,1 39 278,9,5.89147,636,1938
646,1 98 115,9,5.89147,428,1938
646,1 105 302,9,5.89147,816,1938
646,1 136 282,9,5.89147,838,1938
646,1 194 283,9,5.89147,956,1938
646,1 199 234,9,5.89147,868,1938
646,1 211 278,9,5.89147,980,1938
646,1 26 278,9,5.89302,610,1938
646,1 65 221,9,5.89302,574,1938
646,1 90 167,9,5.89302,516,1938
646,1 95 317,9,5.89302,826,1938
646,1 97 141,9,5.89302,478,1938
646,1 138 174,9,5.89302,626,1938
646,1 147 310,9,5.89302,916,1938
646,1 159 255,9,5.89302,830,1938
646,1 180 314,9,5.89302,990,1938
646,1 197 271,9,5.89302,938,1938
646,1 205 313,9,5.89302,1038,1938
646,1 248 270,9,5.89302,1038,1938
646,1 269 285,9,5.89302,1110,1938
646,1 15 266,9,5.89457,564,1938
646,1 32 285,9,5.89457,636,1938
646,1 43 190,9,5.89457,468,1938
646,1 46 56,9,5.89457,206,1938
646,1 50 88,9,5.89457,278,1938
646,1 52 72,9,5.89457,250,1938
646,1 77 178,9,5.89457,512,1938
646,1 89 168,9,5.89457,516,1938
646,1 133 280,9,5.89457,828,1938
646,1 151 254,9,5.89457,812,1938
646,1 225 314,9,5.89457,1080,1938
646,1 49 212,9,5.89612,524,1938
646,1 54 303,9,5.89612,716,1938
646,1 97 208,9,5.89612,612,1938
646,1 113 288,9,5.89612,804,1938
646,1 142 313,9,5.89612,912,1938
646,1 145 268,9,5.89612,828,1938
646,1 220 304,9,5.89612,1050,1938
646,1 230 289,9,5.89612,1040,1938
646,1 12 250,9,5.89767,526,1938
646,1 34 112,9,5.89767,294,1938
646,1 36 246,9,5.89767,566,1938
646,1 40 168,9,5.89767,418,1938
646,1 40 233,9,5.89767,548,1938
646,1 42 111,9,5.89767,308,1938
646,1 44 209,9,5.89767,508,1938
646,1 52 291,9,5.89767,688,1938
646,1 61 144,9,5.89767,412,1938
646,1 71 318,9,5.89767,780,1938
646,1 88 316,9,5.89767,810,1938
646,1 91 132,9,5.89767,448,1938
646,1 188 316,9,5.89767,1010,1938
646,1 290 302,9,5.89767,1186,1938
646,1 12 148,9,5.89922,322,1938
646,1 14 174,9,5.89922,378,1938
646,1 32 181,9,5.89922,428,1938
646,1 44 196,9,5.89922,482,1938
646,1 79 100,9,5.89922,360,1938
646,1 139 312,9,5.89922,904,1938
646,1 164 207,9,5.89922,744,1938
646,1 164 221,9,5.89922,772,1938
646,1 164 278,9,5.89922,886,1938
646,1 164 288,9,5.89922,906,1938
646,1 188 206,9,5.89922,790,1938
646,1 212 306,9,5.89922,1038,1938
646,1 232 302,9,5.89922,1070,1938
646,1 12 267,9,5.90078,560,1938
646,1 16 151,9,5.90078,336,1938
646,1 20 112,9,5.90078,266,1938
646,1 41 136,9,5.90078,356,1938
646,1 42 226,9,5.90078,538,1938
646,1 60 77,9,5.90078,276,1938
646,1 63 170,9,5.90078,468,1938
646,1 75 254,9,5.90078,660,1938
646,1 86 228,9,5.90078,630,1938
646,1 94 112,9,5.90078,414,1938
646,1 96 244,9,5.90078,682,1938
646,1 140 240,9,5.90078,762,1938
646,1 148 181,9,5.90078,660,1938
646,1 196 272,9,5.90078,938,1938
646,1 207 274,9,5.90078,964,1938
646,1 230 260,9,5.90078,982,1938
646,1 15 148,9,5.90233,328,1938
646,1 34 243,9,5.90233,556,1938
646,1 41 224,9,5.90233,532,1938
646,1 43 96,9,5.90233,280,1938
646,1 49 68,9,5.90233,236,1938
646,1 53 68,9,5.90233,244,1938
646,1 63 100,9,5.90233,328,1938
646,1 66 209,9,5.90233,552,1938
646,1 77 198,9,5.90233,552,1938
646,1 100 260,9,5.90233,722,1938
646,1 102 178,9,5.90233,562,1938
646,1 109 170,9,5.90233,560,1938
646,1 126 164,9,5.90233,582,1938
646,1 145 170,9,5.90233,632,1938
646,1 146 310,9,5.90233,914,1938
646,1 151 182,9,5.90233,668,1938
646,1 153 236,9,5.90233,780,1938
646,1 172 188,9,5.90233,722,1938
646,1 195 306,9,5.90233,1004,1938
646,1 272 286,9,5.90233,1118,1938
646,1 14 194,9,5.90388,418,1938
646,1 40 178,9,5.90388,438,1938
646,1 45 124,9,5.90388,340,1938
646,1 50 64,9,5.90388,230,1938
646,1 78 172,9,5.90388,502,1938
646,1 84 268,9,5.90388,706,1938
646,1 96 116,9,5.90388,426,1938
646,1 101 176,9,5.90388,556,1938
646,1 122 300,9,5.90388,846,1938
646,1 132 154,9,5.90388,574,1938
646,1 172 289,9,5.90388,924,1938
646,1 201 270,9,5.90388,944,1938
646,1 209 260,9,5.90388,940,1938
646,1 232 307,9,5.90388,1080,1938
646,1 254 316,9,5.90388,1142,1938
646,1 17 195,9,5.90543,426,1938
646,1 20 198,9,5.90543,438,1938
646,1 20 260,9,5.90543,562,1938
646,1 30 143,9,5.90543,348,1938
646,1 38 198,9,5.90543,474,1938
646,1 47 266,9,5.90543,628,1938
646,1 53 255,9,5.90543,618,1938
646,1 54 131,9,5.90543,372,1938
646,1 55 228,9,5.90543,568,1938
646,1 66 114,9,5.90543,362,1938
646,1 115 164,9,5.90543,560,1938
646,1 116 158,9,5.90543,550,1938
646,1 191 316,9,5.90543,1016,1938
646,1 212 255,9,5.90543,936,1938
646,1 230 240,9,5.90543,942,1938
646,1 22 284,9,5.90698,614,1938
646,1 25 132,9,5.90698,316,1938
646,1 27 144,9,5.90698,344,1938
646,1 30 137,9,5.90698,336,1938
646,1 33 302,9,5.90698,672,1938
646,1 35 276,9,5.90698,624,1938
646,1 53 194,9,5.90698,496,1938
646,1 59 76,9,5.90698,272,1938
646,1 83 306,9,5.90698,780,1938
646,1 136 179,9,5.90698,632,1938
646,1 142 273,9,5.90698,832,1938
646,1 152 219,9,5.90698,744,1938
646,1 155 212,9,5.90698,736,1938
646,1 174 203,9,5.90698,756,1938
646,1 195 284,9,5.90698,960,1938
646,1 210 311,9,5.90698,1044,1938
646,1 239 300,9,5.90698,1080,1938
646,1 244 264,9,5.90698,1018,1938
646,1 17 196,9,5.90853,428,1938
646,1 24 187,9,5.90853,424,1938
646,1 26 292,9,5.90853,638,1938
646,1 28 95,9,5.90853,248,1938
646,1 31 254,9,5.90853,572,1938
646,1 32 120,9,5.90853,306,1938
646,1 34 126,9,5.90853,322,1938
646,1 42 157,9,5.90853,400,1938
646,1 47 66,9,5.90853,228,1938
646,1 48 176,9,5.90853,450,1938
646,1 50 70,9,5.90853,242,1938
646,1 55 246,9,5.90853,604,1938
646,1 61 74,9,5.90853,272,1938
646,1 80 212,9,5.90853,586,1938
646,1 89 248,9,5.90853,676,1938
646,1 96 125,9,5.90853,444,1938
646,1 110 187,9,5.90853,596,1938
646,1 168 276,9,5.90853,890,1938
646,1 200 233,9,5.90853,868,1938
646,1 206 251,9,5.90853,916,1938
646,1 225 244,9,5.90853,940,1938
646,1 240 252,9,5.90853,986,1938
646,1 12 178,9,5.91008,382,1938
646,1 17 124,9,5.91008,284,1938
646,1 23 234,9,5.91008,516,1938
646,1 28 73,9,5.91008,204,1938
646,1 31 202,9,5.91008,468,1938
646,1 32 150,9,5.91008,366,1938
646,1 35 132,9,5.91008,336,1938
646,1 38 183,9,5.91008,444,1938
646,1 46 309,9,5.91008,712,1938
646,1 56 125,9,5.91008,364,1938
646,1 64 240,9,5.91008,610,1938
646,1 87 110,9,5.91008,396,1938
646,1 152 293,9,5.91008,892,1938
646,1 156 252,9,5.91008,818,1938
646,1 177 212,9,5.91008,780,1938
646,1 178 260,9,5.91008,878,1938
646,1 190 314,9,5.91008,1010,1938
646,1 203 310,9,5.91008,1028,1938
646,1 276 297,9,5.91008,1148,1938
646,1 12 140,9,5.91163,306,1938
646,1 18 138,9,5.91163,314,1938
646,1 19 238,9,5.91163,516,1938
