Vertices,Gen set,Diameter,Average distance,BW,Connections
449,1 8 81,7,5.21875,180,1347
449,1 46 56,7,5.21875,206,1347
449,1 194 205,7,5.21875,800,1347
449,1 62 117,7,5.23214,360,1347
449,1 125 210,7,5.23214,672,1347
449,1 142 176,7,5.23214,638,1347
449,1 7 99,7,5.30357,214,1347
449,1 9 127,7,5.30357,274,1347
449,1 50 64,7,5.30357,230,1347
449,1 15 132,8,5.16518,296,1347
449,1 17 194,8,5.16518,424,1347
449,1 30 81,8,5.16518,224,1347
449,1 61 106,8,5.16518,336,1347
449,1 72 98,8,5.16518,342,1347
449,1 184 197,8,5.16518,764,1347
449,1 34 55,8,5.16964,180,1347
449,1 38 66,8,5.16964,210,1347
449,1 46 106,8,5.16964,306,1347
449,1 49 130,8,5.16964,360,1347
449,1 72 169,8,5.16964,484,1347
449,1 178 205,8,5.16964,768,1347
449,1 36 62,8,5.17411,198,1347
449,1 73 210,8,5.17411,568,1347
449,1 123 212,8,5.17411,672,1347
449,1 11 174,8,5.17857,372,1347
449,1 18 80,8,5.17857,198,1347
449,1 25 204,8,5.17857,460,1347
449,1 29 125,8,5.17857,310,1347
449,1 31 166,8,5.17857,396,1347
449,1 165 176,8,5.17857,684,1347
449,1 87 147,8,5.18304,470,1347
449,1 160 172,8,5.18304,666,1347
449,1 168 201,8,5.18304,740,1347
449,1 35 182,8,5.1875,436,1347
449,1 37 52,8,5.1875,180,1347
449,1 77 95,8,5.1875,346,1347
449,1 37 177,8,5.19196,430,1347
449,1 44 196,8,5.19196,482,1347
449,1 51 118,8,5.19196,340,1347
449,1 72 177,8,5.19196,500,1347
449,1 80 99,8,5.19196,360,1347
449,1 96 106,8,5.19196,406,1347
449,1 104 145,8,5.19196,500,1347
449,1 104 193,8,5.19196,596,1347
449,1 105 154,8,5.19196,520,1347
449,1 114 182,8,5.19196,594,1347
449,1 124 211,8,5.19196,672,1347
449,1 126 156,8,5.19196,566,1347
449,1 127 167,8,5.19196,590,1347
449,1 164 174,8,5.19196,678,1347
449,1 183 207,8,5.19196,782,1347
449,1 9 125,8,5.19643,270,1347
449,1 26 203,8,5.19643,460,1347
449,1 36 50,8,5.19643,174,1347
449,1 38 127,8,5.19643,332,1347
449,1 44 190,8,5.19643,470,1347
449,1 49 210,8,5.19643,520,1347
449,1 51 188,8,5.19643,480,1347
449,1 55 124,8,5.19643,360,1347
449,1 62 105,8,5.19643,336,1347
449,1 99 170,8,5.19643,540,1347
449,1 103 130,8,5.19643,468,1347
449,1 176 212,8,5.19643,778,1347
449,1 14 193,8,5.20089,416,1347
449,1 16 163,8,5.20089,360,1347
449,1 18 65,8,5.20089,168,1347
449,1 21 76,8,5.20089,196,1347
449,1 23 131,8,5.20089,310,1347
449,1 24 103,8,5.20089,256,1347
449,1 25 171,8,5.20089,394,1347
449,1 27 97,8,5.20089,250,1347
449,1 28 74,8,5.20089,206,1347
449,1 32 110,8,5.20089,286,1347
449,1 39 170,8,5.20089,420,1347
449,1 46 65,8,5.20089,224,1347
449,1 53 177,8,5.20089,462,1347
449,1 76 96,8,5.20089,346,1347
449,1 91 146,8,5.20089,476,1347
449,1 104 124,8,5.20089,458,1347
449,1 105 144,8,5.20089,500,1347
449,1 114 200,8,5.20089,630,1347
449,1 116 162,8,5.20089,558,1347
449,1 120 133,8,5.20089,508,1347
449,1 145 205,8,5.20089,702,1347
449,1 17 92,8,5.20536,220,1347
449,1 19 160,8,5.20536,360,1347
449,1 21 132,8,5.20536,308,1347
449,1 33 78,8,5.20536,224,1347
449,1 34 47,8,5.20536,164,1347
449,1 40 94,8,5.20536,270,1347
449,1 41 66,8,5.20536,216,1347
449,1 43 76,8,5.20536,240,1347
449,1 65 101,8,5.20536,334,1347
449,1 68 84,8,5.20536,306,1347
449,1 86 219,8,5.20536,612,1347
449,1 87 143,8,5.20536,462,1347
449,1 122 171,8,5.20536,588,1347
449,1 155 213,8,5.20536,738,1347
449,1 157 189,8,5.20536,694,1347
449,1 9 133,8,5.20982,286,1347
449,1 10 101,8,5.20982,224,1347
449,1 11 72,8,5.20982,168,1347
449,1 11 100,8,5.20982,224,1347
449,1 11 122,8,5.20982,268,1347
449,1 15 167,8,5.20982,366,1347
449,1 20 91,8,5.20982,224,1347
449,1 27 202,8,5.20982,460,1347
449,1 27 206,8,5.20982,468,1347
449,1 30 71,8,5.20982,204,1347
449,1 34 145,8,5.20982,360,1347
449,1 35 61,8,5.20982,194,1347
449,1 36 167,8,5.20982,408,1347
449,1 40 49,8,5.20982,180,1347
449,1 45 55,8,5.20982,202,1347
449,1 50 85,8,5.20982,272,1347
449,1 66 141,8,5.20982,416,1347
449,1 67 164,8,5.20982,464,1347
449,1 67 212,8,5.20982,560,1347
449,1 74 133,8,5.20982,416,1347
449,1 77 207,8,5.20982,570,1347
449,1 81 98,8,5.20982,360,1347
449,1 92 114,8,5.20982,414,1347
449,1 96 121,8,5.20982,436,1347
449,1 98 165,8,5.20982,528,1347
449,1 104 166,8,5.20982,542,1347
449,1 106 181,8,5.20982,576,1347
449,1 129 204,8,5.20982,668,1347
449,1 154 184,8,5.20982,678,1347
449,1 154 194,8,5.20982,698,1347
449,1 164 215,8,5.20982,760,1347
449,1 175 220,8,5.20982,792,1347
449,1 177 197,8,5.20982,750,1347
449,1 193 204,8,5.20982,796,1347
449,1 195 204,8,5.20982,800,1347
449,1 197 207,8,5.20982,810,1347
449,1 13 83,8,5.21429,194,1347
449,1 13 165,8,5.21429,358,1347
449,1 13 189,8,5.21429,406,1347
449,1 14 166,8,5.21429,362,1347
449,1 15 191,8,5.21429,414,1347
449,1 18 115,8,5.21429,268,1347
449,1 19 87,8,5.21429,214,1347
449,1 19 202,8,5.21429,444,1347
449,1 20 69,8,5.21429,180,1347
449,1 21 93,8,5.21429,230,1347
449,1 21 140,8,5.21429,324,1347
449,1 23 60,8,5.21429,168,1347
449,1 23 77,8,5.21429,202,1347
449,1 25 181,8,5.21429,414,1347
449,1 26 178,8,5.21429,410,1347
449,1 29 77,8,5.21429,214,1347
449,1 30 107,8,5.21429,276,1347
449,1 31 142,8,5.21429,348,1347
449,1 32 76,8,5.21429,218,1347
449,1 34 181,8,5.21429,432,1347
449,1 35 93,8,5.21429,258,1347
449,1 35 117,8,5.21429,306,1347
449,1 39 95,8,5.21429,270,1347
449,1 39 140,8,5.21429,360,1347
449,1 43 198,8,5.21429,484,1347
449,1 52 127,8,5.21429,360,1347
449,1 52 217,8,5.21429,540,1347
449,1 58 95,8,5.21429,308,1347
449,1 65 165,8,5.21429,462,1347
449,1 66 177,8,5.21429,488,1347
449,1 69 110,8,5.21429,360,1347
449,1 69 160,8,5.21429,460,1347
449,1 80 141,8,5.21429,444,1347
449,1 80 197,8,5.21429,556,1347
449,1 82 129,8,5.21429,424,1347
449,1 87 166,8,5.21429,508,1347
449,1 88 105,8,5.21429,388,1347
449,1 93 157,8,5.21429,502,1347
449,1 94 203,8,5.21429,596,1347
449,1 96 169,8,5.21429,532,1347
449,1 98 207,8,5.21429,612,1347
449,1 99 209,8,5.21429,618,1347
449,1 103 160,8,5.21429,528,1347
449,1 104 129,8,5.21429,468,1347
449,1 119 200,8,5.21429,640,1347
449,1 121 198,8,5.21429,640,1347
449,1 124 136,8,5.21429,522,1347
449,1 134 214,8,5.21429,698,1347
449,1 140 203,8,5.21429,688,1347
449,1 143 171,8,5.21429,630,1347
449,1 145 190,8,5.21429,672,1347
449,1 154 174,8,5.21429,658,1347
449,1 161 174,8,5.21429,672,1347
449,1 161 188,8,5.21429,700,1347
449,1 170 189,8,5.21429,720,1347
449,1 171 188,8,5.21429,720,1347
449,1 199 208,8,5.21429,816,1347
449,1 9 98,8,5.21875,216,1347
449,1 12 131,8,5.21875,288,1347
449,1 13 86,8,5.21875,200,1347
449,1 13 101,8,5.21875,230,1347
449,1 13 173,8,5.21875,374,1347
449,1 16 73,8,5.21875,180,1347
449,1 16 102,8,5.21875,238,1347
449,1 17 114,8,5.21875,264,1347
449,1 17 135,8,5.21875,306,1347
449,1 22 97,8,5.21875,240,1347
449,1 22 138,8,5.21875,322,1347
449,1 23 197,8,5.21875,442,1347
449,1 24 161,8,5.21875,372,1347
449,1 27 62,8,5.21875,180,1347
449,1 28 162,8,5.21875,382,1347
449,1 28 201,8,5.21875,460,1347
449,1 38 101,8,5.21875,280,1347
449,1 39 50,8,5.21875,180,1347
449,1 40 71,8,5.21875,224,1347
449,1 40 173,8,5.21875,428,1347
449,1 40 193,8,5.21875,468,1347
449,1 47 162,8,5.21875,420,1347
449,1 47 194,8,5.21875,484,1347
449,1 54 76,8,5.21875,262,1347
449,1 65 82,8,5.21875,296,1347
449,1 69 97,8,5.21875,334,1347
449,1 69 186,8,5.21875,512,1347
449,1 69 215,8,5.21875,570,1347
449,1 70 109,8,5.21875,360,1347
449,1 70 114,8,5.21875,370,1347
449,1 71 86,8,5.21875,316,1347
449,1 72 183,8,5.21875,512,1347
449,1 74 211,8,5.21875,572,1347
449,1 81 215,8,5.21875,594,1347
449,1 91 106,8,5.21875,396,1347
449,1 93 153,8,5.21875,494,1347
449,1 101 186,8,5.21875,576,1347
449,1 102 157,8,5.21875,520,1347
449,1 109 130,8,5.21875,480,1347
449,1 115 158,8,5.21875,548,1347
449,1 123 172,8,5.21875,592,1347
449,1 132 140,8,5.21875,546,1347
449,1 132 218,8,5.21875,702,1347
449,1 133 164,8,5.21875,596,1347
449,1 138 193,8,5.21875,664,1347
449,1 143 218,8,5.21875,724,1347
449,1 167 210,8,5.21875,756,1347
449,1 187 198,8,5.21875,772,1347
449,1 9 100,8,5.22321,220,1347
449,1 10 126,8,5.22321,274,1347
449,1 10 168,8,5.22321,358,1347
449,1 12 186,8,5.22321,398,1347
449,1 18 134,8,5.22321,306,1347
449,1 18 193,8,5.22321,424,1347
449,1 21 200,8,5.22321,444,1347
449,1 22 80,8,5.22321,206,1347
449,1 24 108,8,5.22321,266,1347
449,1 24 208,8,5.22321,466,1347
449,1 25 114,8,5.22321,280,1347
449,1 25 207,8,5.22321,466,1347
449,1 27 116,8,5.22321,288,1347
449,1 34 91,8,5.22321,252,1347
449,1 36 46,8,5.22321,166,1347
449,1 36 200,8,5.22321,474,1347
449,1 37 86,8,5.22321,248,1347
449,1 37 142,8,5.22321,360,1347
449,1 38 178,8,5.22321,434,1347
449,1 38 211,8,5.22321,500,1347
449,1 41 130,8,5.22321,344,1347
449,1 45 73,8,5.22321,238,1347
449,1 45 167,8,5.22321,426,1347
449,1 46 193,8,5.22321,480,1347
449,1 47 57,8,5.22321,210,1347
449,1 50 61,8,5.22321,224,1347
449,1 53 205,8,5.22321,518,1347
449,1 58 70,8,5.22321,258,1347
449,1 63 182,8,5.22321,492,1347
449,1 65 110,8,5.22321,352,1347
449,1 66 169,8,5.22321,472,1347
449,1 74 178,8,5.22321,506,1347
449,1 76 171,8,5.22321,496,1347
449,1 78 102,8,5.22321,362,1347
449,1 79 100,8,5.22321,360,1347
449,1 81 110,8,5.22321,384,1347
449,1 97 120,8,5.22321,436,1347
449,1 107 135,8,5.22321,486,1347
449,1 114 144,8,5.22321,518,1347
449,1 114 193,8,5.22321,616,1347
449,1 117 161,8,5.22321,558,1347
449,1 121 136,8,5.22321,516,1347
449,1 123 147,8,5.22321,542,1347
449,1 126 212,8,5.22321,678,1347
449,1 130 208,8,5.22321,678,1347
449,1 131 141,8,5.22321,546,1347
449,1 131 220,8,5.22321,704,1347
449,1 133 162,8,5.22321,592,1347
449,1 136 169,8,5.22321,612,1347
449,1 146 175,8,5.22321,644,1347
449,1 153 207,8,5.22321,722,1347
449,1 154 191,8,5.22321,692,1347
449,1 154 214,8,5.22321,738,1347
449,1 163 211,8,5.22321,750,1347
449,1 164 196,8,5.22321,722,1347
449,1 174 213,8,5.22321,776,1347
449,1 182 198,8,5.22321,762,1347
449,1 183 195,8,5.22321,758,1347
