Vertices,Gen set,Diameter,Average distance,BW,Connections
809,1 27 255,9,6.32178,566,2427
809,1 30 369,9,6.32178,800,2427
809,1 51 222,9,6.32178,548,2427
809,1 57 92,9,6.32178,300,2427
809,1 186 349,9,6.32178,1072,2427
809,1 215 361,9,6.32178,1154,2427
809,1 50 233,9,6.32426,568,2427
809,1 125 222,9,6.32426,696,2427
809,1 178 215,9,6.32426,788,2427
809,1 38 287,9,6.32673,652,2427
809,1 114 149,9,6.32673,528,2427
809,1 220 389,9,6.32673,1220,2427
809,1 22 296,9,6.33416,638,2427
809,1 35 151,9,6.33416,374,2427
809,1 41 93,9,6.33416,270,2427
809,1 75 198,9,6.33416,548,2427
809,1 87 331,9,6.33416,838,2427
809,1 143 208,9,6.33416,704,2427
809,1 122 215,9,6.33663,676,2427
809,1 126 393,9,6.33663,1040,2427
809,1 222 387,9,6.33663,1220,2427
809,1 69 287,9,6.33911,714,2427
809,1 144 389,9,6.33911,1068,2427
809,1 309 340,9,6.33911,1300,2427
809,1 31 368,9,6.34158,800,2427
809,1 156 266,9,6.34158,846,2427
809,1 223 261,9,6.34158,970,2427
809,1 11 338,9,6.34653,700,2427
809,1 12 146,9,6.34653,318,2427
809,1 27 369,9,6.34653,794,2427
809,1 30 256,9,6.34653,574,2427
809,1 40 379,9,6.34653,840,2427
809,1 57 79,9,6.34653,274,2427
809,1 64 78,9,6.34653,286,2427
809,1 111 395,9,6.34653,1014,2427
809,1 147 337,9,6.34653,970,2427
809,1 182 213,9,6.34653,792,2427
809,1 229 363,9,6.34653,1186,2427
809,1 316 378,9,6.34653,1390,2427
809,1 46 82,9,6.34901,258,2427
809,1 148 336,9,6.34901,970,2427
809,1 248 299,9,6.34901,1096,2427
809,1 11 145,9,6.35149,314,2427
809,1 50 138,9,6.35149,378,2427
809,1 106 357,9,6.35149,928,2427
809,1 147 281,9,6.35149,858,2427
809,1 170 399,9,6.35149,1140,2427
809,1 178 294,9,6.35149,946,2427
809,1 98 185,9,6.35396,568,2427
809,1 205 258,9,6.35396,928,2427
809,1 221 388,9,6.35396,1220,2427
809,1 12 339,9,6.36139,704,2427
809,1 105 358,9,6.36139,928,2427
809,1 174 337,9,6.36139,1024,2427
809,1 99 233,9,6.36386,666,2427
809,1 125 240,9,6.36386,732,2427
809,1 286 300,9,6.36386,1174,2427
809,1 146 282,9,6.36634,858,2427
809,1 146 338,9,6.36634,970,2427
809,1 175 338,9,6.36634,1028,2427
809,1 155 398,9,6.36881,1108,2427
809,1 214 227,9,6.36881,884,2427
809,1 311 335,9,6.36881,1294,2427
809,1 76 334,9,6.37129,822,2427
809,1 109 194,9,6.37129,608,2427
809,1 196 330,9,6.37129,1054,2427
809,1 237 250,9,6.37129,976,2427
809,1 240 355,9,6.37129,1192,2427
809,1 288 300,9,6.37129,1178,2427
809,1 18 186,9,6.37376,410,2427
809,1 26 361,9,6.37376,776,2427
809,1 45 280,9,6.37376,652,2427
