Vertices,Gen set,Diameter,Average distance,BW,Connections
985,1 119 412,10,6.75,1064,2955
985,1 127 208,10,6.75,672,2955
985,1 149 318,10,6.75,936,2955
985,1 363 405,10,6.75203,1538,2955
985,1 400 483,10,6.75203,1768,2955
985,1 40 132,10,6.75407,346,2955
985,1 60 97,10,6.75407,316,2955
985,1 36 133,10,6.7561,340,2955
985,1 36 155,10,6.7561,384,2955
985,1 125 193,10,6.7561,638,2955
985,1 148 215,10,6.7561,728,2955
985,1 237 333,10,6.7561,1142,2955
985,1 301 352,10,6.7561,1308,2955
985,1 301 360,10,6.7561,1324,2955
985,1 97 454,10,6.75813,1104,2955
985,1 132 157,10,6.75813,580,2955
985,1 371 458,10,6.75813,1660,2955
985,1 203 267,10,6.7622,942,2955
985,1 251 427,10,6.7622,1358,2955
985,1 259 273,10,6.7622,1066,2955
985,1 17 209,10,6.76423,454,2955
985,1 58 302,10,6.76423,722,2955
985,1 76 335,10,6.76423,824,2955
985,1 190 324,10,6.76423,1030,2955
985,1 212 476,10,6.76423,1378,2955
985,1 19 263,10,6.76626,566,2955
985,1 38 311,10,6.76626,700,2955
985,1 337 397,10,6.76626,1470,2955
985,1 22 362,10,6.76829,770,2955
985,1 36 345,10,6.76829,764,2955
985,1 106 403,10,6.76829,1020,2955
985,1 117 381,10,6.76829,998,2955
985,1 200 270,10,6.76829,942,2955
985,1 275 455,10,6.76829,1462,2955
985,1 301 420,10,6.76829,1444,2955
985,1 20 224,10,6.77236,490,2955
985,1 70 90,10,6.77236,322,2955
985,1 100 255,10,6.77236,712,2955
985,1 186 415,10,6.77236,1204,2955
985,1 270 433,10,6.77236,1408,2955
985,1 298 310,10,6.77236,1218,2955
985,1 321 475,10,6.77236,1594,2955
985,1 376 410,10,6.77236,1574,2955
985,1 46 340,10,6.77439,774,2955
985,1 74 87,10,6.77439,324,2955
985,1 76 205,10,6.77439,564,2955
985,1 92 386,10,6.77439,958,2955
985,1 135 481,10,6.77439,1234,2955
985,1 182 317,10,6.77439,1000,2955
985,1 324 425,10,6.77439,1500,2955
985,1 350 364,10,6.77439,1430,2955
985,1 440 471,10,6.77439,1824,2955
985,1 67 345,10,6.77642,826,2955
985,1 68 80,10,6.77642,298,2955
985,1 147 480,10,6.77642,1256,2955
985,1 175 478,10,6.77642,1308,2955
985,1 27 352,10,6.77846,760,2955
985,1 61 78,10,6.77846,280,2955
985,1 73 86,10,6.77846,320,2955
985,1 75 357,10,6.77846,866,2955
985,1 100 139,10,6.77846,480,2955
985,1 120 295,10,6.77846,832,2955
985,1 126 333,10,6.77846,920,2955
985,1 148 355,10,6.77846,1008,2955
985,1 193 435,10,6.77846,1258,2955
985,1 215 378,10,6.77846,1188,2955
985,1 270 411,10,6.77846,1364,2955
985,1 367 442,10,6.77846,1620,2955
985,1 436 467,10,6.77846,1808,2955
985,1 13 377,10,6.78049,782,2955
985,1 29 303,10,6.78049,666,2955
985,1 34 452,10,6.78049,974,2955
985,1 56 100,10,6.78049,314,2955
985,1 63 81,10,6.78049,290,2955
985,1 97 334,10,6.78049,864,2955
985,1 132 237,10,6.78049,740,2955
985,1 133 174,10,6.78049,616,2955
985,1 138 240,10,6.78049,758,2955
985,1 142 172,10,6.78049,630,2955
985,1 207 430,10,6.78049,1276,2955
985,1 299 350,10,6.78049,1300,2955
985,1 304 437,10,6.78049,1484,2955
985,1 12 272,10,6.78252,570,2955
985,1 20 380,10,6.78252,802,2955
985,1 76 239,10,6.78252,632,2955
