Vertices,Gen set,Diameter,Average distance,BW,Connections
266,1 40 127,6,4.30189,336,798
266,1 82 111,6,4.30189,388,798
266,1 34 91,6,4.31698,252,798
266,1 14 96,6,4.32453,222,798
266,1 13 82,6,4.33208,192,798
266,1 41 96,6,4.33208,276,798
266,1 49 64,6,4.33208,228,798
266,1 46 60,6,4.33585,214,798
266,1 9 102,6,4.3434,224,798
266,1 16 120,6,4.3434,274,798
266,1 26 33,6,4.3434,120,798
266,1 59 100,6,4.3434,320,798
266,1 104 129,6,4.3434,468,798
266,1 10 97,6,4.34717,216,798
266,1 18 43,6,4.34717,124,798
266,1 43 80,6,4.34717,248,798
266,1 52 85,6,4.34717,276,798
266,1 60 99,6,4.34717,320,798
266,1 80 99,6,4.34717,360,798
266,1 16 122,6,4.35472,278,798
266,1 12 95,6,4.36226,216,798
266,1 32 123,6,4.36226,312,798
266,1 50 93,6,4.36226,288,798
266,1 8 74,6,4.36604,166,798
266,1 93 122,6,4.36981,432,798
266,1 110 123,6,4.36981,468,798
266,1 8 59,6,4.37358,136,798
266,1 9 72,6,4.37358,164,798
266,1 13 116,6,4.37736,260,798
266,1 32 41,6,4.37736,148,798
266,1 44 79,6,4.37736,248,798
266,1 58 98,6,4.37736,314,798
266,1 72 104,6,4.37736,354,798
266,1 78 101,6,4.37736,360,798
266,1 112 124,6,4.39245,474,798
266,1 116 122,6,4.39245,478,798
266,1 42 109,6,4.39623,304,798
266,1 61 98,6,4.39623,320,798
266,1 32 44,6,4.4,154,798
266,1 9 100,6,4.40377,220,798
266,1 48 59,6,4.40377,216,798
266,1 7 100,6,4.42642,216,798
266,1 34 73,6,4.43019,216,798
266,1 51 128,6,4.43019,360,798
266,1 70 82,6,4.43019,306,798
266,1 11 98,7,4.30943,220,798
266,1 112 121,7,4.30943,468,798
266,1 72 80,7,4.32453,306,798
266,1 110 118,7,4.32453,458,798
266,1 19 68,7,4.3283,176,798
266,1 10 73,7,4.33962,168,798
266,1 12 112,7,4.33962,250,798
266,1 22 51,7,4.33962,148,798
266,1 26 85,7,4.33962,224,798
266,1 26 125,7,4.33962,304,798
266,1 30 83,7,4.33962,228,798
266,1 34 42,7,4.33962,154,798
266,1 62 96,7,4.33962,318,798
266,1 94 128,7,4.33962,446,798
266,1 95 102,7,4.33962,396,798
266,1 97 128,7,4.33962,452,798
266,1 8 101,7,4.3434,220,798
266,1 14 100,7,4.3434,230,798
266,1 24 62,7,4.3434,174,798
266,1 79 100,7,4.3434,360,798
266,1 15 54,7,4.34717,140,798
266,1 18 111,7,4.34717,260,798
266,1 71 110,7,4.34717,364,798
266,1 108 127,7,4.34717,472,798
266,1 26 36,7,4.35094,126,798
266,1 64 108,7,4.35094,346,798
266,1 22 105,7,4.35472,256,798
266,1 42 52,7,4.35472,190,798
266,1 46 102,7,4.35472,298,798
266,1 52 128,7,4.35472,362,798
266,1 70 79,7,4.35472,300,798
266,1 101 112,7,4.35472,428,798
266,1 10 115,7,4.35849,252,798
266,1 12 43,7,4.35849,112,798
266,1 17 40,7,4.35849,116,798
266,1 18 47,7,4.35849,132,798
266,1 20 48,7,4.35849,138,798
266,1 28 39,7,4.35849,136,798
266,1 28 75,7,4.35849,208,798
266,1 28 102,7,4.35849,262,798
266,1 37 86,7,4.35849,248,798
266,1 37 104,7,4.35849,284,798
266,1 48 115,7,4.35849,328,798
266,1 52 95,7,4.35849,296,798
266,1 54 91,7,4.35849,292,798
266,1 54 116,7,4.35849,342,798
266,1 56 123,7,4.35849,360,798
266,1 60 78,7,4.35849,278,798
266,1 63 116,7,4.35849,360,798
266,1 86 113,7,4.35849,400,798
266,1 93 112,7,4.35849,412,798
266,1 94 104,7,4.35849,398,798
266,1 96 105,7,4.35849,404,798
266,1 99 124,7,4.35849,448,798
266,1 113 124,7,4.35849,476,798
266,1 9 78,7,4.36226,176,798
266,1 21 50,7,4.36226,144,798
266,1 26 116,7,4.36226,286,798
266,1 59 80,7,4.36226,280,798
266,1 64 104,7,4.36226,338,798
266,1 70 118,7,4.36226,378,798
266,1 9 56,7,4.36604,132,798
266,1 10 58,7,4.36604,138,798
266,1 11 50,7,4.36604,124,798
266,1 16 69,7,4.36604,172,798
266,1 18 85,7,4.36604,208,798
266,1 26 42,7,4.36604,138,798
266,1 27 100,7,4.36604,256,798
266,1 28 94,7,4.36604,246,798
266,1 33 80,7,4.36604,228,798
266,1 54 129,7,4.36604,368,798
266,1 59 112,7,4.36604,344,798
266,1 68 92,7,4.36604,322,798
266,1 68 121,7,4.36604,380,798
266,1 78 98,7,4.36604,354,798
266,1 97 116,7,4.36604,428,798
266,1 7 110,7,4.36981,236,798
266,1 11 108,7,4.36981,240,798
266,1 16 91,7,4.36981,216,798
266,1 22 76,7,4.36981,198,798
266,1 25 86,7,4.36981,224,798
266,1 32 112,7,4.36981,290,798
266,1 34 121,7,4.36981,312,798
266,1 46 117,7,4.36981,328,798
266,1 56 92,7,4.36981,298,798
266,1 56 128,7,4.36981,370,798
266,1 98 110,7,4.36981,418,798
266,1 10 77,7,4.37358,176,798
266,1 17 104,7,4.37358,244,798
266,1 20 86,7,4.37358,214,798
266,1 28 36,7,4.37358,130,798
266,1 30 42,7,4.37358,146,798
266,1 33 54,7,4.37358,176,798
266,1 33 86,7,4.37358,240,798
266,1 39 48,7,4.37358,176,798
266,1 46 100,7,4.37358,294,798
266,1 47 100,7,4.37358,296,798
266,1 50 129,7,4.37358,360,798
266,1 52 68,7,4.37358,242,798
266,1 54 97,7,4.37358,304,798
266,1 68 78,7,4.37358,294,798
266,1 68 85,7,4.37358,308,798
266,1 75 124,7,4.37358,400,798
266,1 78 129,7,4.37358,416,798
266,1 10 80,7,4.37736,182,798
266,1 10 110,7,4.37736,242,798
266,1 11 52,7,4.37736,128,798
266,1 12 99,7,4.37736,224,798
266,1 16 43,7,4.37736,120,798
266,1 22 57,7,4.37736,160,798
266,1 30 127,7,4.37736,316,798
266,1 32 52,7,4.37736,170,798
266,1 48 112,7,4.37736,322,798
266,1 49 62,7,4.37736,224,798
266,1 57 72,7,4.37736,260,798
266,1 77 128,7,4.37736,412,798
266,1 92 121,7,4.37736,428,798
266,1 102 128,7,4.37736,462,798
266,1 111 128,7,4.37736,480,798
266,1 8 104,7,4.38113,226,798
266,1 9 58,7,4.38113,136,798
266,1 14 64,7,4.38113,158,798
266,1 16 112,7,4.38113,258,798
266,1 19 65,7,4.38113,170,798
266,1 21 36,7,4.38113,116,798
266,1 27 114,7,4.38113,284,798
266,1 28 65,7,4.38113,188,798
266,1 29 96,7,4.38113,252,798
266,1 29 110,7,4.38113,280,798
266,1 33 46,7,4.38113,160,798
266,1 36 59,7,4.38113,192,798
266,1 40 55,7,4.38113,192,798
266,1 45 57,7,4.38113,206,798
266,1 45 70,7,4.38113,232,798
266,1 50 62,7,4.38113,226,798
266,1 55 68,7,4.38113,248,798
266,1 69 114,7,4.38113,368,798
266,1 74 108,7,4.38113,366,798
266,1 77 104,7,4.38113,364,798
266,1 82 129,7,4.38113,424,798
266,1 83 120,7,4.38113,408,798
266,1 86 126,7,4.38113,426,798
266,1 104 125,7,4.38113,460,798
266,1 8 79,7,4.38491,176,798
266,1 9 42,7,4.38491,104,798
266,1 10 101,7,4.38491,224,798
266,1 12 74,7,4.38491,174,798
266,1 14 61,7,4.38491,152,798
266,1 17 64,7,4.38491,164,798
266,1 19 50,7,4.38491,140,798
266,1 20 54,7,4.38491,150,798
266,1 22 94,7,4.38491,234,798
266,1 24 39,7,4.38491,128,798
266,1 24 77,7,4.38491,204,798
266,1 44 63,7,4.38491,216,798
266,1 44 125,7,4.38491,340,798
266,1 47 82,7,4.38491,260,798
266,1 49 80,7,4.38491,260,798
266,1 59 84,7,4.38491,288,798
266,1 62 75,7,4.38491,276,798
266,1 64 80,7,4.38491,290,798
266,1 64 84,7,4.38491,298,798
266,1 70 109,7,4.38491,360,798
266,1 72 83,7,4.38491,312,798
266,1 92 114,7,4.38491,414,798
266,1 104 126,7,4.38491,462,798
266,1 8 112,7,4.38868,242,798
266,1 13 46,7,4.38868,120,798
266,1 13 58,7,4.38868,144,798
266,1 16 41,7,4.38868,116,798
266,1 18 118,7,4.38868,274,798
266,1 22 84,7,4.38868,214,798
266,1 23 32,7,4.38868,112,798
266,1 24 33,7,4.38868,116,798
266,1 24 41,7,4.38868,132,798
266,1 24 83,7,4.38868,216,798
266,1 34 126,7,4.38868,322,798
266,1 35 120,7,4.38868,312,798
266,1 36 45,7,4.38868,164,798
266,1 43 100,7,4.38868,288,798
266,1 54 65,7,4.38868,240,798
266,1 58 99,7,4.38868,316,798
266,1 68 81,7,4.38868,300,798
266,1 74 100,7,4.38868,350,798
266,1 74 125,7,4.38868,400,798
266,1 92 124,7,4.38868,434,798
266,1 96 104,7,4.38868,402,798
266,1 96 129,7,4.38868,452,798
