Vertices,Gen set,Diameter,Average distance,BW,Connections
195,1 12 82,6,3.87629,190,585
195,1 21 34,6,3.87629,112,585
195,1 51 86,6,3.87629,276,585
195,1 81 88,6,3.87629,340,585
195,1 16 85,6,3.8866,204,585
195,1 60 87,6,3.8866,296,585
195,1 61 80,6,3.8866,284,585
195,1 9 81,6,3.89691,182,585
195,1 11 59,6,3.89691,142,585
195,1 11 84,6,3.89691,192,585
195,1 14 34,6,3.89691,98,585
195,1 14 86,6,3.89691,202,585
195,1 15 51,6,3.89691,134,585
195,1 33 45,6,3.89691,158,585
195,1 34 86,6,3.89691,242,585
195,1 51 80,6,3.89691,264,585
195,1 52 59,6,3.89691,224,585
195,1 52 76,6,3.89691,258,585
195,1 55 91,6,3.89691,294,585
195,1 56 76,6,3.89691,266,585
195,1 71 81,6,3.89691,306,585
195,1 71 94,6,3.89691,332,585
195,1 72 84,6,3.89691,314,585
195,1 8 72,6,3.90722,162,585
195,1 8 74,6,3.90722,166,585
195,1 9 73,6,3.90722,166,585
195,1 10 53,6,3.90722,128,585
195,1 14 37,6,3.90722,104,585
195,1 14 50,6,3.90722,130,585
195,1 14 67,6,3.90722,164,585
195,1 14 80,6,3.90722,190,585
195,1 16 38,6,3.90722,110,585
195,1 16 68,6,3.90722,170,585
195,1 16 77,6,3.90722,188,585
195,1 17 56,6,3.90722,148,585
195,1 17 61,6,3.90722,158,585
195,1 17 74,6,3.90722,184,585
195,1 18 29,6,3.90722,96,585
195,1 20 33,6,3.90722,108,585
195,1 22 37,6,3.90722,120,585
195,1 22 56,6,3.90722,158,585
195,1 22 61,6,3.90722,168,585
195,1 23 38,6,3.90722,124,585
195,1 23 53,6,3.90722,154,585
195,1 23 77,6,3.90722,202,585
195,1 29 37,6,3.90722,134,585
195,1 29 92,6,3.90722,244,585
195,1 32 58,6,3.90722,182,585
195,1 33 74,6,3.90722,216,585
195,1 36 92,6,3.90722,258,585
195,1 38 55,6,3.90722,188,585
195,1 38 62,6,3.90722,202,585
195,1 38 94,6,3.90722,266,585
195,1 42 53,6,3.90722,192,585
195,1 43 92,6,3.90722,272,585
195,1 46 62,6,3.90722,218,585
195,1 51 69,6,3.90722,242,585
195,1 53 61,6,3.90722,230,585
195,1 55 77,6,3.90722,266,585
195,1 55 92,6,3.90722,296,585
195,1 57 72,6,3.90722,260,585
195,1 57 75,6,3.90722,266,585
195,1 58 73,6,3.90722,264,585
195,1 58 89,6,3.90722,296,585
195,1 62 77,6,3.90722,280,585
195,1 77 94,6,3.90722,344,585
195,1 6 54,6,3.91753,122,585
195,1 7 55,6,3.91753,126,585
195,1 8 79,6,3.91753,176,585
195,1 9 52,6,3.91753,124,585
195,1 9 82,6,3.91753,184,585
195,1 11 40,6,3.91753,104,585
195,1 12 31,6,3.91753,88,585
195,1 12 75,6,3.91753,176,585
195,1 12 88,6,3.91753,202,585
195,1 13 58,6,3.91753,144,585
195,1 17 41,6,3.91753,118,585
195,1 18 30,6,3.91753,98,585
195,1 18 42,6,3.91753,122,585
195,1 18 94,6,3.91753,226,585
195,1 19 32,6,3.91753,104,585
195,1 19 45,6,3.91753,130,585
195,1 19 67,6,3.91753,174,585
195,1 19 85,6,3.91753,210,585
195,1 20 28,6,3.91753,98,585
195,1 20 32,6,3.91753,106,585
195,1 20 46,6,3.91753,134,585
195,1 21 27,6,3.91753,98,585
195,1 22 93,6,3.91753,232,585
195,1 23 32,6,3.91753,112,585
195,1 24 79,6,3.91753,208,585
195,1 25 41,6,3.91753,134,585
195,1 25 67,6,3.91753,186,585
195,1 25 89,6,3.91753,230,585
195,1 29 47,6,3.91753,154,585
195,1 31 79,6,3.91753,222,585
195,1 32 74,6,3.91753,214,585
195,1 33 56,6,3.91753,180,585
195,1 34 44,6,3.91753,158,585
195,1 37 91,6,3.91753,258,585
195,1 41 53,6,3.91753,190,585
195,1 41 90,6,3.91753,264,585
195,1 44 57,6,3.91753,204,585
195,1 47 79,6,3.91753,254,585
195,1 52 80,6,3.91753,266,585
195,1 54 79,6,3.91753,268,585
195,1 62 84,6,3.91753,294,585
195,1 63 79,6,3.91753,286,585
195,1 67 83,6,3.91753,302,585
195,1 67 92,6,3.91753,320,585
195,1 70 79,6,3.91753,300,585
195,1 71 85,6,3.91753,314,585
195,1 73 83,6,3.91753,314,585
195,1 79 86,6,3.91753,332,585
195,1 79 93,6,3.91753,346,585
195,1 7 44,6,3.92784,104,585
195,1 7 57,6,3.92784,130,585
195,1 7 73,6,3.92784,162,585
195,1 8 56,6,3.92784,130,585
195,1 9 57,6,3.92784,134,585
195,1 10 36,6,3.92784,94,585
195,1 11 83,6,3.92784,190,585
195,1 13 81,6,3.92784,190,585
195,1 13 87,6,3.92784,202,585
195,1 15 79,6,3.92784,190,585
195,1 16 43,6,3.92784,120,585
195,1 18 25,6,3.92784,88,585
195,1 22 31,6,3.92784,108,585
195,1 26 63,6,3.92784,180,585
195,1 27 63,6,3.92784,182,585
195,1 28 36,6,3.92784,130,585
195,1 28 62,6,3.92784,182,585
195,1 28 94,6,3.92784,246,585
195,1 31 87,6,3.92784,238,585
195,1 32 88,6,3.92784,242,585
195,1 36 47,6,3.92784,168,585
195,1 42 91,6,3.92784,268,585
195,1 43 71,6,3.92784,230,585
195,1 44 72,6,3.92784,234,585
195,1 46 67,6,3.92784,228,585
195,1 47 68,6,3.92784,232,585
195,1 50 79,6,3.92784,260,585
195,1 61 88,6,3.92784,300,585
195,1 63 83,6,3.92784,294,585
195,1 68 82,6,3.92784,302,585
195,1 82 89,6,3.92784,344,585
195,1 6 42,6,3.93814,98,585
195,1 6 81,6,3.93814,176,585
195,1 8 44,6,3.93814,106,585
195,1 8 52,6,3.93814,122,585
195,1 8 58,6,3.93814,134,585
195,1 9 40,6,3.93814,100,585
195,1 10 45,6,3.93814,112,585
195,1 10 57,6,3.93814,136,585
195,1 10 79,6,3.93814,180,585
195,1 11 38,6,3.93814,100,585
195,1 11 71,6,3.93814,166,585
195,1 11 74,6,3.93814,172,585
195,1 12 42,6,3.93814,110,585
195,1 13 47,6,3.93814,122,585
195,1 13 59,6,3.93814,146,585
195,1 13 76,6,3.93814,180,585
195,1 14 62,6,3.93814,154,585
195,1 14 88,6,3.93814,206,585
195,1 18 63,6,3.93814,164,585
195,1 19 31,6,3.93814,102,585
195,1 19 51,6,3.93814,142,585
195,1 20 84,6,3.93814,210,585
195,1 20 91,6,3.93814,224,585
195,1 21 36,6,3.93814,116,585
195,1 21 69,6,3.93814,182,585
195,1 22 52,6,3.93814,150,585
195,1 22 82,6,3.93814,210,585
195,1 24 90,6,3.93814,230,585
195,1 29 38,6,3.93814,136,585
195,1 29 71,6,3.93814,202,585
195,1 29 93,6,3.93814,246,585
195,1 30 79,6,3.93814,220,585
195,1 31 43,6,3.93814,150,585
195,1 31 53,6,3.93814,170,585
195,1 32 46,6,3.93814,158,585
195,1 32 71,6,3.93814,208,585
195,1 33 58,6,3.93814,184,585
195,1 35 43,6,3.93814,158,585
195,1 35 48,6,3.93814,168,585
195,1 36 93,6,3.93814,260,585
195,1 37 51,6,3.93814,178,585
195,1 37 68,6,3.93814,212,585
195,1 37 94,6,3.93814,264,585
195,1 38 50,6,3.93814,178,585
195,1 38 67,6,3.93814,212,585
195,1 38 87,6,3.93814,252,585
195,1 40 68,6,3.93814,218,585
195,1 41 54,6,3.93814,192,585
195,1 41 94,6,3.93814,272,585
195,1 44 56,6,3.93814,202,585
195,1 44 58,6,3.93814,206,585
195,1 50 77,6,3.93814,256,585
195,1 50 84,6,3.93814,270,585
195,1 56 72,6,3.93814,258,585
195,1 56 73,6,3.93814,260,585
195,1 56 90,6,3.93814,294,585
195,1 57 74,6,3.93814,264,585
195,1 57 94,6,3.93814,304,585
195,1 62 91,6,3.93814,308,585
195,1 63 90,6,3.93814,308,585
195,1 67 77,6,3.93814,290,585
195,1 69 77,6,3.93814,294,585
195,1 73 91,6,3.93814,330,585
195,1 73 92,6,3.93814,332,585
195,1 74 82,6,3.93814,314,585
195,1 75 94,6,3.93814,340,585
195,1 77 88,6,3.93814,332,585
195,1 77 89,6,3.93814,334,585
195,1 80 90,6,3.93814,342,585
195,1 83 91,6,3.93814,350,585
195,1 6 74,6,3.94845,162,585
195,1 7 53,6,3.94845,122,585
195,1 7 76,6,3.94845,168,585
195,1 7 82,6,3.94845,180,585
195,1 8 83,6,3.94845,184,585
195,1 11 63,6,3.94845,150,585
195,1 12 29,6,3.94845,84,585
195,1 12 44,6,3.94845,114,585
195,1 12 71,6,3.94845,168,585
195,1 14 47,6,3.94845,124,585
195,1 14 73,6,3.94845,176,585
195,1 17 28,6,3.94845,92,585
195,1 18 31,6,3.94845,100,585
195,1 18 85,6,3.94845,208,585
195,1 19 26,6,3.94845,92,585
195,1 20 55,6,3.94845,152,585
195,1 21 29,6,3.94845,102,585
195,1 23 59,6,3.94845,166,585
195,1 24 59,6,3.94845,168,585
195,1 25 35,6,3.94845,122,585
195,1 26 69,6,3.94845,192,585
195,1 27 76,6,3.94845,208,585
195,1 28 44,6,3.94845,146,585
195,1 28 76,6,3.94845,210,585
195,1 31 88,6,3.94845,240,585
195,1 32 42,6,3.94845,150,585
195,1 33 59,6,3.94845,186,585
195,1 33 72,6,3.94845,212,585
195,1 33 84,6,3.94845,236,585
195,1 35 84,6,3.94845,240,585
195,1 40 89,6,3.94845,260,585
195,1 41 91,6,3.94845,266,585
195,1 45 72,6,3.94845,236,585
195,1 46 82,6,3.94845,258,585
195,1 46 85,6,3.94845,264,585
195,1 47 88,6,3.94845,272,585
195,1 51 63,6,3.94845,230,585
195,1 59 92,6,3.94845,304,585
195,1 60 81,6,3.94845,284,585
195,1 67 84,6,3.94845,304,585
195,1 69 76,6,3.94845,292,585
195,1 74 87,6,3.94845,324,585
195,1 80 87,6,3.94845,336,585
195,1 83 89,6,3.94845,346,585
195,1 6 56,6,3.95876,126,585
195,1 6 76,6,3.95876,166,585
195,1 7 32,6,3.95876,80,585
195,1 7 41,6,3.95876,98,585
195,1 7 46,6,3.95876,108,585
195,1 7 59,6,3.95876,134,585
195,1 9 32,6,3.95876,84,585
195,1 9 43,6,3.95876,106,585
195,1 10 70,6,3.95876,162,585
195,1 11 79,6,3.95876,182,585
195,1 12 54,6,3.95876,134,585
195,1 12 63,6,3.95876,152,585
195,1 13 32,6,3.95876,92,585
195,1 13 33,6,3.95876,94,585
195,1 13 80,6,3.95876,188,585
195,1 15 40,6,3.95876,112,585
195,1 16 42,6,3.95876,118,585
195,1 16 84,6,3.95876,202,585
195,1 18 67,6,3.95876,172,585
195,1 19 62,6,3.95876,164,585
195,1 21 94,6,3.95876,232,585
195,1 22 28,6,3.95876,102,585
195,1 22 70,6,3.95876,186,585
195,1 24 93,6,3.95876,236,585
195,1 25 80,6,3.95876,212,585
