Vertices,Gen set,Diameter,Average distance,BW,Connections
118,1 14 23,5,3.26496,76,354
118,1 14 36,5,3.26496,102,354
118,1 16 22,5,3.26496,78,354
118,1 16 41,5,3.26496,116,354
118,1 36 56,5,3.26496,186,354
118,1 9 44,5,3.2735,108,354
118,1 13 18,5,3.2735,64,354
118,1 24 38,5,3.2735,126,354
118,1 24 54,5,3.2735,158,354
118,1 27 42,5,3.2735,140,354
118,1 35 54,5,3.2735,180,354
118,1 6 32,5,3.28205,78,354
118,1 6 48,5,3.28205,110,354
118,1 8 35,5,3.28205,88,354
118,1 12 20,5,3.28205,66,354
118,1 15 20,5,3.28205,72,354
118,1 19 26,5,3.28205,92,354
118,1 20 27,5,3.28205,96,354
118,1 20 31,5,3.28205,104,354
118,1 32 46,5,3.28205,158,354
118,1 38 55,5,3.28205,188,354
118,1 6 49,5,3.2906,112,354
118,1 8 28,5,3.2906,74,354
118,1 9 24,5,3.2906,68,354
118,1 10 52,5,3.2906,126,354
118,1 13 42,5,3.2906,112,354
118,1 19 44,5,3.2906,128,354
118,1 22 34,5,3.2906,114,354
118,1 31 52,5,3.2906,168,354
118,1 36 53,5,3.2906,180,354
118,1 38 50,5,3.2906,178,354
118,1 6 27,5,3.29915,68,354
118,1 8 49,5,3.29915,116,354
118,1 9 52,5,3.29915,124,354
118,1 10 25,5,3.29915,72,354
118,1 13 32,5,3.29915,92,354
118,1 16 26,5,3.29915,86,354
118,1 23 56,5,3.29915,160,354
118,1 24 33,5,3.29915,116,354
118,1 26 35,5,3.29915,124,354
118,1 34 46,5,3.29915,162,354
118,1 41 54,5,3.29915,192,354
118,1 46 56,5,3.29915,206,354
118,1 48 53,5,3.29915,204,354
118,1 12 28,5,3.30769,82,354
118,1 15 48,5,3.30769,128,354
118,1 18 26,5,3.30769,90,354
118,1 28 38,5,3.30769,134,354
118,1 28 50,5,3.30769,158,354
118,1 44 55,5,3.30769,200,354
