Vertices,Gen set,Diameter,Average distance,BW,Connections
878,1 18 360,9,6.53022,758,2634
878,1 13 368,9,6.5325,764,2634
878,1 36 408,9,6.5325,890,2634
878,1 62 73,9,6.5325,272,2634
878,1 135 366,9,6.5325,1004,2634
878,1 372 433,9,6.5325,1612,2634
878,1 50 89,9,6.53592,280,2634
878,1 89 188,9,6.53592,556,2634
878,1 136 365,9,6.53592,1004,2634
878,1 188 365,9,6.53592,1108,2634
878,1 12 135,9,6.5496,296,2634
878,1 13 156,9,6.5496,340,2634
878,1 88 189,9,6.5496,556,2634
878,1 190 367,9,6.5496,1116,2634
878,1 31 402,9,6.55188,868,2634
878,1 72 85,9,6.55188,316,2634
878,1 36 396,9,6.55302,866,2634
878,1 13 366,9,6.5667,760,2634
878,1 135 242,9,6.5667,756,2634
878,1 11 366,9,6.58951,756,2634
878,1 286 399,9,6.58951,1372,2634
878,1 332 342,9,6.60091,1350,2634
878,1 54 123,9,6.62486,356,2634
878,1 207 236,9,6.62486,888,2634
878,1 51 434,9,6.62714,972,2634
878,1 112 241,9,6.62714,708,2634
878,1 57 92,10,6.48233,300,2634
878,1 60 77,10,6.48233,276,2634
878,1 121 346,10,6.48233,936,2634
878,1 283 418,10,6.48233,1404,2634
878,1 168 324,10,6.48461,986,2634
878,1 41 136,10,6.49373,356,2634
878,1 112 289,10,6.49373,804,2634
878,1 168 257,10,6.49373,852,2634
878,1 270 319,10,6.49373,1180,2634
878,1 81 288,10,6.49601,740,2634
878,1 94 271,10,6.49601,732,2634
878,1 118 392,10,6.49715,1022,2634
878,1 28 375,10,6.50285,808,2634
878,1 391 412,10,6.50285,1608,2634
878,1 92 217,10,6.50513,620,2634
878,1 263 388,10,6.50513,1304,2634
878,1 58 422,10,6.50627,962,2634
878,1 131 282,10,6.50741,828,2634
878,1 136 310,10,6.50741,894,2634
878,1 152 315,10,6.50741,936,2634
878,1 204 300,10,6.50741,1010,2634
878,1 37 234,10,6.50855,544,2634
878,1 261 386,10,6.50855,1296,2634
878,1 262 387,10,6.50855,1300,2634
878,1 282 363,10,6.50855,1292,2634
878,1 338 366,10,6.50969,1410,2634
878,1 116 197,10,6.51083,628,2634
878,1 268 361,10,6.51083,1260,2634
878,1 86 325,10,6.51197,824,2634
878,1 160 270,10,6.51197,862,2634
878,1 181 238,10,6.51197,840,2634
878,1 53 230,10,6.51311,568,2634
878,1 78 124,10,6.51311,406,2634
878,1 170 381,10,6.51311,1104,2634
878,1 188 300,10,6.51311,978,2634
878,1 24 374,10,6.51425,798,2634
878,1 55 344,10,6.51425,800,2634
878,1 62 100,10,6.51425,326,2634
878,1 118 431,10,6.51425,1100,2634
878,1 356 416,10,6.51425,1546,2634
878,1 116 143,10,6.51539,520,2634
878,1 116 260,10,6.51539,754,2634
878,1 122 323,10,6.51539,892,2634
878,1 122 355,10,6.51539,956,2634
878,1 160 193,10,6.51539,708,2634
878,1 277 430,10,6.51539,1416,2634
878,1 307 386,10,6.51539,1388,2634
878,1 35 308,10,6.51653,688,2634
878,1 55 76,10,6.51653,264,2634
878,1 102 173,10,6.51653,552,2634
878,1 203 366,10,6.51653,1140,2634
878,1 270 431,10,6.51653,1404,2634
878,1 301 360,10,6.51653,1324,2634
878,1 26 392,10,6.51767,838,2634
878,1 168 394,10,6.51767,1126,2634
878,1 21 362,10,6.51881,768,2634
878,1 50 373,10,6.51881,848,2634
878,1 75 334,10,6.51881,820,2634
878,1 150 209,10,6.51881,720,2634
878,1 153 252,10,6.51881,812,2634
878,1 199 262,10,6.51881,924,2634
878,1 38 164,10,6.51995,406,2634
878,1 52 423,10,6.51995,952,2634
878,1 96 235,10,6.51995,664,2634
878,1 247 326,10,6.51995,1148,2634
878,1 269 362,10,6.51995,1264,2634
878,1 282 326,10,6.51995,1218,2634
878,1 99 118,10,6.52109,436,2634
878,1 139 242,10,6.52109,764,2634
878,1 256 337,10,6.52109,1188,2634
878,1 379 406,10,6.52109,1572,2634
878,1 18 364,10,6.52223,766,2634
878,1 148 325,10,6.52223,948,2634
878,1 181 430,10,6.52223,1224,2634
878,1 22 239,10,6.52338,524,2634
878,1 30 230,10,6.52338,522,2634
878,1 160 225,10,6.52338,772,2634
878,1 224 349,10,6.52338,1148,2634
878,1 359 370,10,6.52338,1460,2634
878,1 24 321,10,6.52452,692,2634
878,1 37 196,10,6.52452,468,2634
878,1 93 402,10,6.52452,992,2634
878,1 134 430,10,6.52452,1130,2634
878,1 161 192,10,6.52452,708,2634
878,1 232 261,10,6.52452,988,2634
878,1 386 409,10,6.52452,1592,2634
878,1 398 416,10,6.52452,1630,2634
878,1 52 237,10,6.52566,580,2634
878,1 104 122,10,6.52566,454,2634
878,1 130 170,10,6.52566,602,2634
878,1 161 338,10,6.52566,1000,2634
878,1 163 304,10,6.52566,936,2634
878,1 197 235,10,6.52566,866,2634
878,1 269 313,10,6.52566,1166,2634
878,1 331 361,10,6.52566,1386,2634
878,1 396 409,10,6.52566,1612,2634
878,1 23 320,10,6.5268,688,2634
878,1 87 326,10,6.5268,828,2634
878,1 111 188,10,6.5268,600,2634
878,1 229 406,10,6.5268,1272,2634
878,1 340 374,10,6.5268,1430,2634
878,1 76 391,10,6.52794,936,2634
878,1 90 127,10,6.52794,436,2634
878,1 159 262,10,6.52794,844,2634
878,1 170 230,10,6.52794,802,2634
878,1 308 430,10,6.52794,1478,2634
878,1 375 404,10,6.52794,1560,2634
878,1 14 258,10,6.52908,546,2634
878,1 20 341,10,6.52908,724,2634
878,1 44 255,10,6.52908,600,2634
878,1 162 303,10,6.52908,932,2634
878,1 282 356,10,6.52908,1278,2634
878,1 327 394,10,6.52908,1444,2634
878,1 13 244,10,6.53022,516,2634
878,1 22 319,10,6.53022,684,2634
878,1 135 424,10,6.53022,1120,2634
878,1 144 334,10,6.53022,958,2634
878,1 187 286,10,6.53022,948,2634
878,1 212 289,10,6.53022,1004,2634
878,1 360 385,10,6.53022,1492,2634
878,1 82 424,10,6.53136,1014,2634
878,1 120 287,10,6.53136,816,2634
878,1 121 308,10,6.53136,860,2634
878,1 128 152,10,6.53136,562,2634
878,1 130 416,10,6.53136,1094,2634
878,1 238 368,10,6.53136,1214,2634
878,1 242 283,10,6.53136,1052,2634
878,1 392 413,10,6.53136,1612,2634
878,1 14 157,10,6.5325,344,2634
878,1 14 323,10,6.5325,676,2634
878,1 17 360,10,6.5325,756,2634
878,1 21 238,10,6.5325,520,2634
878,1 56 185,10,6.5325,484,2634
878,1 62 299,10,6.5325,724,2634
878,1 68 193,10,6.5325,524,2634
878,1 74 409,10,6.5325,968,2634
878,1 151 358,10,6.5325,1020,2634
878,1 154 168,10,6.5325,646,2634
878,1 155 392,10,6.5325,1096,2634
878,1 161 378,10,6.5325,1080,2634
878,1 209 304,10,6.5325,1028,2634
878,1 318 338,10,6.5325,1314,2634
878,1 12 200,10,6.53364,426,2634
878,1 36 309,10,6.53364,692,2634
878,1 39 326,10,6.53364,732,2634
878,1 45 256,10,6.53364,604,2634
